,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
123,"Associate, Advisory Data and Analytics",ERNST & YOUNG ADVISORY PTE. LTD.,Full Time,Executive,Consulting ,"$3,000to$6,000",Monthly,"Powered by big data and advanced technologies, insights from analytics are disrupting everything from how companies create competitive advantage to day-to-day business processes. But companies don’t have analytics problems; they have business problems that analytics can address.  Our view is that the human element is just as critical as technology and data to realizing true value from analytics.  This involves individual and organizational considerations that become the bridge from data to insights to action.      The opportunity  As a Senior Consultant, you will deliver value-added services to our clients and you are required to be a specialist in managing both structured and unstructured enterprise data and deliver analytics-related solutions to Ernst & Young clients across Asean.  In addition, you are required to communicate effectively with the project manager & team members in the region regarding the progress of the project and be a role model to the team members in exhibiting the Ernst & Young best practices.  At Ernst & Young, the true value lies in embedding analytics deeply into business processes at the point of where decisions are made – by human beings.   Your key responsibility:   This is a role where no two days are the same – so you’ll find yourself taking on plenty of new responsibilities as you go. You’ll work alongside clients and colleagues, balancing your time between developing security strategies, advising stakeholders, providing workshops and supporting business development. If you’re flexible and ready to adapt to a constantly changing environment, there’s no better place to develop your skills. Since you’ll be working directly with clients, some travel will be required.  Skills and attributes for success  Analytical and problem-solving skills combined with experience in leveraging data analytics to drive insights and business decisions.  Analyze client’s business and supply chain requirements Develop supply chain optimization models and statistical analysis using packaged as well as custom optimization software tools (e.g. LLamasoft Supply Chain Guru, LLamasoft Transportation Guru, SAS, R, Python, GAMS)  Analyze and interpret optimization results and derive insights  Communicate technical insight from analytics and modeling to senior executives in a business-oriented and pragmatic way  Provide critical thinking and subject-matter expertise to quantitative and qualitative aspects of client engagements Strong attention to details and ability to multi-task. A strong work ethic. A willingness to travel to meet client needs; travel is estimated at 20%. ","RequirementsTo qualify for the role you must have  BS in Engineering or Computer Sciences 1 - 3 years of working experience in consulting, analytics software-as-a-service or technology industry. Strong experience in solving supply chain planning and design problems using quantitative approaches Working knowledge of commercial network design tools such LLamasoft SCG, IBM LNP or similar  Advanced data analysis and processing skills in MS Access, Excel, and SQL Familiarity with custom optimization engines such as GAMS, LINDO, CPLEX Working knowledge on a statistical package such as SAS, SPSS, R or Python  Working knowledge of visualization tools like Tableau, QlikView or any other BI solution. Strong understanding of supply chain design levers and metrics Understanding of supply chain planning at strategic, tactical and operational level  Fundamental understanding of science behind optimization Articulate, with excellent oral and written communication skills. Adaptable, able to interact and build strong relationships with people from a diverse range of backgrounds. Intellectually rigorous, with strong analytical skills and a passion for data. Sound logical reasoning and deep thinking ability. Ability to work accurately to a high level of detail.  Ideally, you’ll also have  MS in Operations Research, Industrial Engineering, Decision Sciences, Engineering or Computer Sciences (preferred) Supply Chain certifications such as CSCP / CPIM are a plus  We offer a competitive compensation package where you’ll be rewarded based on your performance and recognized for the value you bring to our business. In addition, our Total Rewards package includes medical and dental coverage, and a range of programs and benefits designed to support your physical, financial and social wellbeing. Plus, we offer:    What working at EY offers We’re interested in flexible professionals with excellent problem-solving skills and the ability to prioritise shifting workloads in a rapidly changing industry. You’ll also need the confidence to give professional advice and guidance to colleagues and clients from a diverse range of cultures, often with limited information – both verbally and in writing. If you’re a fast learner, with strong influencing skills and a genuine passion for information system security, this role is for you.   What we look for  Support and coaching from some of the most engaging colleagues around. Opportunities to develop new skills and progress your career. The freedom and flexibility to handle your role in a way that’s right for you.    About us   EY is a global professional services organisation providing advisory, assurance, tax and transaction services. We are committed to doing our part in building a better working world for our people, our clients and our communities. And we are united by our shared values and a dedication to delivering exceptional client service.   Want to get to know us better?  Visit www.ey.com/SG/careers  Become a fan on Facebook: http://www.facebook.com/EYSGcareers  Connect with us on Linked In: http://bit.ly/EYLinked_Careers  Watch us on YouTube: http://www.youtube.com/ernstandyoungglobal    We regret that only shortlisted candidates will be notified.  © 2017 Ernst & Young Advisory Pte. Ltd. All Rights Reserved.",https://www.mycareersfuture.sg/job/associate-advisory-data-analytics-ernst-young-advisory-5e75b12873e4883e3a2566911317db17,Central,
124,Data Engineer (1 year contract),PRUDENTIAL ASSURANCE COMPANY SINGAPORE (PTE) LIMITED,Contract,Senior Executive,"Engineering, Information Technology, Insurance","$5,000to$8,000",Monthly,"Job Description Summary In this role, you will design, develop and provide support for various data systems (based on both traditional RDBMS and big data platform) in Prudential Singapore. As part of this dynamic role, you will report to Lead System Analyst, and work closely with business units and other IT teams to deliver leading edge technology to enable digital capabilities of Prudential Singapore.  Analyse business needs in order to design, develop and deliver data solutions to meet business objectives Provide application maintenance and support for various data systems in accordance to Service Level Agreement Deliver data solutions in accordance to relevant IT policies and procedures Provide and share knowledge to other team members ","RequirementsCompetencies & Personal Traits    Independent and works well across different functions   Excellent problem analysis skill. Innovative and creative in developing solutions   Strong sense of drive and commitment to deliver on responsibilities   Strong verbal and written communication skills   Works well in a dynamic environment   Ability and willingness to be hands-on   Experience in 2 or more of the following technology:     RDBMS: Oracle, Postgres, MSSQL, Netezza ETL and Data Integration Tools:  IBM Datastage, Pentaho, Talend, Attunity BI Tools: PowerBI, Qlik Big Data: Hadoop (Hortonworks), Hive QL, Spark, Sqoop, etc Programming and Scripting: Linux/Unix Shell Scripting, Java, Scala, Hive QL, PL/SQL, NoSQL      Working Experience:    2-8 years in designing and developing and support applications. Fresh graduates are welcome to apply   Experience in Agile software development    Education    Bachelor in Computer Science, Computer Engineering or equivalent   ",https://www.mycareersfuture.sg/job/data-engineer-prudential-assurance-company-singapore-4982b4b9db0341c48b09099ca8365715,Central,
125,Lecturer - IT Applications Development,Institute of Technical Education,Contract,Executive,"Information Technology, Public / Civil Service","$3,000to$6,000",Monthly,"Responsibilities As a Lecturer, your contributions go beyond teaching and facilitating learning. You play a critical role in recognising and nurturing your students’ potential and their lifelong learning needs. In addition, you will carry out industry or consultancy projects to help you remain relevant in your profession and to evolving changes in industry, and maintain strong linkages with industry and schools. You will also have the opportunity to have industry attachments or experience on a regular basis to update your skills, knowledge and practices of your profession. Those with good and relevant experience can look forward to Senior Lecturer or equivalent positions, with career development opportunities to leadership positions in the Colleges or Headquarters. Requirements  College Central  You should be trained in Information Technology, Computer Science or Software Engineering, with at least 3 years of relevant work experience in Web/Mobile applications development, Content Management System or IT related field. You should be competent with Adobe CC applications and have good programming skills in iOS programming (SWIFT), C#, PHP, HTML5, CSS, JavaScript, Python. Candidates with experience and/or IT certifications in areas of Data Analytics, Internet of Things (IoT), or Artificial Intelligence (AI) and Machine Learning (ML) will have an advantage College East You should be trained in Information Technology, Computer Science, Data Science and/or Analytics, with at least 3 years of relevant work experience to be able to develop students' skills in implementing IoT/software applications, including data analytics solutions. You should possess relevant experience in one or more of the following areas: - development of IoT applications - data analytics technologies and Big Data - proficiency in programming languages such as Python, R or similar (familiarity with Python-based libraries such as scikit-learn, numpy/scipy and pandas is preferred) - programming web and mobile applications would be advantageous  College West You should be trained in Information Technology, Computer Science or Software Engineering, with at least 3 years of relevant work experience in Web/Mobile applications development, Content Management System or IT related field. You should be competent with Adobe CC applications and have good programming skills in iOS programming (SWIFT), C#, PHP, HTML5, CSS, JavaScript and Python. Candidates with experience and/or IT certifications in areas of Artificial Intelligence (AI) and Machine Learning (ML), Blockchain, Data Analytics, Cloud Computing or Internet of Things (IoT) will have an advantage.  ",,https://www.mycareersfuture.sg/job/lecturer-applications-development-institute-technical-education-2efb0f4a7886f3aee009770d4efbbd00,,
126,Research Assistant / Research Associate / Postdoctoral Fellow / Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Contract,Professional,Sciences / Laboratory / R&D,"$3,200to$5,000",Monthly,"Research Fellow/Postdoctoral Fellow, Research Associate and Research Assistant  For “Healthcare Artificial Intelligence and Data Analytics” The above positions are now available to support the Principal Investigator, Assistant Professor Feng Mengling, for his research in the areas of healthcare data analytics and AI solutions.   Dr. Mengling Feng (http://web.mit.edu/mfeng/www/) is truly a cross-disciplinary scientists, who is currently a faculty member of the School of Public Health, School of Computing and School of Medicine, National University of Singapore (NUS). He is also the Senior Assistant Director working directly with the Chief Technology Officer (CTO) and Chief Medical Information Officer (CMIO) at National University Hospital (NUH). Dr. Feng is also an affiliated scientist with MIT. His research is to develop effective data analysis and machine learning methods to extract actionable knowledge from medical big data to improve the quality of care. Dr. Feng’s work was recognized by both well-established journals, such as Science Translational Medicine, and top international conferences, such as KDD, AAAI and AMIA.   Cross-disciplinary and International AI Lab The selected candidates will be working in a cross-disciplinary team consists of data scientists, physicians, post-docs, PhD students and well respected faculty members from NUS, NUH and SGH. The candidates will be working on healthcare projects funded by our Ministry of Health, Health Promotion Board and AI Singapore. As Dr. Feng is an affiliated scientist, his lab constantly work with faculties and students from the Harvard-MIT Health Science Technology division. Dr. Feng has over 10 joint publications with Harvard and MIT between 2017 and 2018. He has also been organizing the annual NUS-MIT Healthcare AI Datathon (www.nus-datathon.com).   Potential Industrial and Overseas Exposure Dr. Feng also collaborates closely with various local and international industrial partners. Therefore, members in Dr. Feng’s team often have opportunities to work as affiliated scientists in our partnering companies, such as MSD, IBM, SAP, Philips, local and international start-ups.","RequirementsMajor responsibility of the selected candidate is to apply and develop machine learning and AI technologies to solve healthcare challenges raised by our clinical collaborators. The selected candidate will also be involved in managing, extracting and pre-processing data for various projects. Required personal skills:  An independent and self-driven worker and a fast learner Well- organized and has an eye for details Excellent written and verbal communication skills Ability to work effectively with colleagues to achieve team goals    Essential technical skills:    Excellent academic record Knowledge and experience in statistical analysis or machine learning Programing language: Python or R or C++     Good proficiency and experience in the following areas is a plus:  Experience with the PL-SQL/Trans-SQL Knowledge and experience in GPU-based computation Strong in Mathematics    This position will be initially available for one year. The grade of appointment will be accorded based on candidate’s academic qualifications and years of relevant experience. Recruitment is open immediately, and will continue until the positions are filled. Interested applicants should send the following documents:  Cover letter highlighting career goals and relevant experience Curriculum Vitae, containing details of three named referees ",https://www.mycareersfuture.sg/job/research-assistant-research-associate-postdoctoral-fellow-research-fellow-national-university-singapore-9d254b5a5ce65376a832166d3e389db3,South,
127,Senior Consultant (Data Scientist),HITACHI CONSULTING SINGAPORE PTE. LTD.,"Permanent, Contract",Senior Executive,Information Technology,"$6,000to$9,000",Monthly," Problem solver with curious mindset with a high execution bias having relevant work experience in Data Science in engineering domain. Data scientist with hands on expertise in building and executing analytics modules on various technology platforms including big data technology platforms. Own and complete work streams from business levers, domain know-hows and bias for execution and delivery. Be able to compile results from various work streams and be able to make coherent presentations to internal and external stakeholders. Experience in building or managing data products, high performer and problem solver. Applying best practices to manage solution implementations including code design and reviews ","Requirements Sound knowledge of machine learning concepts. Illustrative machine learning methodologies are: 	 Bagging, Boosting, Regularization, Online Learning, One Hot Encoder etc. Statistical modeling - CHAID, CART, Regressions, SVM, SVD etc. Experience on the text analytics stack - NLP, NLU, LDA, TF-IDF etc.   Ability to communicate analytics-based insights to business stakeholders. Independent problem solver comfortable to work in an ambiguous solution space. Strong PPT Skills, Excel Demonstrated experience in delivering analytics projects in high pressure environments MS in Computer Science, Engineering, Mathematics, Statistics or a related field with solid exposure to Machine Learning and/or Advanced Analytics with 5+ years of experience in predictive analytics and exposure to big data analytics. MBAs with relevant data science skills will also be considered. Strong understanding of the electrical engineering domain. Strong coding skills in Python is a must, and in other languages like R and SQL, Hive Sql Hands-on experience with Python libraries - NumPy, Pandas, sklearn Hands-on knowledge of working with scalable platforms for processing large and/or complex multi-source data sets using Hive, Hadoop or Spark (PySpark) is a plus. Comfortable with working on Unix, Windows and databases like Elastic Search and MongoDB Demonstrated the use of data optimization (Linear/Non-linear) to solve constrained business problems Comfortable with working on Unix, Windows and databases like Elastic Search and MongoDB ",https://www.mycareersfuture.sg/job/senior-consultant-hitachi-consulting-singapore-5193ca946c3bef56dd1154b4bac5bb7e,East,Government support available
128,Research Fellow,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Non-executive,Sciences / Laboratory / R&D,"$4,500to$5,500",Monthly,"The School of Humanities invites application for the position of Research Fellow.   Responsibilities The successful applicant will work on technical and computational aspects of the project, that will allow us to investigate the nature of multi-lingual language mixes in Singapore during the early stages of language acquisition in Singapore. This will include: big data approaches to complex linguistic datasets, design and analysis of linguistic databases, design of advanced scripting for data analysis of behavioural and brain imaging data, design and implementation of in-house app development and scripts for experimental studies. Contributing to the technical aspects of day-to-day running of the lab will also include…  Creating and maintaining a participants’ database Managing and storing data Managing the teams’ shared folder system Administration and maintenance of an online server   The position is ideal for a postdoctoral researcher with solid programming skills and an active interest in cognitive and data science.","RequirementsJob requirements  PhD in Psychology, Cognitive Science, Linguistics, Computer science, Knowledge Engineering or equivalent work experience Experience in big data analytics or high-level computational linguistics A friendly manner, excellent communication (verbal & written English) and interpersonal skills High degree of responsibility and maturity Ability to work independently and in a team environment. Interest in computational linguistics Familiarity with Unix, Windows, Mac OS; standard office software Task-orientation, excellent organisational skills, attention to details and accuracy.   Desirable characteristics Candidates should highlight relevant previous experiences in a cover-letter, where they are encouraged to note their area of expertise (e.g., doctoral dissertation, relevant post doctoral research) and experience in any of the following domains:  Designing and managing databases Statistical data analysis Commitment to Open Science practices Web design/game design/app design Cloud-based team collaboration tools Translation/transcription/teaching  Please send questions and expressions of interest to leap@ntu.edu.sg   We regret only shortlisted candidates will be notified.",https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-5eccb57346459ed3671ca55f25e3c755,West,
129,Full Stack Javascript Developer (DEX),NEWTON CIRCUS PTE. LTD.,Full Time,Professional,"Information Technology, Others","$6,000to$12,000",Monthly,"Are you passionate about open source software? We want to meet you today! We are building Ocean Protocol, a decentralised data exchange protocol to unlock data, particularly for AI. We are looking for a talented and well-rounded Javascript developer to contribute to the design of a fully working reference implementation of Ocean Protocol. You will be working with a team to implement a vibrant ecosystem of Open Source data services that can be used to create trusted, decentralised supply chains for Big Data and AI. Ocean Protocol is designed for scale and uses blockchain technology that allows data to be shared and sold in a safe, secure and transparent manner. Read more about Ocean Protocol and the full technical whitepaper here: https://oceanprotocol.com","RequirementsWhat you’ll be doing:  Support the evolution of the Ocean Protocol in tandem with the reference implementation through public Ocean Enhancement Proposals (OEPs) Develop the working Ocean Reference Implementation in JavaScript according to the specified OEPs Ensure the decentralised Ocean Network V1 launch is fully compatible with the reference implementation Working together with a dedicated UI/UX team to create high quality interfaces Engage effectively with other Ocean development teams to ensure development and implementation is in line with the overall objectives and goals Support usage of the Reference Implementation by partners and early adopters of the Ocean Protocol  Who you might be:  Experience in Agile / iterative product development Passion for Open Source technology with a track record of strong open source contributions Strong technical communication skills    Your technical skillset:  Degree in computer science, engineering or a similar field Highly skilled in JavaScript 5+ years software development experience with a focus on both front-end and backend development Experience with one or more Single Page Application frameworks (e.g. React, Angular or Vue) Experience with the NodeJS ecosystem Knowledge of web services, APIs and JSON Understanding of the entire web development process (design, development and deployment) in a serverless environment Experience with web3 / Metamask / blockchain development strongly preferred ",https://www.mycareersfuture.sg/job/full-stack-javascript-developer-newton-circus-715ef573e29993521561987ec8511cec,South,Government support available
130,"Business Analyst (NTUC First Campus, Data Analytics)",NTUC ENTERPRISE CO-OPERATIVE LTD,Full Time,Executive,Information Technology,"$4,000to$7,000",Monthly," COMPANY DESCRIPTION  NTUC Enterprise is the holding entity and single largest shareholder of the NTUC Social Enterprises. NTUC Enterprise aims to create a greater social force to do good by harnessing the capabilities of the social enterprises to meet pressing social needs in areas like health and eldercare, childcare, daily essentials, cooked food and financial services. Serving over two million customers, NTUC Enterprise wants to enable and empower all in Singapore to live better and more meaningful lives.  RESPONSIBILITIES  The Analytics Centre transforms big data into actionable insights which enable the SEs to make decision that directly impact the outcomes of their business.   By identifying patterns and building models that help to interpret and predict the behaviors of different customer segments, we will uncover opportunities for partners to grow their business through more effective marketing, better product development and stronger customer engagement.  We are on the lookout for talented individuals to join us as Business Analysts. This role will work very closely with NTUC First Campus Corporate Development team, which is responsible for development and delivery of data analytics solutions to the organization. As a thought and practice leader in the early childhood care and education field, NTUC First Campus (NFC) has been partnering working families to fulfil the promise of young children since 1977. We believe that every child, from every background, deserves opportunity to enjoy a high quality early childhood education for a good start in life. NFC is one of the largest operator of preschool services in Singapore with more than 160 centres and 4,500 staff. Its portfolio of brands includes My First Skool, The Little Skool-House International and The Catepillar’s Cove. NFC also support the development of early childhood educators through its training institute (SEED) Other services include school-based student care services through its afterschool brand and parenting programs through its Parent’s College unit. NFC seeks to leverage on its analytics capabilities to deliver better outcomes for parents, children and staff as to further its social mission. Responsibilities:    Work closely with business units and corporate functions to understand priorities and develop analytical models to generate actionable insights that help inform those business decisions Works with team leaders and members to solve client analytics problems and documents results and methodologies Retrieve and clean data to make it usable from a variety of sources (and formats) Performs experimental design approaches to validate finding or test hypotheses. Validates analysis by comparing appropriate samples Present the results using visualization tools to stake holders Make and present clear, data-driven, and actionable, recommendations to the business on new initiatives and areas for potential improvement Work closely with the Centralized Analytics Center to inculcate best practices and standardize analytic approach ","Requirements  Master/Bachelor in Statistics, Data Analytics, Computer Science At least 2 years of relevant experience Experience using SQL and Tableau dashboarding Advanced statistical techniques along with at least one of: R, Python, or similar is a plus ",https://www.mycareersfuture.sg/job/business-analyst-ntuc-enterprise-co-operative-020e2a9bb2f95f34a656214bc96b2c9a,,
131,Commercial Manager,DNV GL SINGAPORE PTE. LTD.,Permanent,Manager,Marketing / Public Relations ,"$13,000to$14,000",Monthly,"Company & Business Area Description:  Veracity is a unit headquartered in Høvik, Norway. Head of Veracity Global reports to CEO of DNV GL Digital Solutions. The unit’s mission is to develop, operate and attract customers to an open and secure multisided data platform named after one the 4 Vs of Big Data: Volume, Velocity, Variety and Veracity and through this build a sizeable platform business for DNV GL adding value to DNV GL’s core industry ecosystems. Digital Hub, Asia is a unit established in Singapore reporting to CEO of DNV GL Digital Solutions. This unit functions both as a vertical and horizontal and is serving the Maritime, Oil & Gas and Energy industries (DNV GL’s core industry ecosystems). Its current core capabilities are Digital Development and Cyber Security. In the current start-up phase of both units, the main customers are primarily asset owners, data and analytics providers and DNV GL’s business areas serving the Maritime, Oil and Gas and Energy industries. While both units are working together already, we believe that unlocking the substantial market potential for Veracity in Asia – alone or in combination with services provided by the Digital Hub, requires a local presence of a Head of Veracity APAC.  Local Unit & Position Description:  We are searching for a highly motivated individual to take on the position as Head of Veracity APAC to work on increasing number of opportunities in the Asia market. You hold the personality, skills, courage and motivation to meet with newly appointed CDOs, well-established CIOs or Technical managers or other senior managers from DNV GL’s core industries and others. You enjoy, discussing and educating them on how platform solutions and data can remove costly friction and unlock the potentials of data residing in silos. You are a team player striving to maximise the success of the overall operation. You are driven by achieving your goals and you are willing to support your colleagues from the Digital Hub, Asia and/or other Business Areas in the development of business opportunities that are build on or around Veracity. We are looking for a candidate who will drive platform uptake and commercial growth for Veracity in Asia, utilizing the synergies of collaboration with the Digital Hub, Asia where beneficial for the client. The Digital Hub, Asia team consists of about 30 dedicated entrepreneurs from the Business Areas Digital Solutions (core team), Maritime, Oil & Gas and Energy and has a wealth of complimentary talents & skill sets. The Veracity unit headquartered in Høvik, Norway, consists of about 70 dedicated employees and consultants, ranging from developers and IT architects to project managers, marketing and commercials. The position is located within the Digital Hub, Asia in Singapore and reports to Regional Manager Digital Hub, Asia with a dotted line to Veracity in Norway and its Global Head. Areas of responsibility include, but are not limited to:  Responsible for target, prioritize and execute sales to ensure platform uptake towards industry players - in close cooperation with Digital Hub, Asia and the other DNV GL Business Areas; Manage and coordinate sales funnel and CRM process and systems in close cooperation with the other platform departments; Measure and monitor customer success, capture and recommend future platform functionality and capability building of Veracity from Singapore Accountable for reaching individual platform revenue and other uptake target KPIs ","RequirementsPosition Qualifications:   You have a broad and in-depth knowledge of one or more of DNV GL’s core business processes and systems/IT architecture and can understand both our customers in-built inefficiencies, and where digital and platform enabled assurance services/solutions will drive down costs; You understand the cash flow and “power balances” between companies and industry bodies in one or more of DNV GL’s core industries, minimum in the Maritime industry; You have minimum 5 years of relevant experience from one or more of our key industries, preferably from customer facing positions within assurance services; Background, network and high credibility among senior stakeholders in assurance industries and internally in DNV GL; Experience from one or more of the following areas is a benefit:   Complex issue-based sales processes and proposal writing involving multi-disciplinary technical and management deliveries Digital platforms and development of digital services value propositions CRM tools, Salesforce and/or Oracle is an advantage    Personal Qualifications: We acknowledge that we ask for much in the position qualifications. Being a customer driven technology junkie with seniority and network in addition to be a fast learner who is eager to dive into platform business dynamics and deliver impact, is equally important.  We are looking for a new colleague with the following personal qualities:  You want to make an impact and is ready to go the extra mile to make it happen You are a team player with an entrepreneurial mindset, agile, self-driven and thrive for opportunities to put your skills and personality to use creating customer value and DNV GL impact You are a believer in the power of technology and understand how it transforms our industries and customer’s business models You are structured, flexible and result oriented You have excellent communication skills, verbally and written, and are a quick learner You understand the importance of collaboration and utilizing personal networks, and are willing and able to travel You are sociable, creates a good atmosphere and recognize that feedback is the fuel of high performing teams ",https://www.mycareersfuture.sg/job/commercial-manager-dnv-gl-singapore-523f29268a261126043292299d633870,South,Government support available
132,Software Architect LEAD (DEX),NEWTON CIRCUS PTE. LTD.,Full Time,"Professional, Executive","Engineering, Information Technology, Others, Telecommunications","$6,000to$12,000",Monthly,"Want to empower people with data exchange? We are looking for a senior software architect to lead the design of a fully working reference implementation of Ocean Protocol. Our vision is to provide a vibrant ecosystem of Open Source data services that can be used to create trusted, decentralised supply chains for Big Data and AI. The Ocean Protocol is designed for scale and uses blockchain technology that allows data to be shared and sold in a safe, secure and transparent manner.   Your new role:  Drive the evolution of the Ocean Protocol in tandem with the reference implementation through public Ocean Enhancement Proposals (OEPs) Lead an Agile team creating the Ocean Reference implementation according to the specified OEPs Ensure the decentralised Ocean Network V1 launch is fully compatible with the reference implementation Engage effectively with other Ocean development teams to ensure design and implementation is in line with the overall objectives and goals Build external partnerships and help develop the broader Ocean Ecosystem using the Reference Implementation  Ocean Protocol is designed for scale and uses blockchain technology that allows data to be shared and sold in a safe, secure and transparent manner. To read more about Ocean Protocol, and the full technical, business and marketplace whitepapers, please visit https://oceanprotocol.com/  ","RequirementsWho you are:  Strong experience with Big Data, data engineering, and cloud-based data services Previous working experience as a software architect for data solutions Experience in leading Agile / iterative product development Passion for Open Source technology Outstanding communication, presentation, and leadership skills  Your technical skill set:  Degree in computer science, engineering or a similar field Strong experience in software architecture and API / protocol design 5+ years software development experience Experience with Java, Python and/or Clojure application development ",https://www.mycareersfuture.sg/job/software-architect-lead-newton-circus-dd55fb8b7fec6275dbbec5be78a26cc0,South,Government support available
133,"Vice President, Machine Learning Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Full Time,Middle Management,Information Technology,"$9,000to$13,500",Monthly,"Team Introduction Launched in 2012, Lazada Group has grown rapidly to include over 4.900 full-time employees in the region, with eCommerce operations in Indonesia, Malaysia, Philippines, Singapore, Thailand, Vietnam and a sourcing center in China that drives cross-border marketplace activities, Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm.  Revolutionizing the way customers shop in Southeast Asia and perform online transactions across the region, Lazada has reached an online footprint of approximately 6 million unique daily visits to its websites, and the largest Facebook community in Southeast Asia with over 16.5 million fans.  Lazada Group owns the biggest and the most efficient technology driven logistics and fulfilment ecosystem in the region – Lazada eLogistics. With 11 own warehouses, 5 sorting centers, 78 last-mile hubs we are ensuring 48 hours delivery of more than 6 million orders every month. Our warehouses cover more than 115 thousands of square miles and it takes less than 2 hours to process every order even during massive sales campaigns. Having our own cross-border operator helps us connect more than 100 million of customers and businesses from all over Asia. Our transportation is driven by our own Lazada Express delivery fleet which, together with more than 80 third-party logistics, guarantees high quality 48 hours delivery. All of that would be impossible without sophisticated IT systems, which are being developed and expanded in-house by one of the most experienced and agile tech teams in Southeast Asia! The Role  Work closely with data scientists to productionize machine learning models and build highly scalable APIs Build or customize machine learning models to suit the project requirements Build data pipelines using big data tools to ensure timely data delivery for your projects Collaborate with team members to build reusable components and improve software engineering practises in the team  ","Requirements Bachelor's or Master's degree preferably in computer science or related field Understanding of machine learning algorithms, deep learning and big data processing tools Exposure to big data tools like Hive, Spark, Map Reduce Proven work experience delivering software projects preferably server side or backend development Solid understanding of data structures and algorithms, concepts like concurrency, no-sql databases etc. 2+ years of experience in Java. Good understanding of Python and SQL Understanding of object oriented programming and design concepts  ",https://www.mycareersfuture.sg/job/vice-president-machine-learning-engineer-lazada-south-east-asia-8e729fc4f77a8e0eced761573b0546cd,Central,Government support available
134,Senior Machine Learning Engineer,KRIS INFOTECH PTE. LTD.,Contract,Non-executive,Information Technology,"$6,500to$8,000",Monthly,"Demonstrate and communicate a passion for building the data foundation, products and capabilities that drive business growth · Create data segmentation and modelling · Build innovative data products (e.g., Artificial Intelligence, real-time services, such as personalisation and commerce graphing using Big Data platforms with real-time data ingestion and processing) · Execute descriptive analyses, ranging from identifying product opportunities to understanding user behaviour","RequirementsTechniques like: Statistics based Machine Learning, Deep Learning, and Graph Theory · Cloud Architecture background · One or more programming languages like Python, Java, R, or Scala · Delivering data science components that are part of successful commercial products · Collaborating with engineering teams to develop prototypes and software products that can be deployed across varied environments (e.g.: cloud, on-premises, devices, etc.) · Big Data and Fast Data (i.e.: real time streaming)",https://www.mycareersfuture.sg/job/senior-machine-learning-engineer-kris-infotech-98f2d50d9af47a5281e459d55daa2146,Islandwide,Government support available
135,Database Architect,ZENIKA PTE. LTD.,Full Time,Professional,Information Technology,"$5,000to$7,000",Monthly,"Your missions will be: - Design Big Data architectures and infrastructures - Supervise data engineers and data scientists in their implementation - Continuously optimize existing Data infrastructures - Ensure a technological watch - Being able to give trainings and manage partnerships, do advice - Have a good customer relationship You control the ecosystem Hadoop, Spark, Kafka and its integration into a corporate architecture. You have knowledge of SQL and NoSQL databases. And a minimum of skills on ETL, so do not hesitate and join us. Why join us: - Evolve within a passionate team always on the lookout for a new technology to crunch the data - Have a blast developing POCs on the most popular Frameworks - Have dedicated time to contribute to Open-Source projects - Animate hands-on for internal and external events - Attend the best conferences (Devoxx, Hadoop Summit Europe, Berlin Buzzwords, ...) - Become a certified trainer for our partners (Confluent, DataStax, Couchbase, Lightbend, ...)",RequirementsMinimum 2 years experience in relevant role,https://www.mycareersfuture.sg/job/database-architect-zenika-46a4a8b2748528bc3fafdc77ab585a3b,Central,
136,Data Scientist,SINGAPORE TECHNOLOGIES ENGINEERING LTD,Permanent,"Senior Management, Middle Management, Manager, Senior Executive",Sciences / Laboratory / R&D,"$5,000to$12,000",Monthly,"Job Description: - Work in Strategic Technology Centre to deliver data analytic solution to customers/users (solutions range from Descriptive, Diagnostic. Predictive, Prescriptive to Machine Learning and AI in developing data models with algorithms for big data analytics.   - Develop hardcore data science techniques into algorithms for DA with ML/AI capabilities.        ","RequirementsRequirements: -     Prefer a Master's Degree or PHD in Science/Engineering/Mathematics with at least 2-3 years of working experience in data analytics.  -     In-depth technical knowledge in either: (1) Operational Research, (2) Computer Network (3) Computer Vision (4) Fluid Dynamics (5) Engineering Mechanics (6) Video/Image Processing (7) AI and Neural Network (7) Geometry and Topology (8) Social & Cognitive Computing is a plus. -     Good experience with end-to-end data profiling, mathematical modeling, testing, validation, algorithm, visualization / ideation and solutioning. -     Experienced in MySQL, Python, Matlab, Java or C. -     Knowledge of Hadoop and Spark highly essential in the age of Big Data.  ",https://www.mycareersfuture.sg/job/data-scientist-singapore-technologies-engineering-cdc6841f43bf9987db04ba235c73b081,North,
