,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
72,"Associate Director, Enterprise Analytics",AIA SINGAPORE PRIVATE LIMITED,Permanent,Senior Management,Insurance,"$13,000to$16,000",Monthly,"Responsible for changing AIA’s analytics landscape and business formulas by analysing the region and demographics, delivering best analytic solutions and strategies; managing stakeholder engagement and expectation to ensure analytics projects drive business growth, improve efficiencies and reduce costs.  To create a strategic analytics work plan to deliver against business strategic needs To work with the data science team to deliver insights by infusing a business approach to complex data sets and results. To guide your team to complete analyses by working with the data science team or internal tool/secondary data to develop insights that drive business outcomes that is aligned with business objectives and strategies. Develop in depth understanding of the business and having the ability to advise the business on the right analytics approach by participating in business discussions and presentations as applicable. Build strong partnerships internal stakeholders, establishing yourself as a trusted advisor. Create and manage analytics work plan with the right prioritization in order to deliver what matters most to the organization. To engage the right stakeholders to ensure the right execution is implemented to produce great results for the business and our customers. ","Requirements Bachelor’s degree holder, ideally in STEM disciplines (Science, Technology, Engineering, Math); with at least 8 years’ of experience in data analysis, business development or corporate strategy with heavy emphasis on data-driven decision making.   Strong analytical skills, deductive reasoning, problem solving and critical thinking skills Skilled & polished communicator, including client presentations Able to synthesize data & simplify findings to solve business issues Excellent relationship management, strong team building, and the ability to work across business units and functions to drive positive business outcomes. Project management skills and ability to manage multiple priorities Strong sense of urgency and accountability to drive business outcomes Passionate about working with numbers Demonstrated leadership competencies such as teamwork, creative problem solving, flexibility and willingness to challenge the status quo ",https://www.mycareersfuture.sg/job/associate-director-enterprise-analytics-aia-singapore-9305aabd866d619e636db5c84f5c16e6,Central,
73,Senior Backend Engineer,DATAROBOT SINGAPORE PTE. LTD.,Permanent,Professional,Information Technology,"$90,000to$150,000",Annually,"DataRobot accelerates the process of building predictive models to get the most out of valuable data. We work hard to create tools that nascent data scientists can use effectively while also exposing the rich detail and control that data science veterans rely on. Our headquarters is in Boston, with offices all around the world. In order to keep up with the demand for new features in DataRobot, we are looking to grow our backend engineering team. Primary responsibilities of this team include developing new data science tools, designing and supporting our APIs, and instrumenting DataRobot to integrate with enterprise IT infrastructure. Our team uses the following technology on a routine basis: Python, Flask, MongoDB, pytest, docker, Redis, NGINX and RabbitMQ among many others. Responsibilities:  Develop, test, and support features of DataRobot Create and maintain automated unit tests and functional tests Design infrastructure for new features with the input of peers Plan capacity, manage application performance Manage individual projects and milestones with abundant communication of progress Seek, give, and receive critical feedback in a constructive manner, including but not limited to code review  Individuals seeking employment at DataRobot are considered without regards to race, color, religion, national origin, age, sex, marital status, ancestry, physical or mental disability, veteran status, gender identity, or sexual orientation.","RequirementsMain Requirements:  3+ years development experience in Python Demonstrable knowledge of computer science fundamentals, whether by degree or otherwise Linux proficiency System/performance engineering (profiling process memory/cpu/io/network usage, system calls, flame graphs) Personal drive to get things finished Effective communication behavior  Candidates can distinguish themselves with the following criteria:  8+ years development experience Publicly reviewable contributions to interesting development projects Experience with both python 2 and 3 Experience with R Experience supporting user-facing code and APIs Data Science experience Experience/understanding resource management services workflow (Hadoop/Yarn, Mesos, Kubernetes, AWS, OpenStack, Docker or any other) ",https://www.mycareersfuture.sg/job/senior-backend-engineer-datarobot-singapore-86c789d8d6482816bc943b13e1f5c5e7,Central,Government support available
74,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,"Full Time, Internship",Executive,Engineering,"$2,000to$5,000",Monthly,"About Dathena Science Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms.  Purpose  Become a trusted expert in Dathena, our client platforms & partner vendor functionality to provide effective operational guidance around these technologies. Oversee client service requests acting as a service delivery and escalation manager. Develop best practice recommendations for Dathena's operations teams based on product and vertical experience gained in the field.  Responsibilities  Appliances installation and configuration Hadoop cluster building and configuring, performance monitoring Deployment process optimisation Create reliable data pipelines Key metrics monitoring for failures prevention Communication with AI Developers and Data Science teams Communicate and present to the clients ","RequirementsSkills  Experience in building and supporting Hadoop / BigData architecture including Yarn, HDFS, Hbase, Zookeeper, Phoenix, Spark, Hive, Kafka etc. Ability to isolate and troubleshoot Hadoop service issues using a combination of system and Hadoop logs and monitoring/alerting systems. Experience with Apache Ambari. Experienced in Linux (RHEL, CentOS, Ubuntu, Debian, ...) including network and scripting (Bash, Python) Deep understanding of complete end-to-end Data-warehouse / Data Analytics solutions. Containers (Docker, OpenShift) Experience with Spark development is an added advantage Interpersonal skills  Key metrics  Customer satisfaction (customer lifetime value improvement) Partner satisfaction Issue resolution speed Contributions to the overall platform Internal communication  Working conditions As a critical link between the client and the development, you must fully embrace the team spirit of a young and innovative Start-up. Business trips are possible.",https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,,Government support available
75,Senior Data Analyst,PROPERTYGURU PTE. LTD.,"Permanent, Full Time","Professional, Senior Executive","Engineering, Information Technology","$6,000to$8,000",Monthly,"PropertyGuru Group is Asia’s leading online property company and the preferred destination for over 25 million property seekers to find their dream home, every month.  PropertyGuru and its group companies empower the property seekers with the widest option of more than 2 million homes, in-depth insights and solutions that enable them to make confident property decision across Singapore, Malaysia, Thailand, Indonesia and Vietnam. PropertyGuru.com.sg was launched in 2007 and revolutionised the Singapore property market by taking it online and made property search transparent for the property seeker. Over the decade, the group has grown from a regional property media powerhouse to a high-growth technology company with a robust portfolio of No.1 property portals, award-winning mobile apps; best-in-class developer sales enablement platform, ePropertyTrack and a host of industry-leading property offerings such as awards, events and publications – across eleven countries in Asia.   For more information, please visit www.PropertyGuruGroup.com Our websites attract more than 100 million monthly page-views which result in non-stop massive click-stream for behaviour data with around 130 million users. As a result, PropertyGuru has the most comprehensive data for property supply and demand in Southeast Asia. Our Data Science team is empowered to build unique and compelling user experiences using machine learning and data. The work done by our Data Analysts are highly sought after as the business sees the Data Analysts as partners in their journey who drive and create tremendous impact to the business. Responsibilities:  Influence business by creatively exploring the data to inform the business Translate the user at scale and help drive the decision making Translate complex findings and results into a compelling narrative for the business Partner with business stakeholders to define and evaluate the key metrics for the business’ success and progress e.g. assist stakeholders in understanding the reason behind data changes Investigate questions around user experiments and help understand the reasons Communicate analyses and recommendations to the business stakeholders for their decision making Ensure that the analyses are repeatable and accessible ","Requirements Bachelor’s degree in IT or relevant field. Alternatively, lesser qualifications with strong experience in machine learning will also be considered Minimum 2+ years of industry experience in working with terabyte scale datasets. 4+ years preferred. Communicate clearly and effectively to cross functional business partners of varying technical levels Build clear and simple Tableau dashboards and presentations Working knowledge of relational databases (BigQuery, Redshift, MySQL) and query authoring (SQL) Experience working with Google Analytics is a plus Experience in Python, R, C++, Java, Go, Scala is a plus ",https://www.mycareersfuture.sg/job/senior-data-analyst-propertyguru-707f35425322b89a7451c4f0316250d4,Central,Government support available
76,Senior Java Full Stack Developer,DP INFORMATION NETWORK PTE. LTD.,Permanent,Professional,Information Technology,"$9,000to$11,000",Monthly,"This is a full stack developer role for a self-motivated individual with excellent software engineering skills, familiarity with python and expertise in Java frameworks and technologies. The candidate will be extensively involved in hands-on activities including POCs, design, documentation, development and testing. Candidate must be flexible to switch tasks based on team's needs, and should be capable to work across the front end/UI (API, Web Service, UI, mobile apps etc.), middle layer (data ingestion, analytics, business logic) and back end (DB, Big Data, AWS, Load balancing, High Availability Services) across the needed technology stacks. As a full stack developer for data applications you will work with a team of experienced researchers, data scientists and application developers taking on challenges posed by the Experian customers and internal product units. This role combines:  Building data products where products mean APIs/mobile appps/web services to expose Experian analytical insights to a wider client base for B2B and B2C businesse     Experience with mobile app development (Android/iOS) along with the backend cloud AWS support for the mobile technology stack     Practical knowledge of working with scalable platforms for processing of huge data sets and various databases     Scaling from minimum viable product up to shippable scalable-operation-ready data products     Building and maintaining innovative new products from the ground-up.  This is a hands-on individual contributor self-starter role with a future scope to build and grow the development team under the right candidate. Responsibilities  Work on development of new products iteratively by building quick POCs and converting ideas into real products - Rapidly build, iterate, test and deploy new features and products Work autonomously on complex issues where use cases or data availability require defining the scope and thus build the needed code, across all levels of the solution stack, from database to browser, including external libraries. Architect and develop high performance stable and highly available web services / APIs Lead technical vision across Front-end and Back-end and Maintain a high-quality robust codebase Responsible for data science algorithms implementation, computer programming, software development, software tools & numerical solutions optimization to enable successful deployment of advanced analytics solutions via cloud based and/or local based systems. Interact and collaborate with global IT teams and business stakeholders to deliver high quality products and services that meet business requirements and expectations while applying the latest available tools and technology. Present technical solutions, capabilities, and features in business terms. Effectively communicate status, issues, and risks in a precise and timely manner. Sever management to ensure the health of applications ","RequirementsExperience and Skills:  BS/MS in Computer Science, Computer Engineering, or related field. 7+ years of software design, architecture and development experience on various Java frameworks. Experience in working in different Operating Systems such Linux, Unix, Windows Experience on different databases.  Relational (eg. PostgreSQL, MySQL) or NoSQL (eg. MongoDB, CouchDB, Cassandra) Experience working with cloud services like AWS (S3, EMR, SWF), Heroku or Google cloud platform Extensive REST API / Web Services development experience and solid understanding of the full web technology stack (e.g. Flask, HTTP, cookies, asset loading, caching, REST, Thrift). Experience in HTML, CSS, JQUERY, AngularJS/JQuery Strong experience in building large scale applications using open source and J2EE/Big Data technologies. Any experience on the Big Data ecosystem like Hadoop, Spark, Map Reduce, H-Base, MongoDB, Yarn, Kafka etc. is a plus Working knowledge of tools like Jenkins, Maven, Chef, Git and Docker. Experience in native mobile application development in iOS / Android (NDK) is a big plus Hands on experience in Scala and Python are a plus. Excellent verbal and written communication skills, a team player with strong analytical, problem solving, debugging, and troubleshooting skills. Hands on product development experience is must.   ",https://www.mycareersfuture.sg/job/senior-java-full-stack-developer-dp-information-network-4e5eb9f4822be68d72cccd57ed04a911,Islandwide,
77,Senior Data Scientist,DP INFORMATION NETWORK PTE. LTD.,Permanent,Professional,Information Technology,"$13,000to$16,000",Monthly,"The person filling this position will be part of Experian APAC Data Lab concentrating on novel analytical solutions, new product prototyping, as well as new data asset evaluation and acquisition. This position requires extensive background and knowledge in machine learning and data science. A successful candidate should also have previous experience in developing machine learning algorithms and/or deep learning based analytic solutions using large datasets. Experience in the areas of optimization, symbolic AI, online marketing, experience in finance, insurance or healthcare is a plus. The candidate will need to be able to work on multiple concurrent projects, anticipate obstacles, and make high quality deliveries on an aggressive schedule. The candidate must also be a team player that is self-motivated and has excellent communication skills.     Role:    Data scientist with hands on expertise in building and executing analytics modules on various technology platforms including big data technology platforms. Successful candidates are intellectually curious builders who are biased toward action, scrappy, and communicative. Own and complete work streams for execution and delivery. Be able to compile results from various work streams and be able to make coherent presentations to internal and external stakeholders. Experience in building or managing data products, high performer and problem solver. Applying best practices to manage solution implementations including code design and reviews Applying, modifying and inventing algorithms to solve challenging business problems Developing data driven models to quantify the value of a given data set Validating score performance Conducting ROI and benefit analysis Documenting and presenting model process and model performance    ","RequirementsSkillset:    MS or PhD in Computer Science, Computer Engineering, Mathematics, Statistics or a related field with solid exposure to Machine Learning and/or Advanced Analytics with 3-8 years of applied experience in predictive analytics and exposure to big data analytics Strong understanding of the financial or risk domain. Desired domain expertise in Credit Risk, Telecom Analytics, Retail analytics Strong coding skills in Python is a must, and in other languages like R and SQL, Hive Sql Hands-on experience with Python libraries - NumPy, Pandas, sklearn Hands-on knowledge of working with scalable platforms for processing large and/or complex multi-source data sets using Hive, Hadoop or Spark (PySpark) is a plus. Comfortable with working on Unix, Windows and databases like Elastic Search and MongoDB Sound knowledge of machine learning concepts. Illustrative machine learning methodologies are: Bagging, Boosting, Regularization, Online Learning, One Hot Encoder etc. Statistical modeling – CHAID, CART, Regressions, SVM, SVD etc. Experience on the text analytics stack – NLP, NLU, LDA, TF-IDF etc. Ability to communicate analytics-based insights to business stakeholders. Independent problem solver comfortable to work in an ambiguous solution space. Strong PPT Skills, Excel  Demonstrated experience in delivering analytics projects in high pressure environments Role based in Singapore with 20% travel in APAC   ",https://www.mycareersfuture.sg/job/senior-data-scientist-dp-information-network-5e9fc621d0467e4c47e5dce849daa1f1,Islandwide,
78,Datawarehouse Engineer,GRABTAXI HOLDINGS PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,"$7,000to$10,000",Monthly,"  Run Grab’s data platform and ensure uninterrupted, error-free up time, while meeting the SLA requirements of Business Intelligence, Analytics and Data Science workloads.   Build and manage scalable ETL pipelines to and from various internal and external data sources that come from a variety of systems (OLTP Databases, streaming data pipelines, text-based data files etc.)   Manage our Business analytics infrastructure to ensure the timely and accurate delivery of our mission critical business reports   Spearhead the design and development and deployment of our next generation data platform infrastructure to meet our future needs.   Participate in the development and management of a global Data Model for Grab’s entire data ecosystem to streamline data consumption and access across our entire organization.​    ","Requirements  Deep understanding of Tableau Server administration   Good working knowledge of Windows Server administration   Familiar with databases and engineering standard methodologies - including handling and logging errors, system monitoring, and building human-fault-tolerant data pipelines.   Shows real passion for data, new data technologies, and discovering new and interesting solutions to the company’s data needs.   Strong communication and interpersonal skills to work with various stakeholders  ",https://www.mycareersfuture.sg/job/datawarehouse-engineer-grabtaxi-holdings-b363cc9e78ade789ccc94b07e6818db3,Central,Government support available
79,Data Engineer,Company Undisclosed,"Permanent, Full Time",Professional,"Engineering, Information Technology","$8,000to$15,000",Monthly,"Forcepoint is transforming cybersecurity by focusing on what matters most: understanding people’s intent as they interact with critical data and intellectual property wherever it resides. Our uncompromising systems enable companies to empower employees with unobstructed access to confidential data while protecting intellectual property and simplifying compliance. Based in Austin, Texas, Forcepoint supports more than 20,000 organizations worldwide. For more about Forcepoint, visit www.Forcepoint.com and follow us on Twitter at @ForcepointSec.   Job Summary: Forcepoint is seeking a qualified full-time Senior Professional Services Data Engineer working on client site to facilitate configuration, data integration and training of our commercial-off-the-shelf cybersecurity User and Entity Behavioral Analytics (UEBA) products. This individual must be highly motivated, have great interpersonal skills, and be technically proficient. In this role you will be joining a small but rapidly growing team in Singapore. Your role will include working directly with customers to understand their goals, help shape requirements, own the design and implementation of analytic strategies, and develop robust ETL pipelines to support these analytic strategies. Additionally, you will interface with the broader Forcepoint Professional Services team to drive analytic capabilities of the platform, and overall facilitate an efficient, effective, and robust deployment of the Forcepoint UEBA platform to characterize and detect insider threats and compliance violations. The successful candidate will receive specialized training to support our technologies and is expected to become proficient in all aspects of complex software solution deployment. This position requires 5-10% domestic and international travel as needed to meet customer and project requirements.   Responsibilities Include: o Provide exceptional implementation services to new customers, including supporting data ingestion, analytic configuration, customer training, and troubleshooting o Work directly with customers to design and implement robust analytic strategies in the Forcepoint UEBA platform to address use cases in cyber security and regulatory surveillance o Partner with the UEBA Delivery team to integrate with and automate ingest for a wide variety of data sources (databases, remote servers, flat files, APIs, etc.) to ensure data is quickly and reliably available in all contexts o Prepare technical documentation to include as-built design, requirements, and Standard Operating Procedures o Interface with the broader Forcepoint data science team about analytic opportunities and accomplishments in the field to drive the evolution of the Forcepoint UEBA platform o Provide technical briefings to customer leadership and Forcepoint corporate leadership as required o Coordinate tasks and activities with various groups within Forcepoint, the government or partners","Requirements•              Required Skills & Experience: o Experience writing modular and reusable code in Python o Facility in scripting and troubleshooting application errors in Linux/Unix environments o Experience with the ETL: cleaning, transforming, and ingesting large datasets o Experience with full Software Development Life Cycle (SLDC) from requirements through to testing and deployment o Possess strong analytical, verbal, and technical written communication skills o Must be able to coordinate collaboratively across traditional engineering disciplines and effectively engage with customers   Nice to have: o Prior technical experience in large enterprises o Experience with Apache NiFi and high volume ETL tasks o Integration experience with data stores such as Elasticsearch, PostgreSQL, Splunk, ArcSight, Cloudera, etc.   Required Education: o Advanced degree in a technical field such as Computer Science or equivalent work experience",https://www.mycareersfuture.sg/job/data-engineer-2ddd98f69be84f272e2ce4cd03b3df13,,
80,Senior Data Scientist,RIO TINTO COMMERCIAL PTE. LTD.,"Permanent, Full Time",Professional,"Information Technology, Logistics / Supply Chain","$12,000to$23,000",Monthly,"Our vision is to build a unified Commercial Digital Platform capability (data, people, processes, technology), which will enable us to enable a step change in commercial performance, transform customer experiences, and play a pioneering role in redefining our industry over the long term. Our aim is to deliver the most engaging experiences for our customers, underpinned by digital technologies and new agile ways of working. As part of this work, in partnership with BCG Digital Ventures (part of the Boston Consulting Group), Rio Tinto has built a MVP for a predictive shipping analytics platform using the latest Machine Learning and AI technologies. They are now looking for smart people to join the team and propel the next phase of the product’s development, and support the broader digitalisation transformation across Rio Tinto’s commercial functi Our Data Science role provides an opportunity to design and build analytics methodologies, solutions, and technology products to deliver extraordinary value to users in collaboration with software engineers, designers and product managers. Exceptional candidates will show an analytical curiosity going beyond the immediate requirements of the venture to find deep insights that others have missed. They will ask questions about outliers, seek to understand the fundamental drivers of advantage and look for clues that may change the basis of competition. Responsibilities:  Demonstrate and communicate a passion for building the data foundation, products and capabilities that drive business growth Create data segmentation and modelling Build innovative data products (e.g., Artificial Intelligence, real-time services, such as personalisation and commerce graphing using Big Data platforms with real-time data ingestion and processing) Execute descriptive analyses, ranging from identifying product opportunities to understanding user behaviour ","RequirementsExperience:  Techniques like: Statistics based Machine Learning, Deep Learning, and Graph Theory Cloud Architecture background One or more programming languages like Python, Java, R, or Scala Delivering data science components that are part of successful commercial products Collaborating with engineering teams to develop prototypes and software products that can be deployed across varied environments (e.g.: cloud, on-premises, devices, etc.) Big Data and Fast Data (i.e.: real time streaming)  Ideals:  Advanced degree in Computer Science, Statistics, Mathematics, or related area (or equivalent) Familiarity with SQL or other querying language Relevant work experience, including experience with forecasting, time series, decision trees, geospatial/geolocation analysis, probabilistic models, neural networks ",https://www.mycareersfuture.sg/job/senior-data-scientist-rio-tinto-commercial-dd32235002939e4040f78734b662ea06,Central,Government support available
81,Senior Hadoop Engineer,ENSIGN INFOSECURITY (SINGAPORE) PTE. LTD.,Permanent,Senior Executive,Information Technology,"$6,000to$7,000",Monthly," Consult, design and build high quality data lake solutions for customers and internal teams Design highly scalable and reliable data pipelines to consume, integrate, and analyse large amounts of data from various data sources Perform data engineering to extract, transform, load for data science analysis Create technical documentation for deployed systems Carry out technical enablement for junior team members and sales Support existing data lake environment as a subject matter expert Identity, evaluate and recommend new technologies that would be relevant to big data analytics ","Requirements Overall 8+ years IT experience, with at least 4+ years of production experience working with Hadoop and/or NiFi, data engineering Hands-on experience with all aspects of developing, testing and implementing low-latency big data pipelines Demonstrate production experience in data engineering, data management and/or cluster management Experience designing data queries against data in the HDFS environment using tools such as Apache Hive Experience in implementing MapReduce, Spark jobs Experience setting up multi-node Hadoop clusters Experience in systems administration or DevOps experience with one or more open-source operating systems Experience implementing operational best practices such as alerting, monitoring, and metadata management Strong understanding with various enterprise security practices and solutions such as LDAP and/or Kerberos Experience using configuration management tools such as Ansible, Puppet or Chef Familiarity with scripting tools such as bash shell scripts, Python and/or Perl Experience with Apache NiFi is desired Experience with writing to network-based APIs, preferably REST/JSON Knowledge on Isilon storage, S3 file systems is added advantage Ability to understand and translate customer requirements into technical requirements Excellent verbal and written communications ",https://www.mycareersfuture.sg/job/senior-hadoop-engineer-ensign-infosecurity-4c167e2d352107b933960e28c9253de0,Islandwide,Government support available
82,Head Of Data Analytics,SNAPHUNT PTE. LTD.,"Permanent, Full Time","Senior Management, Middle Management, Manager, Senior Executive",Advertising / Media ,Salary undisclosed,,"The Offer  Attractive salary & benefits Leadership role    The Employer Our client is Asia’s leading media organisation, engaging minds and enriching lives across multiple languages and platforms. The company's core business is publishing of newspapers, magazines and books in both print and digital editions. It also owns other digital products, online classifieds, radio stations and outdoor media.   The Job As a Head of Data Analytics, you will lead the team that serves as the centre of excellence for data science and advanced analytics across all of the Company's media divisions. You will be responsible for:  Defining, developing and maintaining reports to support decision making. Processing & Interpreting data to get actionable insights. Harness data and analytics to improve customer experiences, drive growth and transform the business. Defining the strategies, priorities and standards for managing enterprise data. Leveraging modelling techniques to identify, analyse and present actionable data to drive business Provide expert technical guidance to a team of data scientists and analysts ","RequirementsThe Profile  You possess a Bachelor's degree and 5 years of experience in Data Science, Statistical Analysis, Mathematics, Quantitative Research or related fields. Ideally, 2 years of experience within a corporate organisation or other commercial environment is an advantage. You possess strong experience in leadership roles, managing data and analytics teams and evangelizing the value of data analytics to multiple stakeholders across a business. You have strong expertise in Data Modelling/ Statistical Modelling, Machine Learning, Optimisation and Visualisation would be highly valuable. You have experience working with cloud environments, popular analytics tools and programming languages commonly used in data science. You are able to understand the business context and deliver impactful insights from data to drive commercial outcomes. You are a strong mentor and coach who can build high performing teams. You possess strong analytical skills and are comfortable dealing with numerical data. You pay strong attention to detail and deliver work that is of a high standard. You have excellent presentation, interpersonal and communication skills, and are adept at leading and working with multiple stakeholders to drive desired outcomes.    Apply this role using the following link: https://snaphunt.com/jobs/54868890",https://www.mycareersfuture.sg/job/head-data-analytics-snaphunt-7830ac1a1b7b255b55390544afb45cee,Central,
83,Data Scientist,APPLE SOUTH ASIA PTE. LTD.,Full Time,Executive,Logistics / Supply Chain,"$5,000to$10,000",Monthly,"Apple's Analytic Insight team is responsible for mitigating fraud, waste and abuse across Apple. We're looking for an extraordinary data scientist who is passionate about building and maintaining analytical solutions that have direct and measurable impact to Apple. This will be a groundbreaking role that focuses both on gleaning insights from data and the implementation of analytical solutions based on those insights.  We're seeking someone that has both a quantitative and technical background in addition to being naturally very curious.  Build and monitor effective reporting and alerting for fraud and operational health of a line of business. Takes the initiative to develop and automate regular and ad-hoc reports Perform ad-hoc and re-occurring statistical and data science analyses. Work closely with data warehouse architects and software developers to generate flawless business intelligence solutions for end users.  Support production analytic solutions. Present results of analyses to business units. Researches, and if applicable, implements new technologies and methods in the areas of data analysis, data visualization and presentation, and data glossaries and libraries.  ","Requirements Ability to provide relevant business insights with data. Programming skills in Python Experience with SQL, database modeling and data warehousing principles. Creativity to go beyond current tools to deliver the best solution to the problem. Data visualization experience in Matplotlib, Tableau, ggplot2 or a similar tool. Experience with data science algorithms including decision trees, probability networks, association rules, clustering, regression, and neural networks. Excellent presentation, communication and social skills, with solid attention to detail. Ability to work independently and make key decisions on projects. Strong business mindset, possessing an ability to condense complex analysis and technical concepts into clear and concise takeaways for business leaders. Ability to comprehensively understand data elements, sources and relationships in business and technical terms. Ability to operate appropriately and effectively in a dynamic, highly multi-functional, fast-paced environment. M.S. in Computer Science, Mathematics, Economics, Operations Research or related field OR B.S. in related field with 4+ years experience applying analytical techniques to real business problems. ",https://www.mycareersfuture.sg/job/data-scientist-apple-south-asia-4b1683a8d3a9d8f9744377e6c674550f,South,
84,Associate General Manager- Digital and Analytics,HCL SINGAPORE PTE. LTD.,Permanent,Middle Management,Information Technology,"$11,000to$12,000",Monthly,"Vacancy is to lead the data stream for HCL's Digital and Analytics practice. It’s a regional role – based out of Singapore and will need the candidate to travel to our key geographies – Indonesia, Malaysia, Philippines and Hong Kong. The role is to understand customer’s requirement related to data streams (right from traditional data warehouse to big data solutions encompassing facades of data science, data governance, business intelligence and analytics). It will also require candidate to draw up solutions for customer’s requirements and work with HCL’s partner ecosystem to ensure solution covers an end-to-end data proposition. For this role candidate will have to work with multiple streams within organization namely Sales, Delivery and HCL’s Center of Excellences. HCL envisages that candidate must have a strong knowhow of data related technologies and good interpersonal skills to work as productive team member.   ","RequirementsTechnical / Professional Skills 1. At least 14 years of collective experience in Information Management stacks ( ODI, Informatica, Talend etc) and modern data platforms (CDH,HDP, spark etc)  2. At least 4 years of experience in setting up data and analytics solution on major cloud Platforms (Azure, AWS, IBM, Oracle  etc)  3. At least 10 years of experience in Business Intelligence(IBM Cognos, OBIEE) and data Visualization (Tableau, QlikSense, PowerBI etc). 4. At least 6 years of experience in Enterprise Performance Management(Cognos TM1, Cognos Controller, CDM, Hyperion etc). 5. A proven thought-leader who delivered complex data and analytics projects across various domains BFSI, CPG, Telecom, Healthcare etc.   Non-Technical / Soft Skills 1. HCL is looking for a experienced data & insight Practitioner to develop & deliver ASEAN market strategy.  2. He/she will support defining the go to market platforms, services, offerings and capabilities to drive business value for clients.  3. He/she will provide consulting to transform clients towards modern data driven organization by leveraging cost effective solutions ~ Cloud first, hadoop data lake, Mobility etc.  4. He/she will orchestrate Client PoC's, manage RFI/RFP's and engage in customer presales activities. 5. As well as understanding and providing thought leadership on data solution strategy, best of breed technology platforms(for Big data, DW, BI, EPM, Visualization etc) as per client use cases.      ",https://www.mycareersfuture.sg/job/associate-general-manager-digital-analytics-hcl-singapore-4b5fcb671260dc920077801881ee4174,Central,Government support available
85,Data Analyst,ZEEMART  PTE. LTD.,Full Time,Professional,Information Technology,"$4,000to$6,000",Monthly,"You will be part of a very vibrant and dynamic team at the heart of Zeemart that is innovating the way the businesses can increase efficiency through streamlining their procurement and ordering process in the F&B industry. Our platform connects buyers and suppliers through a simple interface, making discovery, purchasing and communicating more powerful and easier than before. In joining Zeemart as a Data Analyst, you'll be in a key role that helps deepen the customer interactions by applying advanced data analytics. We will be expecting you to have extensive experiences in data science and analytics field - developing models, rules and algorithms from structured and unstructured sources and performing deep-dive analysis to derive data-driven decisions. DUTIES AND RESPONSIBILITIES:   Apply statistical tools/models to perform advanced data analytics, identify key underlying drivers for growing customer engagement and business opportunities, and recommend a clear action plan going forward. Develop and implement artificial intelligence algorithms, rules and rapid prototypes from big data sets that will be fed into various business programs. Behavioral segmentation based on customer journey, profiles, transaction patterns, and app activities that will lead to highly personalized customer insights. Design and monitor A/B testing and various engagement activities. Perform deep-dive analysis to solve various business problems arising from marketing, dynamic incentive programs, and campaign management. Build and automate intuitive dashboards that help visualize and answer complex business problems. Identify key areas of performance measurement for the Zeemart’s platform. Work closely with respective Team Leads to setup and monitor KPIs. Generate regular analytics reports on Zeemart’s platform activity Provide analysis of reports and propose actionable insights to continuously refine the platform. Lead discussions on taxonomy, business process logic as well as crucial areas of interface with 3rd party providers for online payments, logistics, CRM, etc. Explore latest technology developments such as AI, predictive analytics, machine learning, etc. which will give Zeemart a competitive edge in the industry. ","Requirements Analytical mind with sound business insights. Ability to translate the business problems and requirements into analytics solutions. Knowledge of a variety of predictive models, machine learning algorithms and statistical techniques, e.g. logistic regression, decision tree, clustering, neural networks, support vector machines, principal component analytics, natural language processing. Technical expertise regarding data models, database design development, data mining and segmentation techniques Strong knowledge of and experience with reporting packages (Business Objects), Databases (SQL), Programming (XML, R-lang or Python , Javascript, or ETL frameworks), Statistical packages for analyzing datasets (Excel, SPSS, SAS etc) and data visualization tools (Tableau, Qlik). Experience in Adobe Analytics / Adobe Campaign is a plus.  Knowledge of CRM platforms, campaign management, and A/B testing. Good verbal and written communication skills. University degree, preferably in computer science, engineering or analytical discipline, e.g. mathematics, statistics, IT, economics, finance, accounting. 3 - 5 years working experience in data analytics or business intelligence units. Experience in supply chain within the F&B industry will be favorable. Self-motivated with a can-do spirit!",https://www.mycareersfuture.sg/job/data-analyst-zeemart-6f5145574df545ba95cfdf87288652ab,Central,Government support available
