,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
47,data scientist,GRABTAXI HOLDINGS PTE. LTD.,Permanent,Professional,Information Technology,"$6,000to$12,000",Monthly,"Get to know our Team: Grab’s Data Science Department works on some of the most challenging and fascinating problems in transport, logistics, economics, and the space around. We apply deep learning, geospatial data mining, simulation, forecasting, scheduling, optimization, and many other advanced techniques on our huge datasets to push our business metrics to their bounds, directly and indirectly. We foster a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to explore and innovate. Sample of problems the Data Science Department solve - Intelligent allocation, machine/deep learning - based predictions (all sorts!), Dynamic pricing, Supply/demand forecasting and positioning, Incentives and promotions optimization, Carpooling matching, Shuttle and on-demand bus routing and scheduling, Multi-modal transport, Geospatial data mining, etc. The Machine Learning team at Grab provides an opportunity to apply supervised as well as unsupervised learning on large scale data. We build algorithms and models to match passenger and driver, we predict time of arrival, we predict when a driver will churn (i.e. stop driving for Grab) etc. We explore models ranging from simple linear ones to ensembles to deep learning. If you enjoy predictions and algorithms, let's have a chat! Get to know the Role:  Build, validate, test, and deploy machine learning models (e.g. predictive, forecasting, clustering) using proven and experimental techniques. Deploy an online learning model where applicable Define hypotheses, develop and execute necessary tests, experiments, and analyses to prove or disprove them Translate data speak to human speak by effectively conceptualizing analysis to team members and business stakeholders  The day-to-day activities:  Develop creative algorithms by employing machine learning, and data mining techniques Contribute to team’s innovation and IP creation   ","RequirementsThe must haves:  Ph.D. graduate, or Masters(with at least 3 years of experience), in Computer Science, Electrical/Computer Engineering , Operations Research or Mathematics/Statistics Understanding of machine learning, deep learning, data mining, algorithmic foundations of optimization Experience with machine learning framework (scikit-learn, Spark MLlib etc) Proficient in one or more of the following programming languages: Python, R, Scala. Experience in building ML models at scale, using real-time big data pipelines on platforms such as Spark/MapReduce Familiar with noSQL, postGIS, stream processing and distributed computing platforms Self-motivated, independent learner, and willing to share knowledge with team members Detail-oriented and efficient time manager in a dynamic and dynamic working environment ",https://www.mycareersfuture.sg/job/data-scientist-grabtaxi-holdings-f71024a6828e9c133dd36aa3c090c06a,Central,
48,Data Scientist,TATA CONSULTANCY SERVICES ASIA PACIFIC PTE. LTD.,Permanent,Executive,Information Technology,"$6,000to$12,000",Monthly,"1. Requirement gathering from client & suggesting analytical solutions/approach. 2. Data Extraction from EDW/Big Data Platform, Dataset Preparation (creation of base data, aggregation, transformation), EDA. Data visualization. 3. Statistical model (predictive & prescriptive) development on Python, R using various statistical & machine learning techniques/algorithms. 4. Test/train the model, Improve Model accuracy, Monitor model performance. 5. Prepare client consumable presentations with actionable insights for data driven decision making. 6. Collaborate with Data Architects/Database programmers. Make client presentations & engage with clients in joint problem solving.   ","Requirements1. Overall experience of 5-8 years 2. Atleast Bachelors from Engineering Computer Science/Econometrics 3. Masters/Phd will be added adbantage 4. Should have worked for the Utility /Manufacturing / Energy & Resource domain 5. Technology: Python, SQL  Hands on exposure with Python, SQL. Practical work exposure of machine learning model development using Python. Statistical model development competencies inclusive of machine learning models as below: Regression Models – Linear & Logistic. Customer profiling, segmentation & Clustering (Kmeans, hierarchical). Decision Tree & Random Forest. Time Series forecasting. Neural Network & Bayesian Network. Factor Analysis/Principal Component. Advanced algorithms like XGBoost, KNN, SVM etc.  	  ",https://www.mycareersfuture.sg/job/data-scientist-tata-consultancy-services-asia-pacific-13246293ef377f867da2c43891295c7d,,
49,Data Scientist,TWITTER ASIA PACIFIC PTE. LTD.,Full Time,Professional,Information Technology,"$8,000to$12,000",Monthly,"Who we are The Data Science team based in Singapore has the charter to understand user behavior and accelerate user growth for Twitter, especially in international markets. We work on a mix of longer term analysis (such as how can we be smarter about how we send emails and notifications to our users; or how can we measure the impact of various user acquisition efforts) and shorter term tactical work (such as opportunity sizing for certain campaigns). The common thread between all the analysis we do is to seek to have a better understanding of how our users are engaging with our products. What you’ll do Your work with our large amounts of structured and unstructured data to understand how our users are using the product, and communicate these insights with stakeholders (product managers, executives, business decision makers etc). For more experienced hires, you will own important project areas from start to finish. That work includes defining an important roadmap of data science work and executing it. You are highly technical and hands on but you wear a product manager hat easily to make your projects successful. Who you are  You care about people: You have fundamental respect for all people You are in awe of the ability to understand and help 100s of millions of people  You are great at:  Extracting and transforming data from systems like Hadoop and SQL, using tools such as Pig, Scalding, Hive, Presto Exploring and visualizing data to drive insights Applying machine learning techniques for a variety of modeling and relevance problems involving users, their relationships, their Tweets and their interests. Designing and implementing metrics that help teams focus on what to optimize for Understanding A/B testing and are able to statistically interpret experimental results Working with Product Managers, engineers and designers to understand where data can be helpful Transforming complicated problems into simpler, tractable ones Communicating with technical and non-technical stakeholders ","Requirements Bachelor’s, Master’s or PhD degree in Computer Science, Statistics, Math, Engineering, or other quantitative discipline Some experience with one or more object oriented languages like Java, Scala, C++ Some experience with scripting languages like Python or Ruby etc. Some experience with statistical programming environments like R or Matlab Bonus points: Experience with machine learning Experience with large datasets and Map Reduce architectures like Hadoop and open source data mining and machine learning projects ",https://www.mycareersfuture.sg/job/data-scientist-twitter-asia-pacific-fb3e95e464af20af4c6ba0952cb535f8,,
50,Junior Data Scientist,INTELLLEX HOLDINGS PRIVATE LIMITED,Permanent,Fresh/entry level,Information Technology,"$3,500to$5,000",Monthly,"The job will be at the junction between Data Science and Data Engineering. You’ll be building and maintaining extensive NLP pipelines responsive to the input of our Domain Expert, while having the freedom to explore new techniques to tackle the problems at hand. Preprocessing Pipelines   Feature extraction, e.g. Industry Extractors   Building reliable pipeline + organizing the data   Cleaning Data (Improve OCR, troubleshooting problematic data…)   Centralised Ontology   Creating simple frontend apps to facilitate tagging/cleaning by domain experts.   Managing dynamic ML taxonomies and label changes   Setting up pipelines to automatically consume our Knowledge Graph and improve our data and models.  ","RequirementsSkills:   Proficient in Python/R   Natural language processing experience   Text extraction/feature extraction   Text cleaning     High performance with small datasets   Strength in feature selection/extraction; hyperparameter tunings etc.     Statistics background preferred   To gain insight on our datasets   To help with information retrieval intuition and decision-making for feature extraction     Good with unsupervised learning algorithms   Good with producing and explaining useful data visualisations   Nice to Have:   Experience with functional programming or interest to pick it up   Experience with team development in Git   Familiar with graph databases (e.g. Neo4j)   Experience with Solr or Elasticsearch   Characteristics:   Meticulous and consistent (because we need the data to be clean, updated, organised and easy to find in the same places)   An independent learner who takes ownership of your scope   Enjoys seeking feedback from different stakeholders, such as fellow team members and users, and to refine and improve your deliverables/project  ",https://www.mycareersfuture.sg/job/junior-data-scientist-intelllex-holdings-00a322e31dcf1a4eec39f828ffd7ab2d,,Government support available
51,Lead Data Scientist,TATA CONSULTANCY SERVICES ASIA PACIFIC PTE. LTD.,Permanent,Executive,Information Technology,"$6,000to$12,000",Monthly,"1. Business Acumen, Analysis level Interaction with the onsite / client team. Strong people management, written / Oral communication and influencing skills. 2. Design & implement advanced statistical testing for specific problem-solving needs. 3. Proactively perform a wide range of analyses to identify/analyze/interpret trends, issues and opportunity across. 4. Requirement gathering from client & suggesting analytical solutions/approach. 5. Data Extraction from EDW/Big Data Platform, Dataset Preparation (creation of base data, aggregation, transformation), EDA. Data visualization. 6. Statistical model (predictive & prescriptive) development on Python, R using various statistical & machine learning techniques/algorithms. 7. Evaluate and Test/train the model, Improve Model accuracy, Monitor model performance. 8. Collaborate with Data Architects/Database programmers. 9. Make client presentations & engage with clients in joint problem solving.  ","Requirements1. Overall experience of 8-10 years. 2. Atleast Masters  from Engineering /Computer Science/Econometrics.  3. Phd will be added advantage 4. Should have worked in Utility /Manufacturing / Energy & Resource domain 5. Technololgy:  Python, SQL  Hands on exposure with Python, SQL. Practical work exposure of machine learning model development using Python. Statistical model development competencies inclusive of below machine learning models: Regression Models – Linear & Logistic. Customer profiling, segmentation & Clustering (Kmeans, hierarchical). Decision Tree & Random Forest. Time Series forecasting. Neural Network & Bayesian Network. Factor Analysis/Principal Component. Advanced algorithms like XGBoost, KNN, SVM etc.  	  ",https://www.mycareersfuture.sg/job/lead-data-scientist-tata-consultancy-services-asia-pacific-1ae9577b20aac92afe2f8e403b4adee5,,
52,Data Scientist,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Non-executive,Sciences / Laboratory / R&D,"$5,000to$8,000",Monthly,"NUS Business Analytics Centre (BAC) has strong collaborations with many prestigious industry partners. BAC is hiring an experienced and energetic Research Fellow/Post Doc to help us to co-develop cutting-edge Natural Language Processing (NLP) and Deep Learning (DL) solutions with our industry partners. We will provide competitive salary package for the selected candidates. Duties & Responsibilities You will be working in several areas of NLP such as sentiment analysis, text generation, universal language models. You will have ample opportunity to try out state of the art architectures and freedom to explore areas of your interest with guidance from the best Professors here at NUS. You should be comfortable with cloud services such as AWS, Google Cloud. You will have to evaluate cutting edge publications in the field of Natural Language and implement successful solutions.   Utilize natural language processing (NLP) to mine unstructured data and create insights.   Scrape, model and label data.   Analyze and perform modelling on structured data using advanced statistical techniques.   Work on clustering, topic analysis, text classification, entity recognition, sentiment analysis for unstructured and semi-structured data.   Perform text mining, generate and test working hypotheses, prepare and analyses historical data and identify patterns.   Use advanced machine learning and deep learning algorithms.   Replicate state of the art langue models for natural language understanding.   Train, refine, deploy multitask models.   Communicate findings to both technical and non-technical audience.  ","Requirements  PhD or MSc in computer science, engineering or related technical discipline, or equivalent work experience in academia/industry.   Python, R, Keras/Tensorflow, ScikitLearn, NLP toolkits (Spacy, NLTK, Textblob, Stanford NLP).   Demonstrated experience in Natural Language technologies and engines.   Experience with Data Mining, Text Mining.   Thorough knowledge on machine learning algorithms.   Statistical understanding of learning methods.   Basic understating of Seq2Seq Attention models.   Good if know deep learning methods for NLP.   Excellent written and oral communication skills in English.   Additional points if have front end experience/large scale web scraping experience/PySpark.  ",https://www.mycareersfuture.sg/job/data-scientist-national-university-singapore-323cde1dc194484e8eb20970812fe55f,South,Government support available
53,Associate Data Scientist,LINKSURE NETWORK HOLDING PTE. LIMITED,Permanent,Executive,Information Technology,"$4,000to$8,000",Monthly," Design data pipeline and algorithms to extract data from structured and unstructured data to detect abnormal user behaviours. Support the product and engineering teams with advanced analytical tools and platforms, to facilitate the evolution of product Propose testable hypothesis and analyse the experiment data, provide actionable insights to drive key business decisions ","Requirements Bachelor of science (or higher) in computer science, math, statistics or other quantitative discipline from a recognized university. At least one year of experience in a data science related position Experience in anti-fraud, spam detection in related fields would be a huge plus Advanced working SQL knowledge and experience in working with relational SQL and NoSQL databases, including MySQL, Hive. Frequently user of Microsoft Excel or equivalent tools. Programming skills in script programming language like Python/R would be a plus Hands-on experience in Linux environments and Shell Scripting Experience with version control systems, git, SVN ",https://www.mycareersfuture.sg/job/associate-data-scientist-linksure-network-holding-980eb353d5e9a674caafe3e34640ee13,,
54,Intelligent Risk Data Scientist Manager / Assistant Manager,ONECONNECT FINANCIAL TECHNOLOGY (SINGAPORE) CO. PTE. LTD.,"Permanent, Full Time",Senior Executive,Information Technology,"$96,000to$120,000",Annually," Develop AI Algorithm, Deep Learning/Neural Network models Fast research and learn business scenarios and apply relevant methodology to solve business needs Fast learner to understand existing risk models of sister company in China and conduct customization to fit into local markets Good understanding of banking and finance businesses Liaise with Risk Data Architecture manager for acquiring relevant data for modeling purpose, including searching for external data sources, data crawling, etc.  Collaborate with application development team (in-house or outsource) for planning and the implementation of the models into the products Gathering feedback and plan for model improvements and better customer experience on a regular basis. Lead a team and coordinate resources to achieve short-term，mid-term and long-term objectives ","Requirements More than 5 years (10 years for Senior Manager) data analytics Knowledge of the latest development of about Artificial Intelligence(AI), big data analytics, Knowledge Graph and other technologies Experienced in the development distributed data storage, computing, Hadoop, Spark, cloud computing and relevant big data technologies Experienced in Natural Language Processing (NLP), especially English and Chinese. Other ASEAN languages are a plus Experienced in at least two of: R. Python, SQL Experience with deep learning frameworks, e.g. Theano, TensorFlow, Caffe, Keras is a plus Have clear and comprehensive understanding of AI technology development, and implement into business scenarios Experienced in team management, strong communication skills and organizational coordination ability Equipped with good professional integrity, highly responsible for work, ability to undertake work pressure and challenges ",https://www.mycareersfuture.sg/job/intelligent-risk-data-scientist-manager-assistant-manager-oneconnect-financial-technology-0d975cec22d8be1e032da370660036ab,,Government support available
55,Data Scientist,SNAPHUNT PTE. LTD.,Permanent,"Fresh/entry level, Executive, Junior Executive",Information Technology,Salary undisclosed,,"The Offer  Work alongside & learn from best in class talent Excellent career development opportunities Work within a leading employer in the IT Services industry  The Employer Our client is a Fortune 500, end-to-end IT services company helping clients harness the power of innovation to thrive on change and guide their digital transformation journeys. The Company's Innovation Laboratory is a centre of excellence in next-generation Digital Technologies. Comprising of digital technologists with deep domain knowledge, this team helps enterprise customers to accelerate on their digital transformation journey. The Digital Innovation Laboratory partners with customers to build essential components – early digital roadmaps, experimental implementations of new technology, ongoing automated operation of digital processes and technology at a global scale.  The Digital Innovation Lab also functions as an incubation centre for next-generation solutions; Digital Innovation Laboratory collaborates with the company's Worldwide Platform teams to develop industry-specific technology platforms for global customers.   The Job You will be responsible for :  Creating predictive and prescriptive models that could have a positive impact on the business. Developing and implementing ways to improve data reliability, efficiency and quality. Supporting translation of data business needs into technical system requirements. Developing and maintaining reports to support decision making. Processing & Interpreting data to get actionable insights. Working closely with business users to understand their data analysis needs/requirements. ","RequirementsThe Profile  You possess up to 3 years experience in a quantitative field such as Engineering, Analytics, Mathematics or Computer Sciences You are experienced with Python or C++ programming language You have experience in designing and implementing digital analytics project(s) as part of school work or internship/job. You are a self-starter and demonstrate a high level of resilience and enthusiasm to master new technology You are a strong team player who can manage multiple stakeholders  Apply for this role using the following link:https://snaphunt.com/jobs/46214033",https://www.mycareersfuture.sg/job/data-scientist-dxc-technology-services-singapore-99841ea971541414ed989c4f9e2d3107,South,
56,Data Scientist,SINGAPORE TECHNOLOGIES ENGINEERING LTD,Permanent,"Senior Management, Middle Management, Manager, Senior Executive",Sciences / Laboratory / R&D,"$5,000to$12,000",Monthly,"Job Description: - Work in Strategic Technology Centre to deliver data analytic solution to customers/users (solutions range from Descriptive, Diagnostic. Predictive, Prescriptive to Machine Learning and AI in developing data models with algorithms for big data analytics.   - Develop hardcore data science techniques into algorithms for DA with ML/AI capabilities.        ","RequirementsRequirements: -     Prefer a Master's Degree or PHD in Science/Engineering/Mathematics with at least 2-3 years of working experience in data analytics.  -     In-depth technical knowledge in either: (1) Operational Research, (2) Computer Network (3) Computer Vision (4) Fluid Dynamics (5) Engineering Mechanics (6) Video/Image Processing (7) AI and Neural Network (7) Geometry and Topology (8) Social & Cognitive Computing is a plus. -     Good experience with end-to-end data profiling, mathematical modeling, testing, validation, algorithm, visualization / ideation and solutioning. -     Experienced in MySQL, Python, Matlab, Java or C. -     Knowledge of Hadoop and Spark highly essential in the age of Big Data.  ",https://www.mycareersfuture.sg/job/data-scientist-singapore-technologies-engineering-cdc6841f43bf9987db04ba235c73b081,North,
57,Data Scientist,KKT TECHNOLOGY PTE. LTD.,Full Time,"Executive, Junior Executive, Senior Executive",Information Technology,"$3,400to$6,200",Monthly," Responsibilities  Develop predictive models on clinical and healthcare related datasets to address various business problems of healthcare and pharma clients through leveraging advanced statistical modeling, machine learning, or data mining techniques Engage in both exploratory data analysis to identify trends and predictive data analysis to solve problems Understand client needs, frame a problem in terms of application of data science and create a roadmap to execution Learn about new and varied disease conditions and ability to communicate with subject matter experts Create visualizations to effectively communicate the insights both internally and externally for both scientific and business audience ","Requirements Requirements Minimum  Deep understanding of statistical modeling, machine learning, data mining concepts, optimization etc. Experience with analysis tools (Python, R, etc.) Proficient in one or more programming languages such as Python, Java, C/C++, Matlab Familiar with one or more machine learning and statistical modeling tools such as R, Python scipy, scikit-learn, TensorFlow etc. Strong analytical and quantitative problem solving ability. Excellent communication, interpersonal relationship skills and a strong team player  Preferred  PhD or MS in Computer Science, Physics, Engineering, Statistics, Applied Math, Bioengineering, Bioinformatics or related field Prior experience in using predictive modeling or data driven analysis in biological or healthcare related data Proficiency in programming languages like Python, Java etc. Experience in applying predictive modeling in consulting or industry setting Knowledge and experience of working with relational databases and SQL Experience with software development tools like linux command line utilities, version control systems (git strongly preferred) and test driven development  Perks  Ground floor opportunity with the team to shape the strategic direction of the company The rare opportunity to change the world such that everyone around you is using the product you built. We're not just another social web app, we're helping real people and reinventing healthcare globally. Sharp, motivated co-workers in a fun office environment  Bottomline  You have to be ready to hustle! We move super fast. We work at an ambitious scale. You must be ready and excited to learn on your feet and help build next generation global healthcare company. ",https://www.mycareersfuture.sg/job/data-scientist-kkt-technology-3ea37d3b830bcbbb5ef41f2f65dbe7bc,Central,Government support available
58,Data Scientist,RAKUTEN ASIA PTE. LTD.,Full Time,"Manager, Executive",Information Technology,"$5,000to$10,000",Monthly,"About Rakuten Institute of Technology (RIT)  Rakuten Institute of Technology (RIT) is a think-tank and technology incubator for Rakuten Group – focusing on data R&D and strategic technology development.   With offices in Tokyo, Boston, Paris, and Singapore, RIT contributions cover a broad range of topics, including Data Mining, Natural Language Processing, High-performance computing, UI/UX, and multimedia processing.   Scope  Rakuten Institute of Technology (RIT) is looking for Researchers who are passionate about data and technology.   As part of RIT, you will have an exciting opportunity to accelerate growth of existing Rakuten businesses, and to drive innovation with long-term benefits for the company; while collaborating closely with research, engineering, and business teams globally.","RequirementsBe an expert and drive research results in one or more of the below areas:   Machine Learning, Statistics, Information Retrieval, Recommender Systems, Natural Language Processing, Machine Translation, Sentiment Analysis, Graph Analysis, Computer Vision, Augmented/Virtual Reality, Other emerging technologies Deliver results: Develop new technologies, improve business performance Demonstrate long-term vision, while effectively supporting short-term goals Be a thought-leader, keeping up with the academic and industry trends ",https://www.mycareersfuture.sg/job/data-scientist-rakuten-asia-182fb34cdbb802340d459767e7c07200,Central,Government support available
59,Business Data Scientist,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,"Contract, Full Time",Executive,Information Technology,"$5,000to$8,500",Monthly," Work closely with the business to identify issues and use data to propose solutions for effective decision making Merge, manage, interrogate and extract data to supply tailored reports to colleagues, customers or the wider organisation Maintain clear and coherent communication, both verbal and written, to understand data needs and report results Use machine learning tools and statistical techniques to produce solutions to problems Create clear reports that tell compelling stories about how customers or clients work with the business Horizon scan to stay up to date with latest technology, techniques and methods Conduct research from which you'll develop prototypes and proof of concepts Able to engage with client and demonstrate present technologies ","Requirements Minimum of 4-5 years’ experience with the standard data science stack -- Python, Numpy, Pandas, Scikit-Learn, scipy, matplotlib, NLTK, etc.). Familiarity with (some of) Keras, Tensorflow, Theano, R, C/C++, Java, Hadoop, or Spark Experience in relevant area of scientific disciplines (e.g., machine learning, numerical methods, signal processing, statistics, mathematics, and optimization) Ability to function in Linux operating system and development environment is nice to have    Interested candidates can click apply for more information. ** We regret to inform that only shortlisted candidates will be notified. ** We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants. Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.  ",https://www.mycareersfuture.sg/job/business-data-scientist-manpower-staffing-services-24413589f6178366ef180c69a105d996,South,
60,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,"Permanent, Full Time",Professional,Engineering,"$6,000to$9,000",Monthly,"A technical expert who will work with multi-dimensional datasets from various time-series sensors to help develop generative and discriminative models. Responsibilities include creating Python applications that parse and format large data sets for analysis, developing or specifying DB pipelines for image storage and data retrievability, helping with creating and deploying apps while providing UX feedback, working with, and supply models to process engineers for increase speed to solutions and developing or specifying DB pipelines for image storage and data retrievability.","Requirements Bachelor or Masters in Data Science, Computer Science, Electrical Engineering, Physics, Materials Science or related field. At least one year of experience with creating code for formatting large data sets in Python, C, or R Solid mathematics background (linear algebra, probability, optimization). Knowledge in deep learning architectures for computer vision, and associated libraries and frameworks is preferred (Spark, Keras, Tensorflow, OpenCV, Skimage, etc.). Experience with solr, and SQL or HDFS/HBase is a plus At least three years of experience within the semiconductor or related field is preferred. Previous work analyzing multi-dimensional data, including segmentation, reconstruction, classification, or manipulation is a big plus Strong communication skills. ",https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-2131bff1d3918fd50df6b0c70b7151b4,,
61,Data Scientist,ASIACLOUD SOLUTIONS PRIVATE LIMITED,"Permanent, Contract, Full Time","Professional, Executive, Junior Executive, Senior Executive",Information Technology,"$6,000to$7,500",Monthly, Identify valuable data sources and automate collection processes Undertake preprocessing of structured and unstructured data Analyze large amounts of information to discover trends and patterns Build predictive models and machine-learning algorithms Propose solutions and strategies to business challenges Present information using data visualization techniques Collaborate with engineering and product development teams ,"Requirements Proven experience as a Data Scientist or Data Analyst Experience in data mining Understanding of machine-learning and operations research Experience using business intelligence tools and data frameworks Analytical mind with strong business acumen and problem-solving skills BSc/BA in Computer Science, Engineering or relevant field; graduate degree in Data Science or other quantitative field is preferred ",https://www.mycareersfuture.sg/job/data-scientist-asiacloud-solutions-d3c1e071bc63174c875e534bf3a92553,,Government support available
62,Data Scientist,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Permanent,Executive,Information Technology,"$5,000to$7,000",Monthly," Work closely with your business to identify issues and use data to propose solutions for effective decision making Merge, manage, interrogate and extract data to supply tailored reports to colleagues, customers or the wider organisation Maintain clear and coherent communication, both verbal and written, to understand data needs and report results Use machine learning tools and statistical techniques to produce solutions to problems Create clear reports that tell compelling stories about how customers or clients work with the business Horizon scan to stay up to date with latest technology, techniques and methods Conduct research from which you'll develop prototypes and proof of concepts Look for opportunities to use insights/datasets/code/models across other functions in the organisation Able to engage with client and demonstrate present technologies ","Requirements 2 – 4 years of experience in Data Science or Data Analytics Have worked and deployed on technologies such as AWS, Azure, Google Cloud, Hadoop, RDBMS, MongoDB, NoSQL, Hive, ETL, NLP, AI, ML and/or DL Experience with Python or C++ programming language. Experience with Big Data architectures will be advantageous Have passion and enthusiasm to master new technology Ability to work in a fast-paced and dynamic environment    Interested candidates can click apply for more information. ** We regret to inform that only shortlisted candidates will be notified. ** We respect your privacy and all communication will be treated with confidentiality.  If you wish to know more about this position or explore other roles, please prepare your updated profile and get in touch with our consultants. Please note that your response to this advertisement and communications with us pursuant to this advertisement will constitute informed consent to the collection, use and/or disclosure of personal data by Manpower for the purpose of carrying out its business, in compliance with the relevant provisions of the Personal Data Protection Act 2012.  ",https://www.mycareersfuture.sg/job/data-scientist-manpower-staffing-services-9dbd9a4ac51dc8c42bb598026a99827b,South,
63,Data Scientist /  Engineer,AXINAN PTE. LTD.,Permanent,Senior Executive,Engineering,"$4,000to$8,000",Monthly,"About the Job  Design and build data driven systems for risk control, fraud detection, recommendation, customer segmentation, adaptive pricing etc. Build, validate, test, and deploy models and algorithms. Work with backend engineers to architect data storage and processing pipelines. Work with product managers to develop new product features based on insights from data. ","RequirementsWhat You Should Have   Master or PhD in computer science, statistics, mathematics, or fields related to data mining preferred. Experience in Python or R. Knowledge in supervised/unsupervised learning, classification/clustering algorithms, feature engineering/optimization Experience in deep learning, reinforcement learning, personalized search and recommendation, user/seller behavior modeling, marketing algorithms preferred. Experience of Hadoop, Spark, Tensorflow is a plus. Experience with visualization software to convert models/insights into simple, business sell-in stories would be an advantage (but not mandatory). Outstanding analytical and problem- solving skills. Self-motivated, innovative, and proactive. Willing to learn new knowledge and explore unfamiliar domains.    Join us and get:  A chance to lead and grow quickly to transform a nascent InsurTech industry To contribute to the development of high-impact FinTech products that will serve millions of customers across asia To work, play and hustle with a creative, fun and diverse community (think Silicon Valley, Europe and Asia all-in-one!) ",https://www.mycareersfuture.sg/job/data-scientist-engineer-axinan-3e9fc8187093c588367d563d665fc5a6,Central,Government support available
64,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,"Permanent, Full Time",Professional,Engineering,"$4,000to$6,000",Monthly,"A technical expert who will work with multi-dimensional datasets from various time-series sensors to help develop generative and discriminative models. Responsibilities include creating Python applications that parse and format large data sets for analysis, developing or specifying DB pipelines for image storage and data retrievability, helping with creating and deploying apps while providing UX feedback, working with, and supply models to process engineers for increase speed to solutions and developing or specifying DB pipelines for image storage and data retrievability.","Requirements Bachelor or Masters in Data Science, Computer Science, Electrical Engineering, Physics, Materials Science or related field. At least one year of experience with creating code for formatting large data sets in Python, C, or R Solid mathematics background (linear algebra, probability, optimization). Knowledge in deep learning architectures for computer vision, and associated libraries and frameworks is preferred (Spark, Keras, Tensorflow, OpenCV, Skimage, etc.). Experience with solr, and SQL or HDFS/HBase is a plus At least three years of experience within the semiconductor or related field is preferred. Previous work analyzing multi-dimensional data, including segmentation, reconstruction, classification, or manipulation is a big plus Strong communication skills. ",https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-9e4b9e2ae9daed623f2d15797522e5af,,Government support available
65,Senior Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,"Permanent, Full Time",Professional,Engineering,"$8,500to$12,750",Monthly,"A technical expert who will work with multi-dimensional datasets from various time-series sensors to help develop generative and discriminative models. Responsibilities include creating Python applications that parse and format large data sets for analysis, developing or specifying DB pipelines for image storage and data retrievability, helping with creating and deploying apps while providing UX feedback, working with, and supply models to process engineers for increase speed to solutions and developing or specifying DB pipelines for image storage and data retrievability.","Requirements Bachelor or Masters in Data Science, Computer Science, Electrical Engineering, Physics, Materials Science or related field. At least one year of experience with creating code for formatting large data sets in Python, C, or R Solid mathematics background (linear algebra, probability, optimization). Knowledge in deep learning architectures for computer vision, and associated libraries and frameworks is preferred (Spark, Keras, Tensorflow, OpenCV, Skimage, etc.). Experience with solr, and SQL or HDFS/HBase is a plus At least three years of experience within the semiconductor or related field is preferred. Previous work analyzing multi-dimensional data, including segmentation, reconstruction, classification, or manipulation is a big plus Strong communication skills. ",https://www.mycareersfuture.sg/job/senior-data-scientist-lam-research-singapore-39a6a61293d9201fd000b332a9c9c71e,,Government support available
66,Data Scientist,LAM RESEARCH SINGAPORE PTE LTD,"Permanent, Full Time",Professional,Engineering,"$6,000to$9,000",Monthly,"A technical expert who will work with multi-dimensional datasets from various time-series sensors to help develop generative and discriminative models. Responsibilities include creating Python applications that parse and format large data sets for analysis, developing or specifying DB pipelines for image storage and data retrievability, helping with creating and deploying apps while providing UX feedback, working with, and supply models to process engineers for increase speed to solutions and developing or specifying DB pipelines for image storage and data retrievability.","Requirements Bachelor or Masters in Data Science, Computer Science, Electrical Engineering, Physics, Materials Science or related field. At least one year of experience with creating code for formatting large data sets in Python, C, or R Solid mathematics background (linear algebra, probability, optimization). Knowledge in deep learning architectures for computer vision, and associated libraries and frameworks is preferred (Spark, Keras, Tensorflow, OpenCV, Skimage, etc.). Experience with solr, and SQL or HDFS/HBase is a plus At least three years of experience within the semiconductor or related field is preferred. Previous work analyzing multi-dimensional data, including segmentation, reconstruction, classification, or manipulation is a big plus Strong communication skills. ",https://www.mycareersfuture.sg/job/data-scientist-lam-research-singapore-aa94bed511241e289ba7e59d0f3a931c,,
