,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
55,Office of Planning - Senior Data Strategist  /  Analyst (Data Analytics Unit),Republic Polytechnic,Full Time,,"Education and Training, Public / Civil Service",Salary undisclosed,,"Job Description:
You will be part of a new Data Analytics (DA) Unit that is responsible to drive the following objectives:

Spearhead objectives of DA Unit in alignment to RP’s organisational mission.
Undertake DA projects of strategic importance leading to policy formulation/changes.
Provide advice and guidance to other departments to undertake DA projects.
Champion and promote the use of data analytics.
Work with internal and external technical teams to ensure usability and integrity of data for DA work.
May work in partnership with internal departments as well as other organisations on other DA projects.

As a Senior Data Strategist/Analyst, you will have the opportunity to:-

Formulate strategies to achieve objectives of DA Unit.
Translate business requirements and objectives into data models and effective implementation/ dashboard solutions.
Advise in the migration of existing excel-reports and design dashboards and reports using visualization tools such as Tableau.
Advise on the adoption of suitable machine learning, predictive models or other relevant techniques on a variety of data to derive meaningful statistics, uncover new actionable insights and predictive analytics.
Promote understanding of the ecosystem of Data Science/ Big Data tools including data extraction and transformation.
Advise in the planning, development and delivery of solutions.
Recommend and communicate data-driven findings to both technical and non-technical stakeholders.

 
Requirements:

3-5 years of experience in work involving the analysis of data to refine policies, strategies and operations.
Previous experience in data visualisation, machine learning, statistical analysis work preferred.
Experience in spearheading initiatives in an equivalent DA Unit preferred.
Experience in Education organisations or Institutes of Higher Learning will be advantageous.
Excellent people skills — you’ll be meeting with stakeholders to translate business needs into technical requirements.
Strong attention to detail, time management skills and ability to work under pressure.
Ability to use programming languages such as R / Python / SQL and associated data analytics libraries for data preparation and analysis.
Experience in working with data visualisation tools such as Qliksense, Tableau to enhance a data narrative, create insightful visualisation and analytics.
Able to use SQL for data extraction from existing IT systems.
Qualification in Mathematics, Computer science, Engineering, or any related disciplines.
Show fair knowledge in relevant hardware/software products.
",,https://www.mycareersfuture.sg/job/office-planning-senior-data-strategist-analyst-republic-polytechnic-dd7dc98558f8c4b4600572b84815d524,,
56,Business Analyst (Data Analytics),GOVERNMENT TECHNOLOGY AGENCY,Full Time,Professional,"Information Technology, Public / Civil Service",Salary undisclosed,,"BAF (Data Analytics) We are looking for Business Analysts (Data Analytics) who's interested in using data to help the government design solutions that address its policy and business problems, and stay close to the needs of the general public.  The applicant will be responsible for demonstrating how better use of data can help recommend new policies, streamline operations or bring more customised solutions for citizens. He/she should have some training and working experiences on data analytics, and should be comfortable with hands-on data manipulation, data modelling and data visualisation.   What to Expect:  Provide data analytics consulting services to the government agencies, including data analytics planning and strategy – perform data analytics visioning and road-mapping, business case development, implementation planning, organisational planning, budget and risk management planning Work closely with stakeholders to understand their needs/pain points, scope the problem and develop business case on how to turn data into critical information and knowledge that can be used for policy making, streamlining operations or developing solutions for citizens.   Advise stakeholders on the key ICT trends and best practices in data analytics, assess applicability for adoption and recommend solution that best fits stakeholders’ needs Perform data cleaning, pre-processing and feature engineering that facilitate meaningful analysis Work closely with data scientists to mine insights from structured and unstructured data and to resolve complex statistical modelling problems to answer pertinent business questions.  Design dashboards and interactive visualization as tools for data exploration as well as for storytelling.  Present analytics insights to business users and stakeholders Work with stakeholders to ensure smooth deployment and adoption of new solution  How to Succeed:  Degree/Master in any discipline; Diploma graduates with relevant experience will also be considered. Minimum 3 years of relevant working experience Ability to take a broad, strategic perspective as well as drill deep to understand business needs and challenges Understand key concepts, techniques and considerations in Machine learning and Data analytics Training and relevant experience in one or more of the following areas:   Statistical modelling tools such as: R, Python, RapidMiner, Knime, SAS, Matlab or SPSS Data manipulation using scripting languages like Python or using ETL tools Visual analytics technologies like Tableau, Qlikview or D3.js End-to-end analytics architecture, preferably with some working knowledge of big data stack   Excellent communication skills, both oral and written, with ability to pitch ideas and influence stakeholders Strong analytical, conceptualisation and problem solving skills Team player with strong organization and people handling skills Passion for the use of analytics and data to improve public service ",,https://www.mycareersfuture.sg/job/business-analyst-government-technology-agency-9e6bb89686d7ae65bd6554890fd0ea0d,,
57,Business Analyst (Data Analytics),GOVERNMENT TECHNOLOGY AGENCY,Full Time,Middle Management,"Information Technology, Public / Civil Service","$5,000to$9,000",Monthly,"  We are looking for Business Analysts (Data Analytics) who’s interested in using data to help the government design solutions that address its policy and business problems, and stay close to the needs of the general public. The applicant will be responsible for demonstrating how better use of data can help recommend new policies, streamline operations or bring more customised solutions for citizens. He/ She should have some training and working experiences on data analytics, and should be comfortable with hands-on data manipulation, data modelling and data visualisation.   What to Expect:   Provide data analytics consulting services to the government agencies, including data analytics planning and strategy – perform data analytics visioning and road-mapping, business case development, implementation planning, organisational planning, budget and risk management planning Work closely with stakeholders to understand their needs/ pain points, scope the problem and develop business case on how to turn data into critical information and knowledge that can be used for policy making, streamlining operations or developing solutions for citizens. Advise stakeholders on the key ICT trends and best practices in data analytics, assess applicability for adoption and recommend solution that best fits stakeholders’ needs Perform data cleaning, pre-processing and feature engineering that facilitate meaningful analysis Work closely with data scientists to mine insights from structured and unstructured data and to resolve complex statistical modelling problems to answer pertinent business questions. Design dashboards and interactive visualisation as tools for data exploration as well as for storytelling. Present analytics insights to business users and stakeholders Work with stakeholders to ensure smooth deployment and adoption of new solution   How to Succeed:   Degree/Master in any discipline that would equip the candidate with the necessary skills to come up with strategic solutions for IT projects Minimum 3 years of relevant working experience Ability to take a broad, strategic perspective as well as drill deep to understand business needs and challenges Understand key concepts, techniques and considerations in Machine learning and Data analytics Training and relevant experience in one or more of the following areas:  Statistical modelling tools such as: R, Python, RapidMiner, Knime, SAS, Matlab or SPSS Data manipulation using scripting languages like Python or using ETL tools Visual analytics technologies like Tableau, Qlikview or D3.js End-to-end analytics architecture, preferably with some working knowledge of big data stack   Excellent communications skills, both oral and written, with ability to pitch ideas and influence stakeholders Strong analytical, conceptualisation and problem solving skills Team player with strong organisation and people handling skills Passion for the use of analytics and data to improve public service    ",,https://www.mycareersfuture.sg/job/business-analyst-government-technology-agency-aa6ae31e2c948165269b7ad64ebf9c17,,
58,Data Scientist Analyst,AIA SINGAPORE PRIVATE LIMITED,Permanent,Professional,"Banking and Finance, Information Technology, Insurance","$6,000to$8,000",Monthly," Perform full time-cycle of Data Scientist and Analyst activities, including conceptualization to operationalization of the proposed solutions Work closely with business teams to understand the business requirements and translate them into data models for self-analysis and self-reporting purposes via dashboards, reports, queries etc. Build a project analysis framework for the business solutions – create analysis plan, work on hypotheses to test, build models, dashboard solutions, etc. Collaborate with cross-functional team to deliver high impact insights using advanced analytics across multiple and large data sets Apply data mining techniques and statistical analysis to uncover insights from the data and present results using visualization tools (i.e. Tableau, Power BI) Create standard procedures, process & best practices for data analytics to be used for current and succeeding project Apply data science to solve business problems, perform advanced statistical analysis and simulation, build high-quality data prediction modeling and use deep learning techniques Research, design, test, implement and validate models/ algorithms, to analyze diverse sources of data to achieve targeted outcomes Stay on top of the current industry trend and application of machine learning & AI. Deploy high quality machine learning models into different systems Validating machine learning results, visualizing and presenting the data insights to related functions for continuous improvements Guide users in processing, cleansing, and verifying the integrity of data used Solution and develop real time predictive analytics to derive actionable insights to improve operational efficiency and risks ","Requirements Proven track record of advanced data analytics and delivering impact to the business Experience in designing, building data models and dashboard reporting packages using Tableau, Qlikview, Python, R. Use of more advanced statistical analytical modelling techniques to predict and optimize operational efficiencies and risk controls Strong understanding of advanced statistical techniques and concepts (regression, properties of distributions, statistical test and proper usage, etc.) Deep experience of statistical and predictive modelling concepts, machine learning models and NLP. Expert in machine learning techniques and algorithms, such as LightGBM, XGBoost, etc. Excellent hands-on experience in using data mining tools/ library such as Pyspider, etc. Proficiency in Python programming language and machine learning toolkit such as Scikit-learn Experience in manipulating structured and unstructured data sources for analysis Experience in Data Management & Governance, and SQL-based technologies   ",https://www.mycareersfuture.sg/job/data-scientist-analyst-aia-singapore-be1f3fd889b602dc6d4ebb761baddb6a,Central,Government support available
59,Data Science Analyst,DENTSU AEGIS NETWORK HUB2050,"Permanent, Full Time",Junior Executive,Sciences / Laboratory / R&D,"$4,000to$8,000",Monthly,"BACKGROUND: About Dentsu Aegis Network Dentsu Aegis Network helps clients build consumer relationships by communicating their products and brands effectively. Our distinctive and innovative range of products and services include marketing and communications strategies through digital marketing and creative execution, media planning and buying, creative services, technology applications, SEO, content creation, brand tracking and marketing analytics. Find out more about us at https://www.dentsuaegisnetwork.com/   About Dentsu Aegis Network’s Global Data Innovation Centre As the world of data continues to grow exponentially in the advent of connected devices, IoT, industrialised digitization of the economy and the way people move through digitized networks, Dentsu Aegis seeks to harness the power of data and transform this into intelligent applications, products and platforms.   The Dentsu Aegis Network Global Data Innovation Centre, hubbed in Singapore, is a strategic initiative to ensure that the Group stays at the forefront of the digital economy and develops global products which sit at the intersection of deep domain knowledge, consumer psychology, data and technology.   KEY ACCOUNTABILITIES: As a Data Science Analyst, you will work closely with the Data Scientists and the engineering team to develop leading edge data analytics solutions and capabilities that uncovers insights from vast amounts of structured and unstructured data, through a combination of research and experimentation.   On a day to day basis, your responsibilities can comprise of:  Apply quantitative methods and build statistically valid and scalable algorithms that convey actionable conclusions from very large datasets. You should be able to synthesize scientific publications on statistical applications and then write programs to implement the applications that are most suitable for our data. Complete tasks effectively and in a timely manner. ","Requirements​​We invite people passionate about data and artificial intelligence to join a growing team.  You have to be a self-starter, hands-on builder and collaborative team player. You can think on your feet, connect disparate dots, imagine connections and importantly, craft approaches to turn ideas and imagination into real capabilities, inspired by data. You are excited by your work going live in the market with clients and teams around the world. Desired Skills and Experience  1+ years of experience in applied data science. At least a Bachelor’s degree in Mathematics, Statistics, Computer Science, Engineering or Information Systems. Familiar with Python programming, including pandas and NumPy libraries. Working knowledge in machine learning / data mining. Highly logical, systematic, independent and fast learner. Self-starter and motivated. Confident, responsible and can proactively think of and implement solutions to tricky problems.​ ",https://www.mycareersfuture.sg/job/data-science-analyst-dentsu-aegis-network-hub2050-15b2789db707ae6384b9c8b168cd18d3,Central,Government support available
60,"Analyst, Data Engineer, Consumer Banking, Technology and Operations (WD03017)",DBS BANK LTD.,"Permanent, Full Time",Junior Executive,Banking and Finance,"$2,550to$4,600",Monthly,"Business Function Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.  As part of this organization, you will be joining the Operations Intelligence Unit of Singapore Consumer Banking Operations: you will be working on a workforce optimization project which aims to improve data accuracy and data reliability of operations staff performance data. Your primary focus will be ensuring the smooth running of our current technical infrastructure and enabling the successful transitioning to the new one, while also taking active part in developing the new workforce optimization data and solution elements. As an ideal candidate, we are looking for a profile with an established database admin and software engineering skills who also has a well-founded interest in data mining, analytics and modelling Responsibilities   SUPPORT DAY TO DAY BAU (25%) –Database maintenance and support 	 Execute and manage weekly parameter update (run, resolve, co-ordinate w/other non-technical teams) Monitor dashboard uptime, supervise completion of automated scripts Triage service disruptions, take part in initial root cause identification, allocate and report resolution process   PROJECT WORK (75%) 	 SYSTEM DEVELOPMENT (60%): Transitioning the technical architecture from SAS db/scripts to DBS proprietary cloud platform with python-based scripting; take part in python-based application development (full development lifecycle: BR to BAU) and in script conversion from SAS to python DATA MANIPULATION (15%): 		Automate inclusion of new data sources: full data discovery cycle (perform data mapping, analysis, verification and data quality checks) for each new data source from team prioritization/data source identification to BAU) 		Develop processes and tools to monitor and analyze model performance and data accuracy in the new architecture   ","Requirements Diploma or Degree holder of Information Technology, Business, Mathematics or Statistics At least 2-4 years of experience in software development, and relational database maintenance/support, including open source technologies Able to interpret database schemas, both RDBMS and Hadoop that represent and support business processes Proficient in writing and optimizing SQL on Teradata or similar relational database Able to handle large and complex codebases Understanding of administrative tasks such as end user access to front end and maintenance of security matrix and code versioning tools such as TortoiseSVN Experience in data visualization and statistical data modelling (ie. QlikView, Power BI, Cognos, SAP Business Objects, R or Python stat packages, SPARK  R would be an advantage. Interest or experience in advanced data mining, big data tool stacks and/or Machine Learning, (Deep) Neural Networks, Game Theory, R Optimization Infrastructure packages Strong problem-solving skills and openness to consider alternative suggestions Proactive and independent work ethic Willingness to work as part of a high performing team in an individual contributor role A drive to learn and master new technologies and techniques ",https://www.mycareersfuture.sg/job/analyst-data-engineer-consumer-banking-technology-operations-dbs-bank-56551cd93d1424408556a629355986ea,Central,Government support available
61,Data Management Analyst-Operations (Financial Institution / Town),UNILITE RECRUITMENT SERVICES PTE. LTD.,Full Time,"Executive, Junior Executive","Accounting / Auditing / Taxation, Banking and Finance, Information Technology",Salary undisclosed,," Part of Operations Data Management team which manage and support data consumed at the enterprise level Create and maintain static, financial instruments, reference and market data Work closely with various stakeholders to understand the data requirement and capture data accurately and timely  Perform data validation and provide data analysis and insight on data quality and patterns Resolve data exceptions on a daily basis and independently Review the current processes and update the data management system and standard operating procedures Involve in data management projects and enhancements when applicable Review the existing data in the system and to change or update when necessary ","Requirements Diploma/Degree in Finance, Engineering or Computing discipline with minimum 1 year experience in data-related or settlement/securities operations role  Understanding of enterprise data modelling concept, market data or financial instruments data will be preferred Strong Excel skills, understanding of VBA will be an added advantage Meticulous and committed with good problem solving skills  Team player and able to work independently  Have good communication skills and able to articulate well Competitive Base Salary + AWS + Variable Bonus  Interested candidates can either forward your CVs to hr@unilite-recruit.com.sg or log in to apply or apply via our website. We will be in touch to discuss this opportunity in more detail if you are shortlisted.  Personal data collected will be used for recruitment purposes only.  By applying for this position, you accept our Private Policy found at http://www.unilite-recruit.com.sg/others/privacy-policy. (EA License No: 08C5251)",https://www.mycareersfuture.sg/job/data-management-analyst-operations-unilite-recruitment-services-565d5ed6978c091752d10f8391774e28,Central,Government support available
62,"Product Analyst (Data), National Digital Identity NDI – Trusted Data",GOVERNMENT TECHNOLOGY AGENCY,Full Time,Middle Management,"Information Technology, Public / Civil Service","$5,000to$6,000",Monthly,"You will be part of the project team to take on the exciting and challenging role to work with data to empower NDI projects. Your role would require you to be the domain expert on individual and corporate data, leading the engagement and technical efforts to bring in data necessary to support NDI projects and related initiatives.  What to Expect:   Engage and work with internal product team to understand their business requirements and how data can support services of commercial and government parties.   Have a good mix of business and technical knowledge to lead the engagement with stakeholders to request for their data. Able to clearly articulate business cases with good technical know-how to get stakeholders on-board the project.    Lead the technical implementation required to interface stakeholders’ data to NDI systems. You will also have to work with the technical team to develop technical specifications for data interfaces and lead the UAT efforts.   Work closely with stakeholders to solve data cleanliness issues.    Be the domain expert in data.    How to Succeed:   Degree in Business Analytics, Computer / Computer Science, Electronics and Computer Engineering, Information Technology or equivalent.   Interest in working with data.   Technical expertise to lead in technical integration for data sharing.    Independent with strong problem solving skills, able to work under tight deadlines and stress.   ",,https://www.mycareersfuture.sg/job/product-analyst-national-digital-identity-ndi-%E2%80%93-trusted-data-government-technology-agency-e39e566b645d11b9654eea260f57a896,,
63,Business Analyst (Data),BLUECHIP PLATFORMS ASIA PTE. LTD.,Full Time,Senior Executive,"Accounting / Auditing / Taxation, Banking and Finance",Salary undisclosed,,"Our client is a leading US based hedge fund with global presence. Due to expansion of their APAC business, they are looking to hire a Business Analyst for their Singapore office.   Job Responsibilities Reporting to the VP of data, you would be responsible for analyzing reference data needs of various user areas, identify patterns, structures and data life-cycle. You would also be in charge of building requirements for Data-Model and translate business requirements into functional requiremnets for development.    Requirements/Qualifications   7-10 years of work experience as a BA/PM in the financial industry with specialization in Security Master  Strong analytical skills to identify patterns of data and structures to correlate data from multiple sources  Strong organization and documentation skills  Strong SQL skills to work with large volumes of data  Strong communication and interpersonal skills to work with a global team  Familiarity with institutional trading workflows and technology  Working knowledge of OTC Products is a plus  Experience with Agile methodology is desirable  Experience with Asset control is a big plus  Able to prioritize in a fast moving, high pressure, constantly changing environment ",Requirements**Apply here** https://www.bluechipcareers-asia.com/jobDetails/4923/business-analyst-data For more Banking and Finance Jobs visit us at: https://www.bluechipcareers-asia.com,https://www.mycareersfuture.sg/job/business-analyst-bluechip-platforms-asia-a41aba0635c055b13585edbfd9c70a98,,
64,Operations Analyst - Reference Data Services,ALEXANDER MANN BPO SOLUTIONS (SINGAPORE) PTE. LTD.,Permanent,Professional,Banking and Finance,"$4,000to$8,000",Monthly,"About Bank of America Merrill Lynch:  Our purpose as a firm is to make financial lives better, through the power of every connection. Across the world, we partner with leading corporate and institutional investors through our offices in more than 40 countries. In the U.S alone, we serve almost all Fortune 500 companies and approximately 59 million consumers and small-business customers. We provide a full suite of financial products and services, from banking and investments to asset and risk management. We cover a broad range of asset classes, making us a global leader in corporate and investment banking, sales and trading.                              Connecting Asia Pacific to the World Our Asia Pacific team is spread across 23 offices in 12 markets. We are focused on connecting Asia to the world and the world to Asia, using our global expertise to ensure success is shared between us, our clients and our communities. Our regional footprint covers 12 currencies, more than a dozen languages and five time zones, placing us firmly among the region’s leading financial services companies.   Bank of America Merrill Lynch is committed to attracting, recruiting and retaining top diverse talent from across the globe. Our diversity and inclusion mission is to actively promote an inclusive work environment where all employees have the opportunity to achieve personal success and contribute to the growth of our business. Each of our global Employee Networks bring together employees, create dialogue and awareness in support of our Diversity and Inclusion mission. Bank of America Merrill Lynch is an equal opportunities employer.     Position Description A Static Data Analyst is required to work within the Reference Data Services team as part of Securities Operations in the Global Markets business. The role involves maintaining static data in multiple in-house applications to facilitate trading and post-trade activity in a timely and accurate manner. The position requires excellent research skills, critical thinking, problem solving, and data analysis and data management. The candidate must be comfortable and willing to work in a fast paced environment with competing demands and capable of meeting strict deadlines.   Key Responsibilities  Completing new account setup Resolving exceptions and data scrubbing Calling over cash instructions to external clients Act as control function to offshore team Project contributions   ","RequirementsKey Requirements  Strong team player who is adaptable and able to work on his/her own initiative. Excellent communications skills with ability to build solid relationships with associates at all levels. Ability to work accurately and efficiently under pressure in an environment where Control is paramount. Must be organized and able to prioritize workload. Self-motivated, able to work unsupervised and able to escalate effectively Analytical skills Good keyboard skills and sound working knowledge of MS Applications such as Word, Excel. 2 years prior experience working in Operations or 1 year prior experience working in Data-related role. ",https://www.mycareersfuture.sg/job/operations-analyst-reference-data-services-merrill-lynch-global-services-422ce520e57bf0aed2e752533116aebe,South,Government support available
65,Data Science Analyst,Company Undisclosed,Permanent,Executive,Others,"$4,500to$6,300",Monthly,"Our client is a leading provider of real-time digital consumer insights and empowers companies to brainstorm ideas, uncover new business opportunities and answer their questions in real time. They are transforming the way marketing decisions are made by bringing consumers and brands together via the world’s largest social voting community of 13.4 million members across 68 countries. This real-time access to consumers is coupled with its state-of-the-art, market research survey and analytics platform. Toluna has 22 offices in Europe, North America, Latin America, Asia Pacific, and MENA. They are looking for a Data Science Analyst to support growing demand for exciting digital research technology involving Big Data.   Key Responsibilities:  Understand the client’s business needs and how our technology can help Lead the discussion with the client on the best solution Build a project analysis framework for the business solution – create analysis plan, work on hypotheses to test, build models, etc. Guide the team in the processing, cleansing, and verifying the integrity of data used Apply data mining techniques and statistical analysis to uncover insights from data Present results in a visual and client-ready manner using Toluna’s existing tools Create standard procedures, process and best practices for the Big Data analysis to be used for current and succeeding projects ","Requirements 3+ years of experience in preparing datasets (big data, preferably) and building statistical models. Significant experience in marketing research and/or corporate environment is a plus Bachelor's or Master’s degree in Statistics or Data Science Strong understanding of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications. Advance skills and daily usage of big data software such as Tableau, Qilkview, Python, R Advance skills in standard MR data tools such as SPSS, Excel, Q is a plus Experience in using data mining tools/library such as Pyspider, MechanicalSoup, Beautiful Soup, Scrapy, rvest is a plus Knowledge of SQL query, and experience in using DB tools such as DBeaver is a plus Knowledge of digital marketing (i.e. Google Analytics, SEM, Programmatic Advertising) is a plus High Level of professionalism and integrity Drive to learn and master new technologies and techniques Strong problem-solving skills – able to find various ways to solve problems and decide which solution to move forward Ability to work under pressure and tight timings Team oriented, but highly independent for their own projects High level of organizational skills and ability to prioritize Excellent verbal and written language skills for English (required) ",https://www.mycareersfuture.sg/job/data-science-analyst-0da525c676d211d9393c5ce574aa4d62,,
66,DATA ENGINEER  /  ANALYST,HYDROINFORMATICS INSTITUTE PTE. LTD.,"Permanent, Full Time",Professional,Engineering,"$5,200to$6,200",Monthly,"H2i Pte Ltd. (www.h2i.sg) is growing its data science team and looking for data engineers/analysts to join the team. H2i is dedicated to developing advanced computational and technological solutions and apply in the water industry. A diverse set of problems are being currently tackled at H2i which provides us with a variety of data with uncertainties, and the necessity to analyze the data and formulate machine learning models. Role and Responsibilities:  Implement data wrangling, preprocessing and preparation scripts for available raw environmental data Implement statistical and machine learning algorithms for data analysis and knowledge derivation Implement data visualization solutions for post processing and communication to internal and external teams Create and maintain databases for different kinds of geo-spatiotemporal data Monitor and manage data pipelines and test production code  Salary Range: 5200 SGD to 6200 SGD per month","Requirements Masters or PhD in one of the mathematical sciences, or engineering Programming capability the data science languages – Python, R, and preferably in core languages – C, C++ Understanding and ability to code algorithms related to multivariate statistics, spatio-temporal statistics and time series analysis, and common machine learning algorithms in clustering, dimensionality reduction, neural networks etc. Familiarity with open source data visualization frameworks with D3.js is preferred Understanding of database concepts and distributed processing systems and knowledge of one of the frameworks – Hadoop, Spark, NOSQL etc. Excellent written and oral presentation skills Interest in developing environmental solutions ",https://www.mycareersfuture.sg/job/data-engineer-analyst-hydroinformatics-institute-fded84bb3fd40f9402639d0db532d8cb,,Government support available
67,"Senior Analyst, Data Architect",SCOOT TIGERAIR PTE. LTD.,Full Time,Senior Executive,Information Technology,Salary undisclosed,,"Job Description   Responsibilities  Provide strategic and tactical guidance with respect to data warehousing best practices and attention to quality documentation. Manage both internal and external resources, timelines, and milestones across different business units and vendors. Responsible for designing and implementing detailed data warehouse models and data mappings etc. Able to hands-on on the ETL jobs and designing reports/dashboards. Resolving any and all issues throughout the SDLC. Perform performance optimization and tuning on new and/or existing data warehouse implementations. Provide detailed documentation, end user training and knowledge-transfer services to business users. Understand the data warehouse, data lake, big data, artificial intelligent knowledge and able to give advice to the best practices or solution. Continue professional and technical growth through corporate and personnel initiatives. ","RequirementsRequirements  A Bachelor’s degree from an accredited college or university in Computer Science, Information Science, or related field. 2-3 years of experience in a data architecture role. Practical experience using ETL tool (Informatica, Data Stage, Talend, SSIS, or other). Talend experience is a plus Tableau experience is a plus Working knowledge of modeling tools (Erwin and/or Rational Rose) in addition to hands-on experience with business intelligence tools. Data profiling abilities. Expert knowledge of SQL and related SQL procedure languages. Excellent organizational, interpersonal, and oral/written communication skills. Experience in managing data warehouse project and lifecycle initiatives. Working knowledge of cloud platform (AWS, Azure, GCP etc). Experience working with BIGQUERY and Google Cloud Platform is a plus. Subject matter expertise in Airline is a plus. ",https://www.mycareersfuture.sg/job/senior-analyst-data-architect-scoot-tigerair-e6e1e2321c44982ff495a3ebc35084d6,East,Government support available
68,Business Analyst (Data) (JD#5013),Company Undisclosed,Contract,Executive,Banking and Finance,"$5,000to$10,000",Monthly,Our client is an established organization within the Banking & Financial Services domain. They are seeking for a Business Analyst to be part of the Data Management team. You will be performing consistent data analysis to create dashboards using Business Intelligence (BI) tools. ,"RequirementsMandatory Skill-set   Degree in Banking, Commerce or Information Systems; At least 2 - 3 years of experience using business intelligent (BI) tools, e.g. Qliksense, Qliksense Nprinting, Tableau; Experience in facilitating data analysis and assessments; Experience with data quality measurement and monitoring implementation; Possess strong analytical skills and keen in process enhancement and operational efficiency; Excellent written / oral communication skills to clearly articulate messages to a variety of stakeholders; Proactive team player, working collaboratively with and through others; Ability to work independently, manage stress and multi-task in a fast-paced environment.  Desired Skill-set   Experience using SQL / Excel VBA / any form of scripting; Prior experience in finance industry.  Responsibilities   Support Data Management team to develop dashboards / scoreboards using (BI) tools; Perform consistent data analysis to churn out accurate insights from the information; Responsible for conducting user acceptance testing (UAT) to ensure accuracy of reported data; Work with business units and technology team on system enhancements and fixes; Design, create, maintain, test, and troubleshoot the dashboards / reports; Identify compliance obligations that are related to data governance / management.  Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest. Confidentiality is assured, and only shortlisted candidates will be notified.  Sciente International Pte Ltd (EA Licence No. 07C5639)",https://www.mycareersfuture.sg/job/business-analyst-21a73c0594b6a8a24c42b8cf69b2350e,,Government support available
69,Industrial Placement - Data Analytics and Support Analyst,BLACKROCK ADVISORS SINGAPORE PTE. LTD.,"Contract, Internship",Fresh/entry level,Banking and Finance,"$2,000to$2,500",Monthly,"About BlackRock BlackRock helps investors build better financial futures. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of December 31, 2018, the firm managed approximately $5.98 trillion in assets on behalf of investors worldwide. For additional information on BlackRock, please visit www.blackrock.com | Twitter: @blackrock | Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock. About the team – BlackRock Data Services BlackRock Data Services (BDS) ensures that all information necessary for the investment management process, as well as portfolio (Core Enterprise Data) and client servicing (Client Servicing Data), is complete, accurate, timely and effectively controlled. BDS provides information services and solutions in support of all BlackRock and BlackRock Solutions businesses. Industrial Placement Program - 19th August 2019 to 14th February 2020 Curious about funds, active investments, technology and data? Ever wonder what it is like working for an Asset Manager like BlackRock? Join us in our first Industrial Placement program and for 6 months, learn from the experts in the industry in specific areas of your interest. We are hiring in Risk, Quantitative and Analytics(RQA), BlackRock Data Services (BDS), Client Service Management (CSM) and Global Fixed Income teams here in our Singapore office. If you are intellectually curious, self - motivated and always intrigued about the asset management industry, this would be a great opportunity for you. This program will run for 6 months and there is no guarantee of a permanent conversion. Program is valid for individuals between 0 to 3 years of experience and have some relevant technical knowledge / skills as specified. As this is a short - term contractual hire, visa sponsorship will not be provided for this program. Shortlisted candidates must be able to work in Singapore without requiring any additional work authorization and are permanent resident or a citizen. Deadline for submission: 30th April 2019","RequirementsAbout the team – BlackRock Data Services BlackRock Data Services (BDS) ensures that all information necessary for the investment management process, as well as portfolio (Core Enterprise Data) and client servicing (Client Servicing Data), is complete, accurate, timely and effectively controlled. BDS provides information services and solutions in support of all BlackRock and BlackRock Solutions businesses. We are looking for individuals with: You should have at least a Bachelor's in Finance/Economics/Accounting/Statistics/Technology and maybe a Post-graduate certification in a similar genre. You can be a fresh graduate or someone in the field with not more than 3 years of work experience and have meaningful transferable skills in the areas of data management. To be successful in this program, you should be passionate about the finance industry and be familiar with at least one financial instrument. Working knowledge in either of the following language would be excellent: SQL, Unix, VBA/Macro or Python You will be involved in:  Analyzing trends in queries to constantly improve service and client deliverables. Take the opportunity to understand client, market and fund information across BlackRock and external data providers to configure new client deliverables. Support various projects, including automation/standardization efforts and the evolution of standard deliverables using existing tools or developing new methods if possible. ",https://www.mycareersfuture.sg/job/industrial-placement-data-analytics-support-analyst-blackrock-advisors-singapore-099a61e67ab30381229f2897095d6712,Central,
