,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
48,System Engineer (Hadoop),PTC SYSTEM (S) PTE LTD,"Permanent, Full Time",Executive,Professional Services,"$3,000to$4,000",Monthly,"The System Engineer (Hadoop) is responsible for providing deep technical and business expertise with regard to the Big Data Analytics (BDA) products as well as have the capabilities to install, connect, and use these products. The individual will interface directly with customers and sales representatives during the sales and delivery process as well as collaborate with Partners as a field representative on the development of products and enhancements. For this role, technical emphasis is on Big Data, In Memory Systems and Advanced Analytics, but with an expectation that the successful candidate will expand his/her skills into new program languages like R, Python and Scala for development. Responsibilities:  A customer-centric, intellectually curious, bright, energetic person with the ability to drive the successful sales and delivery of Services. A true lover of data. Someone who is energized by finding a solution to a problem. A consultant with experience in BI, Data Integration, Application Integration, Cloud Infrastructure (AWS, Google, or Azure) or Big Data (extra credit for more than one) A team player who creates a culture that understands that our internal standards and expectations need to be higher than our customers’ You think, every day, about how you can improve the experience of your customers You have some experience in the arena of Big Data and are looking for the next “Big Thing” Work with customers to deploy, manage and audit the best practice use of our software products Provide architecture reviews, application discussions and prototype or full development as needed Identify opportunities for products and services at existing customers Provide consulting assistance to ensure engagement success Perform data and/or application integration design and development, technical product assistance and tuning to meet customer performance and functional requirements Develop Best Practices based on field experience Conduct research and use knowledge of competitive solutions to effectively address and dispel customer objections to proposed solutions Develop relationships with the sales team, partners and customers in support of sales team objectives Plan and execute technical sales calls and present product demos Conduct pre-sales POCs involving applications and solutions. Work alongside Data Scientists and other consultants on client projects, as appropriate. Able to take on a delivery role as necessary, and work with Partner delivery teams ","RequirementsMinimum Qualifications:  A bachelor’s or advanced degree in a technical field (e.g. Computer Science, Mathematics, Statistics, Physics) Minimum 2 years hands-on implementation experience in IT related technologies Java programming background is a must HortorWorks experience preferred Good understanding of enterprise application programming Must be effective in working both independently and in a team Excellent communication and presentation skill Only Singaporean need apply.  ",https://www.mycareersfuture.sg/job/system-engineer-ptc-system-1ce7845f2d4b33a6cf570ee4307ab8a7,Central,Government support available
49,"Assistant Director /  Senior Executive (Curriculum Planning and Analytics), Centre for Learning Systems",Home Team Academy,Permanent,,Public / Civil Service,Salary undisclosed,,"An Overview of the Branch   The Centre for Learning Systems focuses on: - (i) Professional development of Home Team Trainers by institutionalizing quality training frameworks, policies and programmes; (ii) Identification of suitable learning technologies to facilitate learning in the Home Team, including the development of a single learning platform such as the Home Team Learning Management System to cultivate a learning-centric environment; (iii) Drive the acquisition of assessment and evaluation expertise across the Home Team to ensure programme robustness in support of Home Team’s needs; and (iv) Development of professional and academic pathways to support officers’ continuous upgrading and achievement of higher level of professional and academic qualifications.   The Job   The incumbent will be responsible for developing and implementing training analytics projects. This includes the definition of tasks, implementation of projects, generation and construction of results and models, interpretation of findings, recommendation of deployment, and facilitation of deployment. These contribute to HTA’s strategic thrust in ‘Training and Learning’ and the achieving of Good and Effective Learning or GEL@HTA.   Reporting Structure   The incumbent will report to Deputy Director, Centre for Learning Systems.      Main responsibilities   1. Design, develop and implement analytics projects:   (i) Design analytics projects to meet specified objectives, including conceptualising and developing workflow and processes for data management and statistical analysis. (ii) Importing, cleaning, transforming, validating and exploring data to facilitate meaningful analysis. (iii) Design new data models and enhance existing ones. (iv) Implement analytics projects, including performing appropriate mining from structured and unstructured data, resolving complex modelling problems, interpreting results and making recommendations to address training and learning issues. (v) Prepare reports/papers and presentation materials, as well as make presentations to stakeholders. (vi) Work with internal stakeholders to pilot potential applications of data.   2. Drive seamless integration of system processes to facilitate end to end execution/automation of analytics:   (i) Design dashboards and interactive visualisation tools for data exploration. (ii) Gather user requirements for dashboards, data warehouse and systems. (iii) Develop user specifications for all systems in the analytics process. (iv) Draft and staff up procurement papers (e.g. Approval of Requirements, Schedule of Requirements) for approval. (v) Manage the procurement process (e.g. ITQ / ITT) and ensure that each milestone is achieved on schedule. (vi) Evaluate bids from vendors and render administrative support to the Evaluation Committee. (vii) Facilitate testing of prototypes, including managing the involvement of users. (viii) Work with stakeholders to ensure smooth deployment and adoption of new system/ solution. (ix) Manage budget for projects, including making requests, forecasting expenditure and tracking payment / balances.   3. Ensure data collected and utilised adhere to data governance regulations required of government agencies:   (i) Develop training and learning data management and governance strategy and framework to ensure data quality and integrity. (ii) Standardise data definition and manage data issues resolution.         Requirements   a) Knowledge and skills  Academic background preferably with research-based and/or in Statistics/Computer Science/Mathematics/Engineering/Data Science Proficient in the use of various statistical analysis software (e.g. STAT, SPSS, SAS, R-programming) Experience coding application with C/C#/C+, Visual Basic, Java Programming, Python programming will be an advantage.  b) Experience  At least 5 years of working experience in data analysis, mining and reporting Good expertise in extracting, cleaning and analysing data from raw sources.  c) Attributes  Ability to think in the abstract and conceptualise from literature and empirical data Organised, adaptable, meticulous individual with excellent analytical and problem solving skills Ability to communicate complex concepts in applied and practical manner in emerging situations to diverse stakeholder groups Ability to effectively engage both internal and external stakeholders.      ",,https://www.mycareersfuture.sg/job/assistant-director-senior-executive-centre-learning-systems-home-team-academy-514ec64809640f3aaf8cc5d2f058c640,,
50,Trader,HAAFOR (SINGAPORE) PTE. LTD.,Full Time,Fresh/entry level,"Banking and Finance, Information Technology","$4,000to$6,000",Monthly,"About HAAFOR: We are a research-oriented investment advisory company with its headquarters in Singapore. Our current research focuses are on generating diversified genuine data sets for finance and creating financial market prediction models out of data sources which range from the in-house data that we constructed to the external data that we purchased from data vendors. Job Responsibilities:  Monitoring production during US active trading Reaching out to Execution Team and Trading Venues when there are problems with orders, acks, cancels and the like Solid understanding of the systems components, logs, admins and configuration Deep business knowledge; strong understanding of how accounts typically trade, how various venues execution algos work, etc. Python programming. At least basic KDB/Q or willing to learn Basic Equities knowledge (E.g., knows about: Order types, side-marking, locates, VWAP, etc.) Assist on communication with external and internal counterparts, to resolve critical issue Perform regular Trading Cost Analysis Willing to work at night hours (US market) ","RequirementsDesired Skills and Experience  Proficient in Python or C++; or willing to learn computer programming intensively Be intelligent with excellent critical thinking and problem-solving abilities Strong willingness to work in a team environment, and to help others Demonstrates strong “hacking” ability to quickly get into data to look for empirical relationships and decipher noise or signal Constantly questions finance/trading data and stays motivated to seek answers ",https://www.mycareersfuture.sg/job/trader-haafor-bb31f311c8181d48ad751f2e052cb562,Central,
51,"Manager  /  Senior Manager, Data Analysis and Systems Development [Enterprise Programmes Division]",WORKFORCE SINGAPORE AGENCY,Temporary,,Public / Civil Service,Salary undisclosed,,"Responsibilities: Data Analysis  Assist in the collection and reporting of data for WSG’s Adapt & Grow and Transform & Grow programmes Analyse labour market data and programme data, to identify key insights and trends to facilitate policy, programme and system enhancements Work with stakeholders to facilitate and address their data requests  Systems Development  Interface with relevant IT personnel, internal stakeholders and vendors, to support the development of relevant digital tools and systems to support digitization efforts Manage project implementation, including providing stakeholder inputs, and monitoring project timelines and outcomes  Requirements:  Tertiary qualifications or equivalent experience in a relevant field Up to 3 years of relevant working experience in the fields of data, statistical analysis or systems for Manager; 3 – 7 years of relevant experience for Senior Manager  Knowledge/Skills  Good communication skills with the ability to work closely with internal and external teams Good knowledge of data platforms and feel comfortable discussing technical requirements Good project management skills Proficiency in at least one of the data analysis or visualisation tool (e.g. Stata, SAS, R, Python, Tableau) would be advantageous Experience in process owner implementation of IT systems and data analysis in public service context would be advantageous    Abilities/Aptitudes  Team player with good interpersonal skills, and the ability to work with and address the needs of diverse stakeholders Interest in latest developments in digital technologies, and understanding of what makes an effective and user friendly IT system Curious, determined and adaptable ",,https://www.mycareersfuture.sg/job/manager-senior-manager-data-analysis-systems-development-enterprise-programmes-division-workforce-singapore-agency-c54e07e52b0ccf8cc8ce7b822e7110c5,,
52,Senior Lecturer  /  Lecturer (Game Development & Technology) - School of Interactive & Digital Media,Nanyang Polytechnic,Contract,,"Education and Training, Public / Civil Service",Salary undisclosed,,"Responsibilities  Lecture Delivery for Digital Media Courses Development of Course Curriculum and Teaching materials Project Supervision of Projects  Requirements  A tertiary qualification in Information Systems/ Computer Science/ Computer Engineering/ Game Development At least 3 years of relevant experience in Software Development/ Game Development Experience in using integrated development environment e.g. Visual Studio, Android Studio, Xcode, Monodevelop Preferred experience in using game engines e.g. Unity, Unreal, Cocos2d Proficient in at least one of the programming languages: Java, C++/C#, Objective-C languages &/or Python Candidate should possess relevant experience in one or more of the following areas:  Social Game Development Data or Game Analytics Game Design or Production Software Development Server Backend Development e.g. AWS, Google Cloud 3D Graphics e.g. DirectX, OpenGL Compute Shader Programming Augmented Reality & Virtual Reality   To apply, please visit our website at https://erecruit.nyp.edu.sg/eRecruitment/mainFrame.aspx  ",,https://www.mycareersfuture.sg/job/senior-lecturer-lecturer-school-interactive-digital-media-nanyang-polytechnic-939dd312309610c562f34ea848dd85bb,,
53,Senior Solutions Architect,INDEX INFO SYSTEMS PTE. LTD.,Contract,Professional,Information Technology,"$7,000to$8,000",Monthly,"Plan, Design and Execute complex company level data protection solution configuration. Data Protector Features, Deployment Phases & solution requirements. Understand Customer Requirements, design total solutions consisting of combination of suitable Software and Hardware. Providing POCs (Proof of Concepts) OR technical demos to customers. Product Deployment  Create & Implement Backup Policies as per client requirements.  Configure and Implement Tape Libraries and create backup sets (batch of weekly, monthly set of tapes to be exchanged). Data Retention policies & Vault Policies. Implement Virtual Tape Library for D2D2T OR staging backup. HPE StoreOnce.  Integration of Oracle, MS SQL, Max DB, MS Exchange, IBM Lotus Notes & Etc.  Write detailed Technical Test plans with Theory of Operation, Test Strategy & Test objectives. Develop Test Plans, Test Cases and usage of different IO tools for data simulations Develop customer use case scenarios to test the functionality of the product features Understand the product, project solution, scope and create test plan based on the scope and devise test strategy. Executing the test activities as per the test plan and escalate the project related risks in timely manner and work on the mitigation plans. Firmware testing of HPE, PMC, Smart Array Storage (RAID) Controllers Basic automation scripting using Python & Shell Scripting. ","RequirementsA Bachelor’s degree or above At least 12 years of IT experience with specialisation in backup solutions and implementation Experience on Microfocus Data Protector. Experience on DAS, SAS, SATA & SCSI. Experience with NAS, SAN & Tape technology. Experience on NDMP, iSCSI, FC, FCoE, VLS, Tape, RDBMS Applications, Mail Servers, OS Platforms, Encryption, Data Management Application, Storage Management, Virtualization, Test Design, Replication, D2D & D2D2T. Experience on Integration Support for Data Protector with Operating Systems, Tape Devices, Databases, Mail Servers, Cluster Suites & ZDB / IR Replication. Good Customer interaction, Research, de-bug skills  and should be able to solve issues independently",https://www.mycareersfuture.sg/job/senior-solutions-architect-index-info-systems-9ccd48f7b6f522bd6144fbcddc10cb30,Islandwide,Government support available
54,Network / System Engineer,PCCW SOLUTIONS SINGAPORE PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,Salary undisclosed,,"1.Well-versed in Data Centre / Telecom Infrastructure, DNS, DHCP, IPAM, AAA (Radius/TACACS), IPv4/IPv6, implementation and integration 2.Experience with Global Load Balancer design, implementation and integration 3.Experience with DHCP, IPAM, CIDR allocation strategies, incl. IPv4/IPv6 4.Experience with large Network/Systems/Database deployment, 2FA, AD/LDAP, SpeedTest, Network/Flow Collector, Update Server and Database integration; and scripting/automation tooling is preferred 5.Experience with Cloud Computing, Network Performance/Management System integration 6.Experience with Data Center and Cloud Security best practices. 7.Experience with Network, Devices & Services Testing tools, Probes 8.Knowledge of Access Network, Core/Edge Network, Data Center, SDN solution are preferred 9.Develop/execute design document (HLD/LLD), acceptance test plan, training and operational manual to Delivery and Operation teams 10.Develop automated tools and techniques for scale and performance testing 11.Strong knowledge and experience with Linux OS Environment and related tools space, incl. writing, running or customizing scripts 12.Knowledge of Network Management & API concepts and protocols such as SNMP/Netconf, REST APIs, Web Services, Python, etc",Requirements  Min 6 years work experience in Telecom or IT industry  ,https://www.mycareersfuture.sg/job/network-system-engineer-pccw-solutions-singapore-e4ad1d73a6613c4952db92f672be912b,,Government support available
55,Software Engineer,PCCW SOLUTIONS SINGAPORE PTE. LTD.,"Permanent, Full Time",Professional,Information Technology,Salary undisclosed,,"1.Support Network Programmability in large Data Centre / Organization 2.Understanding requirements from product management, working according to agreed priorities. 3.Actively engage internally and externally in planning, validating design and integration, incl. private/public Cloud 4.Strong experience in Java, Python, Go (golang), Javascript, XML, JSON, REST APIs, Web Services, SOAP, Tomcat. 5.Familiar with network and automation technologies, NETCONF/YANG, YAML, Ansible, Puppet, Chef. 6.Experience with Cloud native, Docker, Kubernetes, Micro services architecture 7.Experience with the use of APIs, SDKs, IDEs / Eclipse, Frameworks / Spring 8.Experience with DevOps, CI/CD tools (Jira, Git / Jenkins, Cucumber, Ansbile/Chef , Cloud/Orchestration/Scheduling) 9.Ensure successful prototypes and documentation, designing system specifications, standards, schema, flowcharts, diagram, etc. 10.Experience with Linux OS Environment and related tools space, incl. scripting. 11.Knowledge of network  concepts, network architectures  and management. 12.Understand large enterprise solution development, SDLC, Agile practice and tools 13.Identifying the test scenarios, test case preparation 14.Quality mindset, “do it right the first time” as guiding principle in your work. 15.Troubleshooting in case of issues in internal testing or customer testing, fixing of findings.",Requirements   Min 6 years work experience in Telecom or IT  ,https://www.mycareersfuture.sg/job/software-engineer-pccw-solutions-singapore-e6ba6595116e99d148bd8da51637e3c5,,Government support available
56,Tableau  /  Business Intelligence Developer,NTUC ENTERPRISE NEXUS CO-OPERATIVE LIMITED,Full Time,Executive,Information Technology,"$5,000to$10,000",Monthly," COMPANY DESCRIPTION  NTUC Enterprise Co-operative Limited is the holding entity and single largest shareholder of the NTUC group of Social Enterprises. We aim to create a greater social force to do good by harnessing the capabilities of the social enterprises to meet pressing social needs in areas like health and eldercare, childcare, daily essentials, cooked food and financial services. Serving over two million customers, NTUC Enterprise wants to enable and empower all in Singapore to live better and more meaningful lives. The NTUC Enterprise Centre of Excellence for Data, Digitalisation and Technology leads the transformation of the NTUC Social Enterprises by leveraging digital technologies to become more nimble, adaptable and innovative in today’s digital age. The NTUC Enterprise Centre of Excellence for Data, Digitalisation and Technology has been registered as NTUC Enterprise Nexus, a wholly owned subsidiary of NTUC Enterprise.  RESPONSIBILITIES   Work as part of the Analytics team to develop analytical solutions, most frequently in the form of data visualizations and interactive dashboards Can work hands on with SQL, Python to develop Data Model, queries, Scripts or debug existing code Experience with Git Repo creation, maintenance of scripts/code Create, schedule, and monitor server-based BI activities such as data extracts and refreshes in tableau or Airflow/any other equivalent tool Define, populate, and maintain user groups and user access within analytical tools Build optimal Dashboards on Big Data, Audit reporting performance and optimize when necessary Assist in performing and testing to deploy dashboards in production Assist in user adoption and enablement activities such as delivering training sessions or writing instructional content for BI tools Understand business goals and drivers and translate those into appropriate analytics solutions ","Requirements Bachelor’s degree or higher in Computer Science or related field 2+ years of experience in BI engineering Strong understanding of Tableau Architecture required to perform effectively Understanding and Experience in using Level of Detail, Set Actions, Context Filters, order of operations (aka query pipeline) in Tableau Good Visualisation Skills, Ability to present insights in a Story Proficient in SQL - Knowledge of databases like Amazon Redshift, snowflake etc. and performance tuning techniques. Knowledge of data warehousing and data modeling Strong analytical problem-solving ability Self-starter with the ability to work independently or as part of a project team Ability to keep up with a fast-changing dynamic business Ability to understand customer needs and drive impactful business outcomes ",https://www.mycareersfuture.sg/job/tableau-business-intelligence-developer-ntuc-enterprise-nexus-co-operative-27b06d6d068969b37c1fd9d5ecb570ef,,
57,Business Analyst,PROGRAM PLANNING PROFESSIONALS PTE LTD,Permanent,Middle Management,Banking and Finance,"$4,000to$10,000",Monthly," Create strong blending data capabilities within team so that we can come up with useful client information from data very quickly Engage with business stakeholders cross countries and gather requirement and liaise with ETL team to get the required data preparation. Promote analytics driven decision making processes across multiple segments/product portfolios Engage and execute the dashboards on Tableau or similar visualization tools Explore statistical and automation tools like R, SAS, Python for predictive and prescriptive analytics Engage relevant technology teams to embed advanced statistical tools Prepare and/or contribute to regular updates for various committees and governance forums Provide insights to senior management and the network based on MIS and analytics Highlight any perceived risks and early alerts to the management based on data analytics   Perform data validation and dashboard performance optimization  The successful candidate will be responsible for Global Banking(GB) and Commercial Banking(CB) Analytics, which will include data sourcing, data transformation, predictive modelling and creating Tableau dashboards.  ","Requirements A proven track record with 4 years or more of relevant analytics work experience and demonstrated career progression/increase in responsibilities Strong academic record: Degree in Finance, Statistics, Computer Science or related field Knowledge of either SAS, R or Python Strong understanding of Hadoop Database Strong Knowledge of Tableau or similar visualization tools Experience with file formats like JSON, XML and CSV Accessing data from API's would also be hugely beneficial Proficient in excel and SQL Knowledge of statistical modelling and machine learning will be an added plus     Understanding of the ETL process Highly effective verbal and written English communication skills Good presentation, time management, negotiation and influencing skills Ability to influence without authority Strong analytical and problem solving skills Experience in project management from business requirement definition, solution validation, user testing, technical documentation and production roll out Ability to manage multiple work streams with strong problem solving and analytical skills Strong communication and presentation skills to varying levels of management   ",https://www.mycareersfuture.sg/job/business-analyst-program-planning-professionals-90a3416f5009dce7ed21631a87a012fa,Central,Government support available
58,Senior System Analyst,TALENT SPOT GROUP PRIVATE LTD.,Contract,"Executive, Senior Executive",Information Technology,"$4,800to$6,300",Monthly,"Shall be responsible in improving and proposing Artificial Intelligence (AI) models in the system. The team is to have the following competencies:  Data preparation for inputs into AI models, by applying data imputation, feature scaling, generation and reduction, etc. AI modelling - to develop deep learning neural network, reinforcement models, support vector machine, etc. to apply on ah-hoc change requests when applicable, using Python, R, Java, etc., Performance testing of AI model and fine-tune the hyperparameter of model accordingly, based on results from Coefficient of Determination (R2 Score), Confusion Matrix, Mean Square Error (MSE), etc. ",Requirements Shall have at least 2 years’ experience with AI working experience Shall be required to assist the team in performing O&S duties on the system ,https://www.mycareersfuture.sg/job/senior-system-analyst-talent-spot-group-e980d691989e5fb8d8fbb8fd3a8401ec,Islandwide,Government support available
59,Lead Engineer,PROPERTYGURU PTE. LTD.,"Permanent, Full Time","Manager, Professional, Senior Executive","Engineering, Information Technology","$11,000to$13,000",Monthly," Design and implement efficient, scalable and maintainable cross-cut functionalities for the platform Design and implement infrastructure necessary to support the implemented functionality. We are deploying to AWS and adapting Kubernetes, using Jenkins quite a lot to automate delivery pipeline Set up guidelines and processes for engineers to ensure consistent architecture across various applications Help and coach development teams on application and data designs Work with legacy code to adapt it to use cross-cut functions. Our technology stack includes but not limited to: PHP5, PHP7, NodeJS (Express), Python, Java Steer strategic platform discussions, breaking down from strategic level to detailed actions plans. Help advise on strategic platform / integration discussions with external partners Maintain proper just enough documentation to ensure continuity Experiment with new technologies to improve the platform     ","Requirements At least 8 of experience in software development of which minimum 3 years in Architect, Lead Engineer or similar role Excellent coding skills – somebody who’s excited about beings hands on with code and trying technologies Excellent understanding of architectural and software design patterns Excellent understanding of modern web development technologies and practices Preferred experience in the following technologies: AWS, Kubernetes, PHP(5,7), NodeJS(express JS), Python, ReactJS, RabbitMQ, MySQL, PostgreSQL, ElasticSearch, Jenkins, Swagger. Good understanding of both relational and non-relational databases and best practices for modelling for these Experience with service oriented and/or microservice architectures Experience with cloud environments such as AWS and container orchestration platforms such as Kubernetes Good communication skills and ability to speak both to technical and non-technical people Ability to work in a matrix structure with various stakeholders Experience in an experimental work-environment, able to develop fast prototypes/experiments to validate team hypothesis Able to pick up product management tasks, detailing out user-stories and prioritizing these Experience in Finance related domains preferred. Comfortable with pivoting direction and mid/high levels of uncertainty Able to self-manage and take ownership of a feature Thrives in small agile teams Self-motivated, fast learner, detail-oriented, team player and a sense of humor Experience interacting with external companies/engineers Proven Leadership capabilities ",https://www.mycareersfuture.sg/job/lead-engineer-propertyguru-4b8c7eb3813b949162103ee68453a9a4,Central,Government support available
60,Lead Engineer,PROPERTYGURU PTE. LTD.,"Permanent, Full Time","Professional, Senior Executive","Engineering, Information Technology","$9,000to$11,000",Monthly," Design and implement efficient, scalable and maintainable cross-cut functionalities for the platform Design and implement infrastructure necessary to support the implemented functionality. We are deploying to AWS and adapting Kubernetes, using Jenkins quite a lot to automate delivery pipeline Set up guidelines and processes for engineers to ensure consistent architecture across various applications Help and coach development teams on application and data designs Work with legacy code to adapt it to use cross-cut functions. Our technology stack includes but not limited to: PHP5, PHP7, NodeJS (Express), Python, Java Steer strategic platform discussions, breaking down from strategic level to detailed actions plans. Help advise on strategic platform / integration discussions with external partners Maintain proper just enough documentation to ensure continuity Experiment with new technologies to improve the platform                      ","Requirements At least 8 of experience in software development of which minimum 3 years in Architect, Lead Engineer or similar role Excellent coding skills – somebody who’s excited about beings hands on with code and trying technologies Excellent understanding of architectural and software design patterns Excellent understanding of modern web development technologies and practices Preferred experience in the following technologies: AWS, Kubernetes, PHP(5,7), NodeJS(express JS), Python, ReactJS, RabbitMQ, MySQL, PostgreSQL, ElasticSearch, Jenkins, Swagger. Good understanding of both relational and non-relational databases and best practices for modelling for these Experience with service oriented and/or microservice architectures Experience with cloud environments such as AWS and container orchestration platforms such as Kubernetes Good communication skills and ability to speak both to technical and non-technical people Ability to work in a matrix structure with various stakeholders Experience in an experimental work-environment, able to develop fast prototypes/experiments to validate team hypothesis Able to pick up product management tasks, detailing out user-stories and prioritizing these Experience in Finance related domains preferred. Comfortable with pivoting direction and mid/high levels of uncertainty Able to self-manage and take ownership of a feature Thrives in small agile teams Self-motivated, fast learner, detail-oriented, team player and a sense of humor Experience interacting with external companies/engineers Proven Leadership capabilities ",https://www.mycareersfuture.sg/job/lead-engineer-propertyguru-f4c3df585d30adfef4d7aa0854f4c29a,Central,Government support available
61,Network Engineer,HRT SG PTE. LTD.,Full Time,Professional,Engineering,"$10,600to$13,600",Monthly," Deploy and maintain large multi-vendor networks and managing the full WAN optimization lifecycle Design, build and deploy the infrastructure to support our global trading and research environment Work closely with our systems and operations teams as well as other internal partners to build, manage, and monitor our low latency trading network Analyze current systems, conduct testing, and debug and troubleshoot problems within our network hardware, software, servers and server operation systems Build and implement complex tools for configuration management, automation, monitoring and performance analysis Use Python, Grafana, ElasticSearch, Influxdb, Graphite, Nagios, Zenoss, Cacticlosely and related software tools and technologies to analyze, build, manage and monitor our trading networks, working closely alongside our systems and operations teams Work with third parties to establish new network connectivity for trading and internal communications Work collaboratively to evaluate new technologies and services for incorporation into the office and trading systems ","Requirements Bachelor's degree in Electronics Engineering, Computer Engineering or related field Minimum of 5 years of relevant experience in Network Engineering and Network Architecture Experience with Low Latency Switches  Experience with configuring and troubleshooting multicast data distribution networks Experience in designing enterprise networks, capacity planning, and full lifecycle project management  Experience with packet decoding and analysis tools, including tcpdump and Wireshark ",https://www.mycareersfuture.sg/job/network-engineer-hrt-sg-4f9578bdf4ad087f050ea9ff29b1ec2f,,Government support available
62,Security Analyst,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,Contract,Professional,Information Technology,"$5,800to$7,200",Monthly," Security Tools Expertise 	 Secure Web Gateways 		 Preferred 			 Zscaler Cisco Web Security Cisco Umbrella Cisco OpenDNS Cisco Web Security Appliances   Any other SWG products like Symantec, Forcepoint, McAfee.   Intrusion Detection\Prevention Systems 		 Preferred 			 Cisco FirePower Zscaler CheckPoint Snort / Security Onion Barracuda   Any other IDS products like Palo Alto, FireEye, Trend Micro.     Security Analysis 	 Analytical Communication Detail Oriented IT Knowledge   Project\Operations Management 	 ITIL Framework   Incident Response 	 Problem Solving Root Cause Analysis   Automation/DevOps/Agile 	 Ansible Scrum / KANBAN   Scripting 	 Powershell Python   Environments 	 Large Enterprise Windows Desktop\Server Linux – Ubuntu, CentOS, RedHat   Qualifications 	 Preferred 		 CISSP SANS Windows Operating Systems     ",Requirements At least 5 years' experience in implementing and managing IT infrastructure  Good working knowledge of Security software tools and implementation of effective security solutions ITIL concepts & methods ,https://www.mycareersfuture.sg/job/security-analyst-manpower-staffing-services-dc61a2e266815c580b757a424d4c2f35,Central,
63,Cyber Threat Hunter (Data),GOVERNMENT TECHNOLOGY AGENCY,Full Time,Middle Management,"Information Technology, Public / Civil Service","$5,000to$9,000",Monthly,"Successful candidates will be part of the Incident Response Team that manages and investigates cyber security incidents. As a Cyber Threat Hunter (Data), you play an important role in finding unsecured systems containing sensitive data, and to reduce the dwell time of incidents. What to Expect:  Research, analyse and triage various intelligence sources and translate them into actionable cyber intelligence for security operations team Leverage internal and external resources to sieve out threats, vulnerabilities and information on various attackers and attack infrastructure Perform advanced threat research to proactively identify potential threat vectors and work with multi-disciplines to improve prevention and detection methods Review threat information and maintain threat intelligence platform (TIP) or threat repository Provide threat analysis and landscape report to stakeholders on a timely basis  How to Succeed:  Degree in Information Security, Computer Science, Cybersecurity or related fields. Those without a degree but have relevant experience or expertise may also apply. Possess at least 2 years working experience as CTI Analyst or at least 3 years of experience in Incident Response / Handling Experience in cyber threat intelligence gathering and able to develop patterns related to cyber threats Experience with a common scripting or programming language, including Perl, Python, Bash or Powershell Fresh Graduates with strong passion and demonstrated capability in Cyber Threat Intelligence will be considered  Other Requirements:  Security certifications like CISSP, GCIH, GCFE would be favoured Highly developed research and analytical skills Critical thinking and contextual analysis abilities Possess good communication and interpersonal skills Applicant must be a Singapore Citizen ",,https://www.mycareersfuture.sg/job/cyber-threat-hunter-government-technology-agency-618ae65ffd129d14f31e531f3b21f3fc,,
64,Architect,STANDARD CHARTERED BANK,Full Time,"Professional, Senior Executive","Banking and Finance, Information Technology","$10,000to$18,000",Monthly,"About Standard Chartered  We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.   To us, good performance is about much more than turning a profit.  It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.  We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base. The Role Responsibilities & Our Ideal Candidate ·    We are currently looking for a Lead Solution Designer to work within our Retail Technology Products team. ·    The candidate should be passionate about technology, architecture and engineering, with experience in AWS/Cloud, DevOps, DevSecOps and modern technology platforms and development tools such as containers, Java Spring, nodejs, python, Go, Linux, PaaS/docker/K8S, Kafka, Elastic, JSON/REST APIs, OAuth2, ML, Tensorflow, blockchain etc. ·    Banking technology experience is also an asset. ·    The successful candidate will become part of the Solution Design & Innovation team in Retail, Private & Wealth, supporting both architecture design, best practices and innovative business projects and experiments.","RequirementsHow to Apply Please visit - https://scb.taleo.net/careersection/ex/jobdetail.ftl?job=1900009542&lang=en  to apply now and take the next step in fulfilling your potential. You can search and view current opportunities across our global organisation and apply immediately by visiting www.standardchartered.com.  To help speed up your application, please note the following: •    You will need to log in (or register if you are visiting our careers site for the first time) before you can apply for a specific role •    Some roles may require you to undertake an online talent assessment in addition to completing the application form (to facilitate this process it is preferable that you provide us with an email address as part of your contact information) •    We will ask you about your education, career history and skills and experience, it may be helpful to have this information at hand when completing your application It usually takes 15 - 20 minutes to complete the application form; you can save your application at any time and return to complete it at your convenience. Diversity & Inclusion  Standard Chartered is committed to diversity and inclusion. We believe that a work environment which embraces diversity will enable us to get the best out of the broadest spectrum of people to sustain strong business performance and competitive advantage. By building an inclusive culture, each employee can develop a sense of belonging, and have the opportunity to maximise their personal potential.",https://www.mycareersfuture.sg/job/architect-standard-chartered-bank-8cb4e5891d1f10e5784b5b2fcb82ed99,Islandwide,Government support available
