,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
58,Java Developer,SINGX PTE. LTD.,Permanent,Executive,Information Technology,"$4,000to$6,500",Monthly," Assess, organise and analyse requirements. Develop and document system specifications. Design and implement solutions using agile/rapid development methodology. Design and develop data structure and databases/tables including database partitioning, performance monitoring/tuning and data encryption. Develop quality controls for data mining and data management. Design and develop software (web based, standalone, mobile) for decision support systems, workflow management, data mining/modelling applications as well as analytics. Coding with Java and Java based ecosystem frameworks, complete programing and documentations, primarily on Linux based technology. Debugging and support for applications. Analyse, design, program, debug and modify software enhancements and/or new products used for internal and external customers on both internet and non-internet based infrastructure. ","RequirementsQualification Requirements:  Java/J2EE, JSP, Servlets, Spring, Hibernate, AngularJS HTML, JS, CSS, XML, JSON, AJAX, MVC, WebDev Linux command and shell scripting would be an advantage Degree or an equivalent qualification in relevant discipline. Strong interpersonal, written, and oral communication skills. Highly self-motivated and directed, with keen attention to detail. Identifies and analyses potential issues and develops technical solutions to a wide range of simple to medium complex problems under broad supervision/guidance of the seniors and/or the department manager. Contributes to development plans for existing product lines. Contributes to the design of prototypes and feasibility models for proof of concept testing. Contributes to the designs and documents of prototypes through production released products. Writes clean, well-engineered code that is readable, adequately commented, robust, and adheres to defined standards. Ensures compliance with design patterns finalized by the architect. Designs and develops new algorithms through software simulation and write standardized codes in order to define the specifications of these algorithms for implementation. Assists in reviewing, investigating, evaluating, and selecting new technologies for current and future business needs.   Professional Experience:   Background in software development. Certification will add value but are optional. High level of integrity, energetic, competitive, highly motivated, goal-oriented, outstanding interpersonal and time management. Ability to maintain highly confidential information. Ability to work independently and with minimal supervision/direction as well as effectively within a team. Ability to multi-task, resolve problem and to proactively take action when necessary. Sense of urgency for work ethic, goal achievement. Strong analytical skills and ability to think strategically. Critical thinking and problem solving skills. Database knowledge and relational database design Ability to document clearly (code and other documentation of materials). Experience in supporting open source applications would be a plus. Experience in coding for a mobile and responsive environment would be a plus. Ability to learn new software products and technologies quickly. Thrives in a fast paced environment.   ",https://www.mycareersfuture.sg/job/java-developer-singx-340d697140f9e895703115a29bcded63,Central,Government support available
59,Fintech Lab Full-stack Developer,NATIONAL UNIVERSITY OF SINGAPORE,"Contract, Full Time",Professional,Information Technology,"$4,000to$5,200",Monthly,"Algorithmic Trading and Pricing Research. To Design, Develop and Test Medium frequency trading system that includes:    Data Management: Data Acquisition, Data Storage and Data Visualization. Trading Engine: Can handle complex Machine learning algorithms, Order management, Order handling interfaces, Automation layers. Communication: Robust communications between exchanges/brokers and trading engine. Optimise servers, speed and memory. Update on System Performance and Maintenance.  Duties & Responsibilities  Develop and support a new trading system. Work with the team to understand Centre’s workflows and requirements. Obtain requirements, find solutions and implement them in a concise way. Create flowcharts for new programs. Document all programming tasks and procedures. Integrate data between systems (Storing, Visualising, Analysing and Trading) ","RequirementsRequirements:  Degree in computer science, physics, mathematics or any related engineering discipline (Bachelor’s, Master’s, PhD or Post-Docs) 1-4 years’ experience with demonstrated projects Full stack developer capability: Front and backend Able to program in Python or Java or C ensuring the scalability of code. Experience working with large & complex data sets and using SQL for database management and warehousing. Experience building complex visualizations in BI platforms such as Tableau or Qlik, etc ",https://www.mycareersfuture.sg/job/fintech-lab-full-stack-developer-national-university-singapore-62e8b844a6ecb111d432c6a1a1672aef,South,Government support available
60,Database Administrator,GOLDTECH RESOURCES PTE LTD,"Permanent, Contract, Full Time",Executive,Information Technology,"$2,800to$5,500",Monthly,"A professional database administrator (DBA) to keep our customers’ databases up and running smoothly 24/7. The goal is to provide a seamless flow of information throughout the company, considering both backend data structure and frontend accessibility for end-users.   Responsibilities ·       Build database systems of high availability and quality ·       Design and implement database in accordance to customer’s information needs and views ·       Define users and enable data distribution to the right user, in appropriate format and in a timely manner ·       Use high-speed transaction recovery techniques and backup data ·       Minimise database downtime and manage parameters to provide fast query responses ·       Provide proactive and reactive data management support and training to customers ·       Determine, enforce and document database policies, procedures and standards ·       Perform tests and evaluations regularly to ensure data security, privacy and integrity ·       Monitor database performance, implement changes and apply new patches and versions when required","Requirements 5+ years proven working experience as Oracle and MS SQL Server Administration required Experience with Oracle 11g , 12c, RAC, ASM technologies Experience with Performance Tuning and Optimization (PTO), using native monitoring and troubleshooting tools Experience with backups, restores and recovery models Knowledge of High Availability (HA) and Disaster Recovery (DR) options for SQL Server Experience working with Unix and Windows server, including Active Directory Excellent written and verbal communication Flexible, team player, “get-it-done” personality Ability to organize and plan work independently Ability to work in a rapidly changing environment Ability to multi-task and context-switch effectively between different activities and teams Experience with MySQL is a plus ",https://www.mycareersfuture.sg/job/database-administrator-goldtech-resources-92d992df1cf413540be7b12819885fbd,East,
61,User Acquisition Executive (Facebook Advertising),GUMI ASIA PTE. LTD.,Permanent,Executive,Advertising / Media ,"$4,000to$5,600",Monthly,"Candidate will be a part of the company’s expanding marketing team and responsible for performance marketing campaigns across a wide range of countries with the ultimate goal of running highly profitable mobile marketing campaigns.   The candidate is expected to contribute in optimizing the efficiency of performance marketing campaigns, develop strategies for optimizing marketing spend aimed at acquiring users, utilizing multiple marketing channels and possesses a metrics-driven mindset and believes in habitual testing (A/B split/Multivariate).  Key Responsibilities: Media planning:  Plan and execute user acquisition activities across various marketing mediums including AdNetworks, SEM, Google Adwords and Facebook Channels  Campaign optimization:  Manage Facebook advertising campaigns Spearhead campaign strategy and continually run tests on campaigns and creatives to optimize the efficiency and maximize ROI. Collaborate with designers to generate compelling creative that drives user engagement Collaborate with production team to define, measure and improve key business metrics Data management: Gather data from different internal and external sources and present it in a consistent and transparent way to enable data-driven decision making. Interface with various departments within the company to improve data quality and comparability.    Reporting:  Provide full transparency into campaigns on a constant and pro-active basis. Research and present information by collecting, analyzing, and summarizing data and trends. Keep yourself and the company ahead of the curve on new technologies and methodologies. ","Requirements Have a passion for games! Strong Mathematical skills  Digital Marketing experience (Google AdWords or Facebook Ads or user acquisition, etc) will have an added advantage Minimum of 2 years’ experience in a similar role and in-depth knowledge of performance based marketing in the gaming industry. Good experience in the use of consumer insight (business intelligence, market research) Results and metrics driven with experience with A/B or Multivariate testing Cooperative, collaborative work style – teamwork approach. Ability to work independently in a high-pressure environment and excellent organizational and multi-tasking skills. ",https://www.mycareersfuture.sg/job/user-acquisition-executive-gumi-asia-f51d5e3506036b498a559d7245250ae4,South,Government support available
62,Research Assistant,NANYANG TECHNOLOGICAL UNIVERSITY,"Contract, Full Time",Non-executive,Sciences / Laboratory / R&D,"$2,700to$5,300",Monthly,"The Singapore Centre for Environmental Life Sciences Engineering (SCELSE) is a unique interdisciplinary Research Centre of Excellence (RCE), funded by National Research Foundation, Singapore Ministry of Education, Nanyang Technological University and National University of Singapore. Hosted by NTU in partnership with NUS, SCELSE is linking new insights from the life sciences with expertise from the emerging technologies in engineering and natural sciences to understand, harness and control microbial biofilm communities. SCELSE is seeking for a research assistant/associate to join us. The candidate’s responsibilities will include:  Providing bioinformatics analysis of next-generation sequencing data for various environmental genomics projects Assisting researchers and principal investigators in processing and transforming next-generation sequencing data Developing bioinformatics analysis methods and pipelines to solve novel data processing problems  Providing quality check and housekeeping of research data in the data management system","RequirementsRequirements:  BSc degree in bioinformatics, computational biology, genetics, statistics, or relevant work experience Strong programming skills in Unix shell scripting as well as Python, Perl, C++, Java or similar Experience in DNA sequencing data analysis, ideally including exposure to primary data in one or more of genome projects, e.g. environmental genomics, population genetics, etc. Familiarity with the ecosystem of standard tools for sequence analysis (e.g. BWA, Bowtie, Tophat, Cufflinks, IGV, FastQC, MEGAN) Experience working in a Linux environment Experience using statistical toolbox such as R or Matlab is a plus Experience working in an HPC environment is a plus Experience in machine learning and data mining is a plus  Interested applicants should submit a cover letter describing their research experience, interests, and a curriculum vitae with the subject heading “Application for Research Assistant (Bioinformatics)” to SCELSE-HR@ntu.edu.sg. Only shortlisted candidates will be contacted.",https://www.mycareersfuture.sg/job/research-assistant-nanyang-technological-university-1135d52bc54beaf30a4d7506353cc21e,West,Government support available
63,DBA Lead,FUJITSU ASIA PTE LTD,Full Time,Manager,Information Technology,"$6,000to$10,000",Monthly,"A professional database administrator (DBA) to keep our customers’ databases up and running smoothly 24/7. The goal is to provide a seamless flow of information throughout the company, considering both backend data structure and frontend accessibility for end-users.  Build database systems of high availability and quality Design and implement database in accordance to customer’s information needs and views Define users and enable data distribution to the right user, in appropriate format and in a timely manner Use high-speed transaction recovery techniques and backup data Minimise database downtime and manage parameters to provide fast query responses Provide proactive and reactive data management support and training to customers Determine, enforce and document database policies, procedures and standards Perform tests and evaluations regularly to ensure data security, privacy and integrity Monitor database performance, implement changes and apply new patches and versions when required Security Hardening and MAS/CIS compliance ","Requirements 5+ years proven working experience as Oracle and MS SQL Server Administration required Experience with Oracle 11g , 12c, RAC, ASM technologies Experience with Performance Tuning and Optimization (PTO), using native monitoring and troubleshooting tools Experience with backups, restores and recovery models Knowledge of High Availability (HA) and Disaster Recovery (DR) options for SQL Server Experience working with Unix and Windows server, including Active Directory Excellent written and verbal communication Ability to organize and plan work independently Ability to work in a rapidly changing environment Ability to multi-task and context-switch effectively between different activities and teams Experience with MySQL is a plus ",https://www.mycareersfuture.sg/job/dba-lead-fujitsu-asia-a562c87abe5260df91f2db18e795fa30,South,Government support available
64,Oracle Database Administrator,FUJITSU ASIA PTE LTD,Full Time,Executive,Information Technology,"$5,000to$9,000",Monthly,"A professional database administrator (DBA) to keep our customers’ databases up and running smoothly 24/7. The goal is to provide a seamless flow of information throughout the company, considering both backend data structure and frontend accessibility for end-users.  Build database systems of high availability and quality Design and implement database in accordance to customer’s information needs and views Define users and enable data distribution to the right user, in appropriate format and in a timely manner Use high-speed transaction recovery techniques and backup data Minimise database downtime and manage parameters to provide fast query responses Provide proactive and reactive data management support and training to customers Determine, enforce and document database policies, procedures and standards Perform tests and evaluations regularly to ensure data security, privacy and integrity Monitor database performance, implement changes and apply new patches and versions when required Security Hardening and MAS/CIS compliance ","Requirements 5+ years proven working experience as Oracle and MS SQL Server Administration required Experience with Oracle 11g , 12c, RAC, ASM technologies Experience with Performance Tuning and Optimization (PTO), using native monitoring and troubleshooting tools Experience with backups, restores and recovery models Knowledge of High Availability (HA) and Disaster Recovery (DR) options for SQL Server Experience working with Unix and Windows server, including Active Directory Excellent written and verbal communication Ability to organize and plan work independently Ability to work in a rapidly changing environment Ability to multi-task and context-switch effectively between different activities and teams Experience with MySQL is a plus ",https://www.mycareersfuture.sg/job/oracle-database-administrator-fujitsu-asia-97032292a4214f5fa673d57dd1648e91,South,Government support available
65,"Specialist, Franchise Operations, SEA (contract)",ADIDAS SINGAPORE PTE LTD,Contract,Executive,Others,Salary undisclosed,,"Purpose & Overall Relevance for the Organization: This role is responsible for improving data accuracy across SEA Franchise countries into Adidas systems, consolidate reports, track tasks progress and support franchise hub team to get business visibility on Franchise fundamentals, & understand how Franchise teams in countries are implementing and executing channel strategies, priorities and programs to secure continuous improvement of the business. SEA Franchise fundamentals/priorities: 1.         BLR – brand led retail 2.         FMF - franchise measurement framework 3.         SSM - store master data management 4.         Business analysis 5.         iMAP - integrated merchandising assortment plan 6.         FMP - future market place 7.         STC - shape the chain 8.         PPM - partner portfolio management 9.         SSC - store score card 10.       PSC - partner score card 11.       Sellout data management   Key Responsibilities:   Consolidate reports from countries in a hub level to provide progress visibility on all Franchise key initiatives, including (but not limited to) store rollout plan, store master data accuracy, FMP action plans, partner portfolio management, BLR monthly tracking tool, store score card, support SEA merchandising team in a preparation phase for iMAP rollout, consolidate and update financial reports to track actual vs targets, sell in and sell out operational KPI’s, etc. Develop templates. reports, presentations when required. Demonstrate the 3 C’s when working with franchise teams in a country level Have a discipline to stick to the plan, and follow through SEA Franchise key commitments with APAC/Global teams to update and submit reports Play to win & support country franchise teams to be on track as per business rhythm Prepare & drive the monthly Franchise call with the country franchise leads    Key Relationships:   SEA DTC hub team. Franchise teams and their back office.  Due to a temporary extended workload (additional projects) this role is limited to 12 months.","RequirementsKnowledge, Skills and Abilities:  Functional: minimum 1 - 2 years of direct Retail or Franchise experience. Industry: Textile industry (apparel/fashion/footwear) or FMCG Strong inter-personal communication skills Analytical mindset Exposure: Sports, retail.    Requisite Education and Experience / Minimum Qualifications:  University or College Degree or equivalent operational business experience Understanding of Retail, Finance, Marketing IT Skills: Powerpoint:                     advanced Excel:                               advanced Word:                               advanced Outlook:                           advanced",https://www.mycareersfuture.sg/job/specialist-franchise-operations-sea-adidas-singapore-f4b108d46288b5a1d6492945b8744042,,Government support available
66,19WD32891 Engineering Manager,AUTODESK ASIA PTE. LTD.,Permanent,Manager,Information Technology,"$102,400to$204,800",Annually,"Position Overview Are you passionate about building solutions that support critical Business decisions? Do you feel excited of growing engineering teams and culture? Do you thrive in an environment where you are encouraged to make effective decisions which can have a direct impact on our results? If this sounds like you, read on! Autodesk has completed the transformation of Subscription Business Model and is making investments to become a Customer Company. This means lots of change in business processes and modernize our Sales, Marketing and Support systems. As part of this effort, we are seeking a talented Engineering Manager with rich experiences on various enterprise business applications development, enterprise master data management, data integrations and data analytics, as well as sales, operations and finance related business processes management and optimizations. In this role, you will be responsible of leading one or multiple engineering teams to build and deliver solutions that will improve Autodesk’s business operation efficiencies, ensure data qualities across the company. You will be contributing to our critical initiative of digitizing our sales, marketing and finance systems. You will get an opportunity to contribute to the success of Autodesk’s evolving to a Customer Company. Responsibilities  Lead the Agile teams, and effectively provide guidance in agile ceremonies, including standups, planning, validations, reviews etc, through the entire delivery process. Drive discussions of Business use cases, and work with Business users, development teams, architects to determine most viable solutions. Lead delivery teams to analyze, develop and maintain software applications or solutions in various technologies with dedication to customer satisfactions. Promote and evolve engineering teams’ culture of delivering high quality products and platforms.   Stakeholder management and expectation management. Build and embrace your team’s vision in contributing to Autodesk success. ","RequirementsMinimum Qualifications  10+ years of professional experiences working in projects implementing sales/marketing/finance related solutions or applications. 2+ years of people and project management, leading agile delivery teams. Rich experience with Scrum and agile development practices. Expert hands on knowledge on various system and data integrations solutions, including API (RESTful, SOAP), ETL tools, data models and data transformations. Good knowledge around master data management and enterprise data profiles. Having good experiences managing Business stakeholders and senior leaderships’ expectations. Passionate about learning new technologies and applying into your job. Excel at collaborating with multidisciplinary teams to deliver great user experience. Flexibilities and accountabilities.   Strong written and oral communication skills.  Preferred Qualifications  10+ years of experiences in enterprise applications developments, such as ERP systems, CRM applications, data Integration tools/processes, BI reporting or financial analytical applications. Solid understanding of relational database concepts, SQL query statements, SQL Server programmability. Experiences in analyzing and designing master data management solution. Experience in developing functionally applicable unit tests and adopting Continuous Integration processes  Success Factors  Lead engineering team delivery high quality solutions. Grow strong engineering practices and culture. Take accountability to achieve team goals and support others to do the same. Articulate and communicate clearly to all stakeholder, including developers, architects, other managers and business owners. Work collaboratively to achieve team successes. Provide guidenance to your team members on technology solutions, processes and delivery approaches. Offer constructive feedback that will help us achieve business results Action oriented with strong analytical problem solving and effective decision-making skills  About Autodesk Innovative. Rewarding. Respectful.  These are words we hear every day from employees about life at Autodesk. To empower our customer with technology that impacts the world, we start by empowering our employees to make a difference.  We encourage employees to demonstrate their expertise, mentor the team, make effective decisions and be an order Shaper. Autodesk Employees are free to share opinions and know that they will be respectfully listened to. With Autodesk software, you have the power to Make Anything. The future of making is here, bringing with it radical changes in the way things are designed, made, and used. It’s disrupting every industry: architecture, engineering, and construction; manufacturing; and media and entertainment. With the right knowledge and tools, this disruption is your opportunity. Our software is used by everyone - from design professionals, engineers and architects to digital artists, students and hobbyists. We constantly explore new ways to integrate all dimensions of diversity across our employees, customers, partners, and communities. Our goal is to expand opportunities for anyone to imagine, design, and make a better world.",https://www.mycareersfuture.sg/job/19wd32891-engineering-manager-autodesk-asia-8eda21ca54c933e9eb93080d5f7d105d,South,Government support available
67,"Compensation Operations Analyst, Google People Services - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,Full Time,Junior Executive,Human Resources ,"$4,500to$9,000",Monthly,"Company overview: Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards. Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit www.google.com/careers. The area: People Operations Great just isn't good enough for our People Operations team (you probably know us better as ""Human Resources""). Made up of equal parts HR professionals, former consultants, and analysts, we're the advocates of Google's colorful culture. In People Ops, we ""find them, grow them, and keep them"". We bring the world's most innovative people to Google and provide the programs that help them thrive. Whether recruiting the next Googler, refining our core programs, developing talent, or simply looking for ways to inject some more fun into the lives of our Googlers, we bring a data-driven approach that is reinventing the human resources field. The role: Compensation Operations Analyst, Google People Services - Singapore Our Googlers are innovative, take big risks and get things done, and our compensation plans are designed to reward them accordingly. On the leading edge of the compensation field, our team runs cyclical cash and equity programs and takes the notion of ""Total Rewards"" to new heights. We always aim to better recognize outstanding performance, so as a member of this team, you're an unconventional thinker and are willing to make bold bets. You take Googlers' feedback seriously, and collect it often to continually improve and enhance our programs through a two-way dialogue. Combining data and feedback from our Googlers with the latest industry research, you make large-scale, data-driven decisions that impact Googlers in a meaningful way. You'll find creative solutions to an assortment of compensation problems and manage related programs, ensuring their success and communicating findings with Googlers. Additional Role Description: As a Compensation Operations Analyst, you'll take ownership of the compensation process within Google People Services. You will be responsible for operating it reliably and driving continuous improvements. You will perform core work (daily delivery of individual compensation packages, data management and reporting, etc.), problem solve for special cases, improve existing initiatives, and roll out new processes/programs. Responsibilities include management of other stakeholders across People Operations such as staffers, people partners and people consultants.  You'll have the opportunity to get a broad overview of People Operations at Google, learn about a variety of People Operations processes, and interact with stakeholders on different teams within APAC and globally. In addition, you'll gain skills in the areas of project/program management, process improvement, metrics and measurements. Responsibilities: - Manage GPS compensation processes in partnership with our Core Compensation team. - Partner with cross-functional teams and key stakeholders to develop seamless processes, guidelines and policies related to compensation operations. - Define, collect and analyze compensation operations metrics. Use insights gathered to scale existing processes for growing and/or changing user needs. - Create and maintain process documentation for compensation operations processes, training colleagues and stakeholders where required. - Assume responsibility for operating processes reliably (including the daily delivery of individual compensation packages) and drive continuous improvements.","RequirementsMinimum qualifications: - Bachelor's degree in a relevant field, or equivalent practical experience. - Experience in customer/user service delivery environments. Preferred qualifications: - Experience in process design and driving process improvements. - Advanced abilities with spreadsheet software and database technologies. Passion for technology and data. - Ability to run multiple projects simultaneously with great attention to detail. - Excellent relationship management skills and ability to connect with people at all levels. - Excellent analytical and problem-solving skills.",https://www.mycareersfuture.sg/job/compensation-operations-analyst-google-people-services-singapore-google-asia-pacific-99165d03d7e2c723291a5a4203c54cfe,South,Government support available
68,IT Engineer,PENTA-OCEAN CONSTRUCTION COMPANY LIMITED,Permanent,Executive,Building and Construction,"$3,500to$5,000",Monthly,"Job Responsibilities:  To transform all existing data management practices using systematic database management system To analyse database requirements of the user department, applications programming and operations Collect data requirements from all parties (inputs generators, users and management) Prepare database structure including various GUI for inputs and outputs Enable interactions between database and software whenever required To work together with superior to propose and get buy-in from the management on the transformation of data management To implement new database management system and train users on new system Troubleshoot users queries ","RequirementsRequirements:  Candidate must possess at least Bachelor's Degree/Post Graduate Diploma/Professional Degree in Computer Science/Information Technology or equivalent. At least 5 Year(s) of working experience in the related field is required for this position. Required Skill(s): SQL, SQL Scriptinping Language, Global Information System (GIS), Data Visualisation Software, Web Development, Application Development Preferably Junior/Senior Executive specialized in IT/Computer - Network/System/Database Admin or equivalent. Candidate must be willing to work at construction project site office ",https://www.mycareersfuture.sg/job/engineer-penta-ocean-construction-company-bdb3236586f7236d50829ed82864e27f,South,
69,Network Engineer / Manager,COMSERVICE (SINGAPORE) SOLUTIONS PTE. LTD.,Full Time,"Middle Management, Executive",Engineering,"$2,500to$3,500",Monthly," Answering the NOC Hotline & Following the ISO work procedure. Able to operate ticketing & services system and equipment monitoring. (Email, IDCMS, CCTV, etc.) Assist visitors in terms of access registration and escorting which includes but not limited to the following such as third-party vendors to BCP room check in/out. Able to do a good delivery management and equipment in/out declaration. Perform daily routine jobs in Data Hall which includes but not limited to the following such as patrolling, gather temperature, humidity, power usage reading information from customer racks and produce daily reports. Provide remote hand service according to given instruction which includes but not limited to the following such as power recycling, network patch cords plug/unplug, tap rotary, etc. Comply the job required by the Network engineer which includes but not limited to the following such as power cutover surveillance, email notification, tour guide, circuit testing report. Able to perform Tier 1 backbone network fault troubleshooting job which includes but not limited to the following such as alarm check, parts replacement for equipment and cable according to given instruction. Provisioning jobs assistance which includes but not limited to the following such as create straight-through, crossover rollover cable, optical fiber cable testing, in-house wiring job. A thorough understanding of LAN and WAN technologies including switching, routing, and firewall fundamentals. Responsible for IP platform monitoring, troubleshooting and maintenance include IP Transit and IPVPN network. Responsible for the Transmission network, including International Private Leased Circuit and International Ethernet Private Line network service monitoring, troubleshooting and maintenance. Responsible for the IDC service monitoring, troubleshooting, remote hand and maintenance. Daily duties include customer enquiries and fault handling, daily data center routine checking. Oversee the running of data cables during the installation of new equipment. Ensure work operations comply with all local, state, and federal regulations on information/data management Monitor customer network servers and storage systems to ensure uptime and efficient resolution of issues. Working knowledge and hands on experience with Firewalls including  setting up and support IPSEC and SSL VPNs. Working knowledge of common switching and routing protocol including but not limited to TCP/IP, VTP, Spanning Tree, EIGRP; OSPF. ","Requirements Degree/High Diploma holder is MIS, Computer Science, Computer/ Telecommunication Engineering or equivalent. Minimum 1 year experience in IT/Telecom industry. Good knowledge of Broadband technologies, Internet, TCP/IP and MRTG etc. Hands-on experience on router (including Cisco, Huawei), LAN switch and VPN gateway is a MUST. Good command of both oral and written English and Chinese (Mandarin). Cisco Network Certification/HuaWei Network Certification a plus. This position only open to Singaporean and PR  Able to perform rotating shift 7x24, PH and weekends ",https://www.mycareersfuture.sg/job/network-engineer-manager-comservice-solutions-6ac3a425bdfbc680b7ab58065105d925,North,
70,Infrastructure Development - Big Data,"JPMORGAN CHASE BANK, N.A.","Permanent, Full Time",Senior Executive,Information Technology,"$7,500to$15,000",Monthly,"Our Global Technology Infrastructure group is a team rewarded with innovators who love technology as much as you do. Together, you’ll use a disciplined, innovative and a business focused approach to develop a wide variety of high-quality products and solutions. You’ll work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive. As an experienced Infrastructure Development professional, your mission is to help lead our team of innovators and technologists toward creating next-level solutions that improve the way our business is run. Your hands-on knowledge in system design, application development, testing and operational stability will help your team deliver high quality products. You’ll be instrumental in solving more difficult technical issues, developing integration elements, building data models, APIs, and open 3rd-party SDKs. You’ll see your ideas come to life as part of a small, success-driven team. Your quest to embracing leading-edge technologies and methodologies inspires your team to follow suit. And best of all, you’ll be able to harness massive amounts of brainpower through our global network of technologists from around the world to tackle big challenges. Key Responsibilities will include design and implementation of enterprise grade solutions for technical data management, including data sourcing, ingestion, persistence, and presentation – while ensuring quality of deliverables and adhering to standards in areas of code quality, secure coding, test coverage, monitoring, logging, exception management, operability and maintainability. You will be expected to excel and lead in a team environment, demonstrate strong interpersonal skills, collaborate and build relationships with other development teams, operations partners and business clients.","Requirements  This role requires a wide variety of strengths and capabilities, including: •BS/BA degree or equivalent experience •Provide technical expertise throughout the software lifecycle including design, implementation and delivery. •Understanding cloud , virtualization, APIs, and modern software languages •Software development experience in one or more general purpose programming languages: Java, Python, C, C++, GoExperience with developing frameworks that helps increasing developer and release velocity, improving code health and technical standards •Advanced experience working with two or more from the following: web application development,  database, unix/linux environments, distributed and parallel systems, information retrieval, networking, large scale software development, security software development •Understanding or have experience with agile and lean philosophies •Strong critical thinking and problem solving skills with clear communication •Ability to collaborate with different roles to achieve common goals •Minimum 10 years of hands-on full development lifecycle experience (preferably on Java based platforms) with extensive experience in designing and developing large scale, mission critical enterprise grade software. Experience with debugging, performance profiling and optimization. •Minimum 4 years experience with big data/NoSQL (Hive/Hbase/Solr/Spark/Cassandra/elasticsearch) – including understanding of cluster-topology and sharding/partitioning. •Possess at least 3 years of message driven development (Kafka or Tibco EMS, MQ) experience for high volume based platforms and scalable distributed systems •Experience in highly scalable REST/web service, caching servers, SOAP, HTTPS. When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.   At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity.  We encourage professional growth and career development, and offer competitive benefits and compensation.  If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.  We strongly encourage all applicants to apply via our careers website where you are able join our Talent Network to receive customized vacancy notifications and ensure that your details are accessible by our global recruiting team - www.jpmorganchase.com/careers. A quick link to this particular job posting can be found in this URL: http://jobs.jpmorganchase.com/ListJobs/ByKeyword/180105195/ Please note that only short-listed candidates will be notified. We thank you for your interest and wish you all the best in your career. Yours Sincerely, Human Resources JPMorgan",https://www.mycareersfuture.sg/job/infrastructure-development-big-data-jpmorgan-chase-bank-na-50fe6765001864fb32896305b80cf9bc,,Government support available
