,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
123,Data Visualisation Engineer,BIOFOURMIS SINGAPORE PTE. LTD.,"Permanent, Full Time",Professional,"Engineering, Information Technology","$4,000to$5,500",Monthly," Responsible for the data visualization and reporting capabilities of healthcare data & analytics provided by machine learning algorithms or data scientists Consult the users with the understanding of business and data requirements, and iteratively design visualizations for initial concepts and prototypes ","Requirements Bachelors or Masters in Computer Science, Electronic Engineering, Statistics, Business, Finance, or other relevant disciplines 3+ years of relevant data visualization experience, i.e. visualizing complex data, designing data-rich user interfaces, data-driven design and development of charts, dashboards and infographics etc. Proven experience in visualization toolbox such as D3.js, Shiny R, Seaborn etc.; Or proven experience in business intelligence software such as Tableau, Microsoft Power BI etc. Familiar with statistics; Understand healthcare data is a plus Good team player. Good communication skills ",https://www.mycareersfuture.sg/job/data-visualisation-engineer-biofourmis-singapore-34cecd3f37485bcf9fac01fad98145a6,West,Government support available
124,Finance Data Scientist,SILOT PTE. LTD.,Full Time,Professional,Banking and Finance,"$8,000to$12,000",Monthly,"As a Finance Data Scientist, you will be responsible for developing and enhancing predictive models using advanced statistical and Machine Learning techniques. You will partner with cross-functional teams like underwriting and customer management to provide decision science support and improve the effectiveness of credit and fraud risk decision.","Requirements Advanced degree (e.g., MS, PhD) in a quantitative field such as Computer Science, Statistics, Mathematics, Operations Research, Engineering, Economics or Physics. Strong analytical and problem-solving skills. Strong working knowledge of statistical and data mining techniques, including regression analysis an Machine Learning tools for pattern recognition and predictive analytics. Experienced in large datasets using Big Data tools and platforms (e.g., Hadoop, Pig, Hive) are preferred. Hands-on experience with statistical/mathematical software (e.g., SAS, R, Python) and database query languages (e.g., SQL). Business exposure in online loan underwriting, anti-fraud or anti-money laundry or other relevant risk management use cases. Ability to think strategically and apply both quantitative methods and business insights to drive results. Ability to build strong relationships in a cross-functional environment. Clear, effective written and oral communication skills. Candidates with less experience will be considered as Data Science Analyst. ",https://www.mycareersfuture.sg/job/finance-data-scientist-silot-9ee781678738349bcd3e1929ef109aea,,Government support available
125,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-f867936a688554f23639d02d4bf7f8dc,Central,
126,Principal Software Engineering Lead,MICROSOFT OPERATIONS PTE LTD,Full Time,Non-executive,Information Technology,"$150,000to$200,000",Annually,"Are you passionate about working with customers? Are you excited to learn new technologies? Would you rather be coding than whiteboarding? If the answer is yes, then we want you to join our team. You will be leading a team of talented software engineers working with customers on high impact projects using emerging technologies.   Our team, CSE (Commercial Software Engineering), works side by side with customers to help them tackle their toughest technical problems both in the cloud and on the edge. We meet customers where they are, working in the languages they use, with the open source frameworks they use, on the operating systems they use. We work with enterprises and startups across many industries from financial services to manufacturing, as well as a broad spectrum of domains including IoT, machine learning, and high scale compute. Our ""super power"" is that we work closely with the product engineering teams giving us access to experts and in turn we provide valuable real-word feedback into Microsoft's products and services.   If you like variety, coding in many languages, using any available tech across our industry, digging in with our customers, hackfests, occasional travel, and telling the story of what you’ve done in blog posts and at conferences, then come talk to us.   We are very community focused in our work, with one foot in Microsoft and one foot in the open source communities that we help. We make pull requests on open source projects to add support for Microsoft platforms and/or improve existing implementations. We build frameworks and other tools to make it easier for developers to use Microsoft platforms. We source all the ideas for this work by maintaining very deep connections with these communities and the customers and partners that use them.   Does this job sound like it was created for you? If you have read this far, then it likely is the job you have been looking for and we would love to meet you.    Leading and mentoring a team of 5 to 6 developers. Giving thoughtful feedback, nurturing a rigorous engineering environment, and providing contexts for team members to grow. Exhibiting technical leadership throughout the broader CSE organization.  Developing positive relationships with Microsoft product teams and other field organizations. Guiding your teams to design, implement, schedule, and deliver value alongside our customers. This includes hands on coding with your team. Maintaining and improving on our delivery standards by executing and building our fundamental engineering playbook. ","RequirementsOne of the key values you will drive as an Engineering Manager is identifying patterns. As patterns are identified, you will allocate resources to make it as efficient as possible to implement those patterns, often by creating open source freely available on GitHub that implement the pattern.    12+ years of shipping production software 2+ years directly managing software engineering teams A Bachelor or Master degree in Computer Science or a related discipline or the equivalent Strong service delivery experience including architecture and coding, and ideally building cloud services. We do not require deep expertise in all software stacks that customer’s use. However, we do look for people who can quickly ramp up on new languages and technologies. One litmus test of this is deep understanding in at least one software stack (and preferably more).       Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.    Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.  ",https://www.mycareersfuture.sg/job/principal-software-engineering-lead-microsoft-operations-b00a1ea72931e25a8d995298e5bc91e3,,
127,Data Analyst,SHIPSFOCUS INTELLIGENCE PTE. LTD.,"Permanent, Full Time","Fresh/entry level, Junior Executive","Engineering, Information Technology, Others",Salary undisclosed,,"Passionate in chemical shipping research? Crazy about creating data analytics tools for the maritime industry?  Come meet us and let us know your unique capability!   Responsibilities:  Undertake collection, pre-processing and maintenance of large, complex data Utilise analytical, statistical & programming skills to develop data processing tools & systems as well as build predictive models using machine learning techniques Develop and implement data analyses systems that optimise statistical and computational efficiency & quality Through the acquirement of shipping domain knowledge, create valuable shipping metrics, analytics, visualisations, insights that enable decision-making for end-users   ","Requirements Experience in the Data Science & Engineering field Minimum a Bachelor’s Degree majoring in Statistics, Data Science/Analytics, Mathematics, Applied Maths, Computer Science, or similar discipline Strong knowledge of statistics and experience in statistical R programming and databases (SQL, etc) Technical Expertise in data models, segmentation, data mining and predictive modelling techniques Deeply curious, creative, driven and organised with strong problem solving skills Good communication & interpersonal skills A big plus if you have experience working with Power BI or similar visualisation tools and in managing database design development and project management ",https://www.mycareersfuture.sg/job/data-analyst-shipsfocus-intelligence-0763638ad2d04cb1da0ad7731ff72b0f,South,
128,Research Fellow: Proteomics,NATIONAL UNIVERSITY OF SINGAPORE,Full Time,Professional,Sciences / Laboratory / R&D,"$4,000to$8,000",Monthly,"Biomedical Institute for Global Health Research and Technology (BIGHEART) National University of Singapore (NUS)   BIGHEART develops innovative healthcare solutions to address current challenges in health and spark major advancements with societal and economic impact. The SurgiCAL ProtEomics Laboratory (SCALPEL) is a laboratory within BIGHEART with a focus on bringing next generation proteomics based platforms (including Electron Spray Ionisation, MALDI Imaging mass spectrometry and Liquid chromatography) with downstream machine learning capabilities into the clinical arena. The laboratory has collaborations within NUS, NUH and a large industry collaboration with Bruker Daltonics. We aim to interrogate subcellular fractions including the secretome, patient derived organoids, surgical effluent, exosomes and single cells.    We are seeking a passionate and self-motivated Research Fellow to join our laboratory. A major aspect of the work is developing innovative techniques in low volume, low abundance protein discovery prior to high sensitivity mass spectrometry analysis. Work will be performed together with the mass spectrometry team in the facility.   Key Responsibilities   ·         Experimental analysis of samples by mass spectrometry including sample preparation, bioanalytical work, analysis and reporting of protein/peptide expression, and method development ·         Compiling and analysing proteomics data ·         Data management and data services ·         Coordination of core facility projects   The work involves a combination of flexible and routine tasks and places a great emphasis on independence, initiative, precision, and planning. The group works in close contact with clinical teams.  ","Requirements·         PhD degree in analytical chemistry, biochemistry, biotechnology or in a related field ·         Extensive hands-on experience in the laboratory and ability to follow SOPs in daily work ·         Competence/experience in MS-based clinical proteomics research ·         Excellent communication and organisational skills ·         Good knowledge (both speaking and writing) of English ·         Development-oriented with personal drive and patience ·         Able to collaborate with people of different backgrounds and levels, both within the group and with users from other disciplines ·         Experience in MS as an analytical method is preferred ·         Hands-on experience with LC and MS instruments is preferred ·         Understanding of analytical chemistry will be a merit ·         Ability to analyse proteomics data is preferred ·         Strong interest to work in centralised shared research infrastructures is preferred   To apply, please send your CV to Dr Glenn Bonney (glenn_bonney@nuhs.edu.sg). Only shortlisted candidates will be contacted.  ",https://www.mycareersfuture.sg/job/research-fellow-proteomics-national-university-singapore-fb810f1420ab87d95ced2d15c1cc108c,South,Government support available
129,Engineering Manager,ISENTIA BRANDTOLOGY PTE. LTD.,Permanent,Manager,Information Technology,"$1to$13,000",Monthly,"Why Isentia? Our engineers are curious, self-starter, continuous learner and progressive in nature.  We work on a range of hardcore engineering problems - mostly multi-disciplinary and polyglot in nature and some of these are:  growing micro-services ecosystem by breaking down the legacy monolith ensuring the reliability of our high-throughput real-time data pipelines applying Natural Language Processing for creating market-first products stretching the limits of machine learning to solve our complex problems continuous delivery, DevOps, and DataOps in a multi-cloud environment  We use the latest and best-of-breed technologies and we stay ahead of the technology curve. For instance, we have been running our production workload on Kubernetes since December 2016. We organize regular ShipIT days where our engineers build on new ideas and take them to production in less than 48 Hrs. Last but not least, we deploy our micro-services and application multiple times a day.  We promote flexible working which enables you to balance your work and home life. Most importantly, we care about your development and career goals. We offer competitive salaries and benefits like discounted private health insurance, fruit at work, free flu shots and great social events. We are an equal opportunity employer that is dedicated to providing a working environment which embraces and values diversity and inclusion. If you have any support or access requirements, we encourage you to advise us at the time of your application. Job description:  People Leadership and management role Lead and grow multiple engineering squads  Promote high-performance engineer culture Drive delivery and influence technology strategy  We are now looking for an Engineering Manager to join our technology team. The Engineering Manager is the role at Isentia which leads several high-performing engineering squads and delivers software applications and platforms in a fast-paced environment. You will lead a team of software engineers, data engineers and Technical Leads and help them to achieve their goals and deliver business outcomes. As a successful Engineering Manager, what will you do?  Lead 2-3 high performing engineering squads each with 4-6 members  Develop leadership and technical capabilities of engineers in your team Manage the delivery of multiple projects in partnership with Product teams Coach engineering squads to improve improving quality and delivery  Work closely with squad leads to implement the latest best-practices Create a culture of operational excellence - you build it you run it Partner with architects to introduce new patterns and technologies Continuously looking to improve our delivery process and quality ","RequirementsRequirements:  Experience building and leading engineering teams (6-12 engineers) in a fast-paced environment Experience leading delivery using an agile approach preferably squad and tribe model  Experience with real-world microservices architecture and/or real-time data processing pipelines Hands-on coding experience with any of the following programming languages - Java, JavaScript, Python, C#, or Go. Good exposure to various AWS services including but not limited to DynamoDB, EC2, Lambda. Understanding of  continuous integration (CI) and continuous delivery (CD) principals is highly desirable Desirable experience with containers( Kubernetese & Docker), or big data frameworks (Storm & Spark) desirable   More about you:  You are a technical lead looking to step up or engineering manager interested in a more challenging opportunity You enjoy leading and managing high-performing teams and you love to bring best out of engineers  You challenge your team and individuals on your team directly and you care each about them personally You are very comfortable with people management and if needed you can get your hands dirty by writing real code You build trust with your team, consider yourself a continuous learner, and you follow the tenets of servant leadership ",https://www.mycareersfuture.sg/job/engineering-manager-isentia-brandtology-5cc8939894e926518743c3aab61d841f,Central,Government support available
130,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-9c999223513204829571b526116d0a8e,Central,
131,"Team Lead, Digital Channel Management, Consumer Banking Group (WD03797)",DBS BANK LTD.,"Permanent, Full Time",Professional,Banking and Finance,"$10,400to$18,700",Monthly,"We are seeking a self-motivated individual who understands the millennial generation and can contribute fresh ideas to better serve our digital communities. With an open work culture, there are constant opportunities to present your ideas and make contributions to the bank. You can expect to:  1. Lead Team to drive mobile innovation projects and identify business opportunities – Devise new ways to improve the digital customer journey through the use of Artificial Intelligence and Machine Learning. 2. Lead & Build digibank mobile strategies – Aspire to make a difference for digital customers by building on DBS’s omni-channel strategy and pioneering new digital experiences through ground-breaking innovations. 3. Manage Stakeholders, Tech and Ops, and Product teams. Able to foster strong Collaborate with cross functional business partners (including Customer Experience, Marketing, IT, Finance, Legal, Compliance, Risk, Operations and others) to develop holistic, end-to-end digital solutions that fulfil customer and business needs. 4. Design and develop the best-in-class customer & employee journeys on our digibank app, identify untapped opportunities for digital value capture and strategic cost management, and manage timely delivery of projects. 5. Identify and anticipate emerging mobile technology, customer data & insights, industry trends and customer behavior trends to continuously improve our online and mobile offerings, and strive to be the best digital bank in the world. 6. Improve customer satisfaction on our mobile channel. Monitor the Voice of Customers feedback channels to identify areas for improvement, define short term action points and permanent fixes to remove pain points. 7. Design customer migration and communications plan through online marketing campaigns and engagement efforts to increase Improve channel usage 8. Perform Channel tracking and drive analysis through Data. Use of AA data to perform customer analysis and track customer usage and tractions. 9. Define business requirements for digital mobile channel enhancements, review functional specifications and participate/sign off on User Acceptance Testing (UAT) along with processes and documentation ","Requirements Minimum 10 years’ experience in a related position Experienced in leading team Experienced in digital channel management, gathering business requirement, managing channels projects and initiatives Strong in Digital Trends and Technological Savvy Demonstrate strong ability on analytics Education / Preferred Qualifications 	 Degree or Post Graduate / Masters   ",https://www.mycareersfuture.sg/job/team-lead-digital-channel-management-consumer-banking-group-dbs-bank-e5fbc015ccb5cc0edd5cd2f194f9b628,Central,Government support available
132,"Research Scientist (1-year contract), School of Information Systems",SINGAPORE MANAGEMENT UNIVERSITY,Contract,Middle Management,Education and Training,"$5,000to$6,000",Monthly," COMPANY DESCRIPTION  Singapore Management University is a place where high-level professionalism blends together with a healthy informality. The 'family-like' atmosphere among the SMU community fosters a culture where employees work, plan, organise and play together – building a strong collegiality and morale within the university.Our commitment to attract and retain talent is ongoing. We offer attractive benefits and welfare, competitive compensation packages, and generous professional development opportunities – all to meet the work-life needs of our staff. No wonder, then, that SMU continues to be given numerous awards and recognition for its human resource excellence.  RESPONSIBILITIES   Conduct research on data mining and machine learning for preference analytics Design, build and maintain research systems and data infrastructure Publish research results  Pursue collaborations with potential industry partners to create real-world impact Project management and administration ","Requirements PhD degree in Computer Science or another relevant discipline Strong research capability as evidenced by good publication and citation records Knowledge of data mining and machine learning research literature. Topics considered particularly relevant include probabilistic graphical modelling, deep learning, topic modelling, recommender systems, dimensionality reduction, natural language processing, similarity search, text mining and information extraction Competency in major programming language such as Java, C, Python Good written and oral communication skills Ability to work both as part of a team and independently Ability to work under strict deadlines ",https://www.mycareersfuture.sg/job/research-scientist-school-information-systems-singapore-management-university-50eec8aafc38a6b168cd2665d91c9997,,
133,Application Developer,BIZ-ERA.NET PTE LTD,Full Time,Junior Executive,Information Technology,"$2,600to$3,500",Monthly,"The successful applicant will be involved in developing enterprise scale projects for customers in various industries, using diverse set of tools such as Visual Studio, Xamarin, XCode, Android Studio. The candidate will also be working with cloud infrastructure such as Azure App Services, Serverless Architecture, with access to Machine Learning and AI.  ","Requirements  Skill Requirement:  Diploma/ Degree holder in Computer Studies, Information Technology or relevant disciplines. The potential candidate must possess good analytical and communication skills.  Strong Knowledge in C#, JavaScript, JQuery, CSS 3.0, HTML 5 and MS SQL is a must. Having knowledge of Mobile development in Android and iOS using Xamarin would be an advantage.  ",https://www.mycareersfuture.sg/job/application-developer-biz-eranet-2b7da81b236a681afa4e6e8062c04601,Central,
134,Senior Data Scientist,RIO TINTO COMMERCIAL PTE. LTD.,"Permanent, Full Time",Professional,"Information Technology, Logistics / Supply Chain","$12,000to$23,000",Monthly,"Our vision is to build a unified Commercial Digital Platform capability (data, people, processes, technology), which will enable us to enable a step change in commercial performance, transform customer experiences, and play a pioneering role in redefining our industry over the long term. Our aim is to deliver the most engaging experiences for our customers, underpinned by digital technologies and new agile ways of working. As part of this work, in partnership with BCG Digital Ventures (part of the Boston Consulting Group), Rio Tinto has built a MVP for a predictive shipping analytics platform using the latest Machine Learning and AI technologies. They are now looking for smart people to join the team and propel the next phase of the product’s development, and support the broader digitalisation transformation across Rio Tinto’s commercial functi Our Data Science role provides an opportunity to design and build analytics methodologies, solutions, and technology products to deliver extraordinary value to users in collaboration with software engineers, designers and product managers. Exceptional candidates will show an analytical curiosity going beyond the immediate requirements of the venture to find deep insights that others have missed. They will ask questions about outliers, seek to understand the fundamental drivers of advantage and look for clues that may change the basis of competition. Responsibilities:  Demonstrate and communicate a passion for building the data foundation, products and capabilities that drive business growth Create data segmentation and modelling Build innovative data products (e.g., Artificial Intelligence, real-time services, such as personalisation and commerce graphing using Big Data platforms with real-time data ingestion and processing) Execute descriptive analyses, ranging from identifying product opportunities to understanding user behaviour ","RequirementsExperience:  Techniques like: Statistics based Machine Learning, Deep Learning, and Graph Theory Cloud Architecture background One or more programming languages like Python, Java, R, or Scala Delivering data science components that are part of successful commercial products Collaborating with engineering teams to develop prototypes and software products that can be deployed across varied environments (e.g.: cloud, on-premises, devices, etc.) Big Data and Fast Data (i.e.: real time streaming)  Ideals:  Advanced degree in Computer Science, Statistics, Mathematics, or related area (or equivalent) Familiarity with SQL or other querying language Relevant work experience, including experience with forecasting, time series, decision trees, geospatial/geolocation analysis, probabilistic models, neural networks ",https://www.mycareersfuture.sg/job/senior-data-scientist-rio-tinto-commercial-dd32235002939e4040f78734b662ea06,Central,Government support available
135,Research Assistant / Research Associate / Postdoctoral Fellow / Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Contract,Professional,Sciences / Laboratory / R&D,"$3,200to$5,000",Monthly,"Research Fellow/Postdoctoral Fellow, Research Associate and Research Assistant  For “Healthcare Artificial Intelligence and Data Analytics” The above positions are now available to support the Principal Investigator, Assistant Professor Feng Mengling, for his research in the areas of healthcare data analytics and AI solutions.   Dr. Mengling Feng (http://web.mit.edu/mfeng/www/) is truly a cross-disciplinary scientists, who is currently a faculty member of the School of Public Health, School of Computing and School of Medicine, National University of Singapore (NUS). He is also the Senior Assistant Director working directly with the Chief Technology Officer (CTO) and Chief Medical Information Officer (CMIO) at National University Hospital (NUH). Dr. Feng is also an affiliated scientist with MIT. His research is to develop effective data analysis and machine learning methods to extract actionable knowledge from medical big data to improve the quality of care. Dr. Feng’s work was recognized by both well-established journals, such as Science Translational Medicine, and top international conferences, such as KDD, AAAI and AMIA.   Cross-disciplinary and International AI Lab The selected candidates will be working in a cross-disciplinary team consists of data scientists, physicians, post-docs, PhD students and well respected faculty members from NUS, NUH and SGH. The candidates will be working on healthcare projects funded by our Ministry of Health, Health Promotion Board and AI Singapore. As Dr. Feng is an affiliated scientist, his lab constantly work with faculties and students from the Harvard-MIT Health Science Technology division. Dr. Feng has over 10 joint publications with Harvard and MIT between 2017 and 2018. He has also been organizing the annual NUS-MIT Healthcare AI Datathon (www.nus-datathon.com).   Potential Industrial and Overseas Exposure Dr. Feng also collaborates closely with various local and international industrial partners. Therefore, members in Dr. Feng’s team often have opportunities to work as affiliated scientists in our partnering companies, such as MSD, IBM, SAP, Philips, local and international start-ups.","RequirementsMajor responsibility of the selected candidate is to apply and develop machine learning and AI technologies to solve healthcare challenges raised by our clinical collaborators. The selected candidate will also be involved in managing, extracting and pre-processing data for various projects. Required personal skills:  An independent and self-driven worker and a fast learner Well- organized and has an eye for details Excellent written and verbal communication skills Ability to work effectively with colleagues to achieve team goals    Essential technical skills:    Excellent academic record Knowledge and experience in statistical analysis or machine learning Programing language: Python or R or C++     Good proficiency and experience in the following areas is a plus:  Experience with the PL-SQL/Trans-SQL Knowledge and experience in GPU-based computation Strong in Mathematics    This position will be initially available for one year. The grade of appointment will be accorded based on candidate’s academic qualifications and years of relevant experience. Recruitment is open immediately, and will continue until the positions are filled. Interested applicants should send the following documents:  Cover letter highlighting career goals and relevant experience Curriculum Vitae, containing details of three named referees ",https://www.mycareersfuture.sg/job/research-assistant-research-associate-postdoctoral-fellow-research-fellow-national-university-singapore-9d254b5a5ce65376a832166d3e389db3,South,
136,Data Scientist,CTRLSHIFT SINGAPORE PTE. LTD.,Permanent,Senior Executive,"Advertising / Media , Information Technology, Others","$3,000to$10,000",Monthly," Build models with assistance and perform exploratory analysis on the HUB’s wealth of data including campaign performance and audience data to extract valuable insights and forecasting a variety of operational metrics Effective partnership with engineering and platform team on building new data driven features for the HUB to improve the intelligence, automation, recommendations, and customer experience Work with the Data Science team members in collecting requirements, data profiling, cleansing, preparation, identifying features, selecting algorithms, building and back testing models Provide strong inputs into testing multiple models, with focus on improving the product features on The Hub that supports campaigns performances, and providing insights to the Hub users Research new algorithms and machine learning solutions for solving business problems and improving user experience Identify, collect, analyze, and interpret new data sets based on business requirements and generate descriptive visualizations and presentations to communicate insights, as needed Collaborate with a sense of ownership and urgency, advocate for experimentation-based, agile culture Provide on-going support for all the existing systems (ETL, data processing) for all the development lifecycles including periodic reviews, development, QA, data lineage and data quality. Locate and define new process improvement opportunities. Turn business requirements into data model and generate source to target data mappings and other technical documentation (data transformations, design and operational support documentation), in clearly written language Document all work with clearly laid out frameworks, design documents, code comments and use any necessary tools internally to make sure that all work is available for peers, team mates to be able to refer and view ","Requirements PhD/Master’s /Bachelors degree in Computer Science, Statistics, or other quantitative fields. 2-5+ years of relevant experience in data science, data analytics, or applied statistics Experience with machine learning, data mining, statistical modeling tools and underlying algorithms Strong experience in R, Python, and/or other languages and frameworks appropriate for large scale analysis of data. (Java/C++ is a plus) Knowledge of various machine learning libraries like Scikit-learn, TensorFlow, MLib etc. is a good plus but not necessary Experience in RESTful API design and implementation (Preferably in Python) Strong knowledge of relational databases and SQL, logical and physical database design Proficient with standard SQL and relational databases such as PostgreSQL and Big Data environments (Experience with Hadoop and Spark is a plus). Ability to work with big data and highly scalable programming experience Experience with Linux and AWS Experience with experiment design, A/B testing, and multivariate tests Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy. Strong application testing, integration, and implementation experience. Ability to learn quickly and effectively apply new knowledge, demonstrating the desire to stay in touch with emerging technologies Strong creative thinking and problem-solving skills Proven ability to work in a fast-paced environment and to meet changing deadlines/priorities in simultaneous projects Excellent organizational, communication and interpersonal skills; enjoy working in both individual and team settings Demonstrated passion for data analysis Experience with data visualization tools (Tableau) is a good plus ",https://www.mycareersfuture.sg/job/data-scientist-ctrlshift-singapore-dd4961269f59cd6004d9caf75b94de70,South,Government support available
137,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-6151ed07ab7631ad36ba0b3b6addcfc9,Central,
138,Manager  /  Senior Manager (Talent and Manpower),Smart Nation and Digital Government Office,Full Time,,Public / Civil Service,Salary undisclosed,,"The Smart Nation and Digital Government Office (SNDGO), under the Prime Minister’s Office (PMO) plans and prioritizes key Smart Nation and digital government projects, raises the standards of Government ICT and services, builds long-term capabilities for the public sector, and promotes adoption and participation in digital and smart innovations. It takes a whole-of-nation effort, and we will actively engage the public, the industry and fellow agencies as we build a Smart Nation together. Responsibilities Reporting to the Deputy Director, you will be part of the Capability Building Directorate at SNDGO. The team focuses on formulating and executing plans to build up the needed level of talent and manpower within the Singapore Public Service for digital capabilities. The directorate also works on defining key Whole-of-Government research and technology thrusts and roadmaps, and oversees engagements with relevant research institutes for digital technologies. Lastly, the team will also oversee the strategic engagements to deepen capabilities and partnership with key suppliers of Government IT, together with the Government Technology Agency (GovTech). You will be part of the whole of nation movement to drive the Smart Nation endeavour and define the future of Singapore. You will enjoy a fulfilling career and gain meaningful experiences in the following areas of work:  Formulation and execution of talent attraction, development and management frameworks to deepen ICT capabilities within Government. Develop competency frameworks for ICT and Smart System capabilities such as data science, cybersecurity, sensors and IoT, application development and ICT infrastructure Develop the whole-of-government (WOG) experience and instincts through collaboration with agencies such as GovTech, Cyber Security Agency and InfoComm and Media Development Authority.  Requirements We are in search of motivated individuals who share the following traits and experience:  Value integrity, collaborative teamwork and take pride in going the extra mile to provide excellent service Strong passion in shaping Singapore into a Smart Nation At least 2 years of experience in policy formulation and reviews Experience in conceptualising and implementing talent development strategies or digital-related fields as such analytics/machine learning, network communications (this is advantageous but not a requirement) Strong communication and interpersonal skills to engage a wide spectrum of external and internal stakeholders; including multi-agency and inter-departmental teams Excellent written communication skills Resourceful and proactive Analytical and creative, with an eye for detail  Only shortlisted applicants will be notified within 2 weeks after closing date.Successful candidates will be offered a 2-year contract in the first instance.",,https://www.mycareersfuture.sg/job/manager-senior-manager-smart-nation-digital-government-office-b9b102f453963cfc8d7ff9fa11e9df50,,
