,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
60,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Professional,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to hr@machspeed.com.sg for faster processing. Alternatively, please visit http://www.facebook.com/MachspeedHR for more jobs available, thank you. Shortlisted candidates will be contacted for interview session via phone. Thank you very much. Agency License No. 12C6200 / EA Personnel No.: R1548977",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-62f14b1d53f6e3e421f526f0b7c62400,Central,Government support available
61,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-294eb859a521bc74ab22f42c8009eac6,Central,
62,"Data Engineer (5 days, Orchard, $3500-4000)",MACHSPEED HUMAN RESOURCES PTE. LTD.,Permanent,Executive,Information Technology,"$3,500to$4,000",Monthly,"Data Engineer (5 days, Orchard, $3500-4000) Leading System Integrator company providing IT solutions for network, IT infrastructure, analytics, cyber security and managed services. Job Responsibilities  Design, engineer, configure and administer BI project based on given functional and technical requirements Collaborate with pre-sales, project and relevant internal teams to deliver the optimal technical solution to client's business problems Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations Review and monitor ETL tasks and performance Support testing and deployment Provide recommendations and implementation changes to optimize in the customer environment. Write and develop custom scripts as needed   ","RequirementsRequirements  Minimum Degree/Diploma in Computer Science, Engineering or IT with at least 2 years of relevant experience Hands-on experience in scripting/programming Possess knowledge in Networking and Servers(Windows and Linux) Possess CEH/ECSA/CISSP/ECSA/CompTIA Security+ certification will be an added advantage Working hours: 9am - 6pm, Mondays to Fridays Salary range: $3500 - 4000  We thank you for your interest in this position, applicants with relevant experience please send Microsoft word resume with expected salary to apply@machspeed.com.sg for faster processing, alternatively, please visit https://www.facebook.com/MachspeedHR for more jobs available, thank you. You may also call +6563362530 (Look for BingCheng) to find out more Thank you very much.         Agency License No. 12C6200 EA Registration No: R1437671",https://www.mycareersfuture.sg/job/data-engineer-machspeed-human-resources-1909e6f4ba0e948fbf473269347d7eb0,Central,
63,Field Operation Engineer - Big Data Engineer,DATHENA SCIENCE PTE. LTD.,"Full Time, Internship",Executive,Engineering,"$2,000to$5,000",Monthly,"About Dathena Science Dathena is a Swiss and Singaporean company developing data governance software based on machine learning algorithms.  Purpose  Become a trusted expert in Dathena, our client platforms & partner vendor functionality to provide effective operational guidance around these technologies. Oversee client service requests acting as a service delivery and escalation manager. Develop best practice recommendations for Dathena's operations teams based on product and vertical experience gained in the field.  Responsibilities  Appliances installation and configuration Hadoop cluster building and configuring, performance monitoring Deployment process optimisation Create reliable data pipelines Key metrics monitoring for failures prevention Communication with AI Developers and Data Science teams Communicate and present to the clients ","RequirementsSkills  Experience in building and supporting Hadoop / BigData architecture including Yarn, HDFS, Hbase, Zookeeper, Phoenix, Spark, Hive, Kafka etc. Ability to isolate and troubleshoot Hadoop service issues using a combination of system and Hadoop logs and monitoring/alerting systems. Experience with Apache Ambari. Experienced in Linux (RHEL, CentOS, Ubuntu, Debian, ...) including network and scripting (Bash, Python) Deep understanding of complete end-to-end Data-warehouse / Data Analytics solutions. Containers (Docker, OpenShift) Experience with Spark development is an added advantage Interpersonal skills  Key metrics  Customer satisfaction (customer lifetime value improvement) Partner satisfaction Issue resolution speed Contributions to the overall platform Internal communication  Working conditions As a critical link between the client and the development, you must fully embrace the team spirit of a young and innovative Start-up. Business trips are possible.",https://www.mycareersfuture.sg/job/field-operation-engineer-big-data-engineer-dathena-science-817389eb9f9b7b01508fe9331f4d526f,,Government support available
64,"VP, CAP Data Engineer, Middle Office Tech, Technology & Operations (WD02988)",DBS BANK LTD.,Full Time,Senior Management,Information Technology,"$10,400to$18,700",Monthly,"Business Function  Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.   About the role   This role requires an experienced data engineer, with knowledge of end to end credit life cycle management from credit origination to credit measurement/monitoring, to actively execute and monitor project related activities and constantly deliver quality project deliverables. The candidate shall be required to quickly understand the current operating model and define the target state operating model.  Working as part of a regional team within our Singapore office although some overseas travel will be required.   Responsibilities   On a day to day basis provide support to the project team lead within the program. The candidate will be responsible for ensuring coordination of project activities and delivering of project deliverables. The candidates may be required to work across various projects within the program. The candidate should have an understanding of a wide range of banking book products with an appreciation of counterparty credit processes.    Gather and document business and technology requirements; data analysis. Define business processes & data flows. Work with system architects to define appropriate technology solutions.  Document the necessary functional specifications for system development. Work closely with UX designer on clarifying requirements throughout the project life cycle. Act as an interface between development teams and business end users. Liaise with system developers through the system development life cycle to ensure common understanding. Assist in day to day project activities to ensure document, activities are monitored and completed on time. Support project managers to provide weekly status updates and track project schedule. Lead project streams and manage project finances when required. Manage change in requirements based on defined process Plan, Participate and Coordinate test phases prior to implementation. Develop test plans against the functional specification. Execute functional testing of the new solution. Support various stages of testing, including UAT in preparation for production go-live. Assist preparation of training materials and user guide; conduct necessary training to users. Assist product owner in the development of user guides/manuals. Assist in preparation of project review and closure documents. ","Requirements This is a hands-on role requiring a strong business analyst to engage in a fast moving and large scale credit architecture development program. Minimum of 8 years of working experience within an international banking environment of which at least 3 years in a credit related environment, with exposure of project / program management and involvement. Good understanding of banking domain (specific domain: credit process), banking book (Lending, Trade Finance and CASA) products with credit risk management. Experience in capturing business and technology requirements, systems development life cycle, writing functional specifications, writing test scripts and executing functional tests, analysis of credit risk system requirements. Experience of working with relationship managers, credit risk managers and technical specialists; and understand credit risk end-to-end management and operating model. Proven track record of participating in the delivery of credit risk technology solutions. Either vendor systems or preferably an in-house solution. Ability to plan and conduct interviews with business end users on complex topics. A motivated self-starter with ability to multitask but requires minimal supervision to meet challenging targets, embody a `whatever it takes to get the job done` attitude. Able to operate independently and make sound decisions, but a team player with collaborative attitude and enjoys working in teams. Effective problem solving and analytical skills with attention to detail while maintaining a big picture outlook. Maintain high productivity in a fast paced environment showing effective prioritization skills. Excellent written and verbal communication and interpersonal skills. Proficient in MS Office and able to produce board-level documentation. Proficiency in some form of programming and database technology, such as Java, Oracle/Mysql/Mongodb etc… Strong facilitation skills and experience facilitating workshops with large groups. Experience in various requirements models like use case models, business process models, data flow diagrams, context diagrams and sequence diagrams etc… Experience in working with agile software development methodologies. Some skills in usage of any issue/problem tracking, defect management tool and MS SharePoint is required. Experience in working with multi location teams will be an added advantage. ",https://www.mycareersfuture.sg/job/vp-cap-data-engineer-middle-office-tech-technology-operations-dbs-bank-469a8c26a836193d1121507c0a65728e,East,Government support available
65,Data Engineer,LINKSURE NETWORK HOLDING PTE. LIMITED,Permanent,Senior Executive,Information Technology,"$6,000to$10,000",Monthly,"Responsibilities:   Work with various volumes of data from different sources. Design, build, maintain and optimize the ETL processes in production from these data Manage the delivery of high impact report, dashboards and visualizations Improving the current data pipeline and implement new pipeline along with the evolution of product Collaborate with product and engineering teams to understand needs and assist with data-related issues and provide deliverables   ","RequirementsRequirements:   2+ years hands-on experience in data warehouse and ETL design Experience in designing, building and deploying production-level data pipeline using tools from Hadoop stack: HDFS, Hive, Flume, Kafka, etc. Experience in spark streaming is a plus 2+ years experience in working with relational SQL and NoSQL databases Strong programming skills in Python and Shell. Java will be a plus Experience with version control systems, Git, SVN Experience with data pipeline and workflow management tools: Azkaban, Oozie, Airflow, etc. Experience in application status monitoring (Prometheus + Grafana, Zabbix, etc.) and container technology will be a plus. Proficient in English and Mandarin (this position is required to communicate daily with colleagues in China) ",https://www.mycareersfuture.sg/job/data-engineer-linksure-network-holding-b77c32f935acfda41f1130f81cb00381,,
66,"Senior Manager, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Full Time,Manager,Information Technology,"$9,000to$13,000",Monthly,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Roles & Responsibilities  Implementing working data projects based on given technical specifications Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations. Work closely with partner teams to establish the optimal technical solution to business problems Monitor & manage data pipelines, ensuring accuracy and stability ",Requirements Educational background in Computer Science / Electrical Engineering or similar Understanding of database concepts and distributed processing systems Experience with programming and understanding of basic algorithms Strong command of SQL and database concepts Preferred previous knowledge of Hadoop or NOSQL databases Excellent communication & problem solving skills  ,https://www.mycareersfuture.sg/job/senior-manager-data-engineer-lazada-south-east-asia-d10b977e8ab9f32f8692dd165d59afcc,Central,Government support available
67,"Vice President, Data Engineer",LAZADA SOUTH EAST ASIA PTE. LTD.,Full Time,Middle Management,Information Technology,"$9,000to$13,500",Monthly,"Team Introduction Lazada is the number one online shopping & selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. Lazada helps more than 80,000 local and international sellers as well as 2,500 brands serve the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. Lazada offers an excellent customer experience through a wide network of logistics partners and its own first- and last-mile delivery arm. Roles & Responsibilities  Implementing working data projects based on given technical specifications Develop real-time and batch data ingesting and processing pipelines to be used for analysis, machine learning, dashboards, alerts and visualizations. Work closely with partner teams to establish the optimal technical solution to business problems Monitor & manage data pipelines, ensuring accuracy and stability ",Requirements Educational background in Computer Science / Electrical Engineering or similar Understanding of database concepts and distributed processing systems Experience with programming and understanding of basic algorithms Strong command of SQL and database concepts Preferred previous knowledge of Hadoop or NOSQL databases Excellent communication & problem solving skills  ,https://www.mycareersfuture.sg/job/vice-president-data-engineer-lazada-south-east-asia-2d5ab5c401d990259d2903a2229cb6da,Central,Government support available
68,Lead Data Engineer - Business Intelligence,APPLE SOUTH ASIA PTE. LTD.,Full Time,Senior Executive,Information Technology,"$8,000to$15,000",Monthly,"Imagine what you could do here. At Apple, new ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Apple's Global Business Intelligence (GBI) team is looking for a Software Engineering Lead for Apple’s Data Warehousing, Business Intelligence and Analytics solutions. Take a leadership role to implement innovative and challenging reporting solutions for one of the world's largest databases.   GBI team builds extraordinary high performing reporting and analytics solutions. The team consists of delivery leads and development engineers. This role is responsible for the design, implementation, maintenance, and overall health of DW solutions.   We are seeking a pro-active solution-oriented individual with strong written and verbal communication skills, and have a proven track record in Data warehousing architecture, application design, software lifecycle and technical team management coupled with excellent leadership skills.   You will enjoy the benefits of working in a fast growing business where you are inspired to ""Think Different"" and where your efforts play a key role in the success of Apple's business. - Deliver highly available, reliable, innovative large-scale data warehousing solutions to facilitate data induction, build optimized aggregates and building reporting solutions - Provide leadership and expertise to define solutions architecture and strategies at all layers, for next generation reporting platform with high performance and scalability - Lead a portfolio of multiple projects, setting priorities with measurable objectives, monitoring and reporting on the process, progress and results - Own ultimate responsibility for the deliverables, working with support and daily operations team to ensure 7x24 operation. - Effectively communicate program status to the senior management and functional partners on a regular basis - Keep up-to-date on the newest technology solutions in market to generate innovative ideas to solve business challenges - Influence work of global multi-functional teams - Provide technical guidance, direction and problem solving to engineering team members. Drive technical excellence in software development and solution design. - Use and help chip in to standard software engineering processes, improve development methodologies over time. - Provide staffing coordination and planning to achieve timely delivery of multiple, concurrent initiatives.","Requirements We are looking for, 8+ years experience developing DW solutions 3+ years leading a technical team, including prior hands-on technical experience  Architect and design Enterprise Data warehouse and reporting solutions  Solid understanding of analytics needs and proactive-ness to build generic solutions to improve the efficiency  Translate complex business requirements into scalable technical solutions meeting Data warehousing standards  Provide solutions and recommendations on technical issues in production system  Hands on experience in 2 or more of the database technologies like Teradata, Hadoop, Oracle and Vertica  Good programming experience in at least 1 of the following programming languages C, C++, Java, Perl, Python  Experience in architecting and building robust, scalable and performant data warehousing and analytics solutions  Experience or knowledge in the following areas will definitely be a plus : New generation technologies like Spark, Scala, Kafka, Advanced Python Big Data and NoSQL - Mongo, Cassandra Data Science and Machine Learning Knowledge Cloud technology exposure BS Degree in computer science or an equivalent ",https://www.mycareersfuture.sg/job/lead-data-engineer-business-intelligence-apple-south-asia-97237952a628ec3101a70cd7dc5a5ea9,South,
69,Lead Data Engineer - Business Intelligence,APPLE SOUTH ASIA PTE. LTD.,Full Time,Senior Executive,Information Technology,"$5,000to$10,000",Monthly,"Imagine what you could do here. At Apple, new ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Apple's Global Business Intelligence (GBI) team is looking for a Software Engineering Lead for Apple’s Data Warehousing, Business Intelligence and Analytics solutions. Take a leadership role to implement innovative and challenging reporting solutions for one of the world's largest databases.   GBI team builds extraordinary high performing reporting and analytics solutions. The team consists of delivery leads and development engineers. This role is responsible for the design, implementation, maintenance, and overall health of DW solutions.   We are seeking a pro-active solution-oriented individual with strong written and verbal communication skills, and have a proven track record in Data warehousing architecture, application design, software lifecycle and technical team management coupled with excellent leadership skills.   You will enjoy the benefits of working in a fast growing business where you are inspired to ""Think Different"" and where your efforts play a key role in the success of Apple's business. - Deliver highly available, reliable, innovative large-scale data warehousing solutions to facilitate data induction, build optimized aggregates and building reporting solutions - Provide leadership and expertise to define solutions architecture and strategies at all layers, for next generation reporting platform with high performance and scalability - Lead a portfolio of multiple projects, setting priorities with measurable objectives, monitoring and reporting on the process, progress and results - Own ultimate responsibility for the deliverables, working with support and daily operations team to ensure 7x24 operation. - Effectively communicate program status to the senior management and functional partners on a regular basis - Keep up-to-date on the newest technology solutions in market to generate innovative ideas to solve business challenges - Influence work of global multi-functional teams - Provide technical guidance, direction and problem solving to engineering team members. Drive technical excellence in software development and solution design. - Use and help chip in to standard software engineering processes, improve development methodologies over time. - Provide staffing coordination and planning to achieve timely delivery of multiple, concurrent initiatives.","Requirements We are looking for, 5+ years experience developing DW solutions 3+ years leading a technical team, including prior hands-on technical experience  Architect and design Enterprise Data warehouse and reporting solutions  Solid understanding of analytics needs and proactive-ness to build generic solutions to improve the efficiency  Translate complex business requirements into scalable technical solutions meeting Data warehousing standards  Provide solutions and recommendations on technical issues in production system  Hands on experience in 2 or more of the database technologies like Teradata, Hadoop, Oracle and Vertica  Good programming experience in at least 1 of the following programming languages C, C++, Java, Perl, Python  Experience in architecting and building robust, scalable and performant data warehousing and analytics solutions  Experience or knowledge in the following areas will definitely be a plus : New generation technologies like Spark, Scala, Kafka, Advanced Python Big Data and NoSQL - Mongo, Cassandra Data Science and Machine Learning Knowledge Cloud technology exposure BS Degree in computer science or an equivalent ",https://www.mycareersfuture.sg/job/lead-data-engineer-business-intelligence-apple-south-asia-f057e50ae5d9243abc9062af0bdb7e1d,South,
70,Data Engineer,DP INFORMATION NETWORK PTE. LTD.,Permanent,Professional,Information Technology,"$6,000to$8,000",Monthly,"Key Responsibilities   Responsibilities include, but are not limited to, taking the lead in the following areas:  Ideal candidate will demonstrate ability to deliver results quickly while working in a dynamic, cross functional, team-oriented environment Support the engineering and analytics teams through the use and understanding of analytical tools operating in a big data cloud environment Collaborate with the Global Architecture team members to continue to evaluate, recommend, and integrate new analytical tools Provide technical leadership and hands-on validation of systems during the design, development, and testing Proven record of success in world-class enterprise big data engineering Experience with commercial big data environments -- Cloudera preferred   Experience with cloud solutions – AWS preferred. Good to know - AWS CLI, BOTO, AWS Lambda, Automation Experience with analytical domain tools including SAS, R Studio, Hue, Python, JupyterHub, H2O, Cloudera, Databricks etc. Working knowledge of automated configuration and deployment of tools is a plus Working knowledge of scripting required. Experience with Python is preferred, and other scripting experience is a plus Working knowledge of both Windows and Linux environments is required, along with Hadoop. Cloudera is preferred Knowledge of software development practices and IT operations life cycles is required Experience working in Scrum Agile environment Experience working in a complex, matrix organization, and working with multiple stakeholders across functional and technical skillsets Ability to effectively work with business and other IT teams Excellent verbal and written communication skills. Ability to communicate effectively with development, operations, project, management, and business personnel Applies existing knowledge, and ability to learn and apply more. Tries new approaches and learns from each work assignment Demonstrates flexibility within a variety of changing situations, while working with individuals and groups. Multitasks when required, and where minimal supervision is required – demonstrates ability to produce quality Hand over specifications to the technical teams so they can develop technical specification that meet the business requirements. Support the technical teams in understanding the business requirements. Maintain a high level of mutual respect and open communication with the client stakeholders at all levels of the project team, PM and executive sponsors   ","RequirementsExperience   List the skills, experience, education etc.     Minimum of 5 -8 years in progressive professional roles in big data and analytics A bachelor's degree in information systems, engineering, computer science or equivalent work experience in big data is preferred A high calibre individual who can create and propose technical data engineering solutions using open source technology stack and which support the analytical tool of choice of our data scientists You will play a critical role in designing, developing and implementing data lakes using big data technologies such as Hadoop. Candidate needs to be hands-on and have a curios nature You will be responsible for building scalable distributed data solutions In collaboration with subject matter experts and data stewards, defines and implements data strategy, policies, controls, and programs to ensure the enterprise data is accurate, complete, secure, and reliable Manages, analyzes, and resolves data initiative issues and manages revisions needed to best meet internal and customer requirements while adhering to published data standard Assists in the application and implementation procedures of data standards and guidelines on data stewardship, coding structures, and data replication to ensure access to and integrity of data sets Be proactive and a self-starter, and be comfortable with ambiguity Experian product knowledge is advantageous, but not essential Preferably some vendor experience   Should have previously worked on a large scale Big Data project till implementation Strong presentation skills Self-motivated, assertive, goal oriented and able to work productively with minimal supervision Excellent written and verbal communication skills Good interpersonal skills and ability to work effectively with other team members, on a global basis   Technical Skills:  5+ years of hands-on programming using Python, Java, C, C++, and Scala 5+ years of hands on experience using:   BigData Technologies: HDFS, HBASE, HIVE, MapReduce, PIG, SPARK, IMPALA, STORM, KAFKA NoSQL Technologies: SOLR, CASSANDRA, NEO4J and REDIS Cloud Technologies: AWS. Good to know AWS CLI, BOTO, AWS Lambda, Automation   Working Knowledge of RDBMS DB Working knowledge of developing RESTFUL API’s Knowledge of UNIX – Script language is highly preferable Knowledge of multi-tier architectures and deployment Knowledge of real-time, batch applications Knowledge of IBM mainframes, z/OS, and virtualization technologies a plus Knowledge of Change Data Capture/Replication technologies a plus     ",https://www.mycareersfuture.sg/job/data-engineer-dp-information-network-828ce4ce4c25d05781945dd2f35d07d6,Islandwide,
71,Data Engineer,DYNAMIC TECHNOLOGY LAB PRIVATE LIMITED,Full Time,Fresh/entry level,Information Technology,"$4,500to$8,000",Monthly,* coordinate with model researchers to develop data jobs * design workflow/framework to facilitate exploring large scale data * monitor and maintain daily data production,"Requirements* patient, detail-oriented and highly responsible; * willing to learn complicated topics, to solve difficult problems, and to handle tedious tasks carefully; * strong programming skills in C/C++/Python; * comfortable with Linux; * strong problem solving skills;  The following skills are bonus: * knowledge on database * web development experience * experience with large data (>100G) * foreign languages such as French, German, Japanese and Korean.",https://www.mycareersfuture.sg/job/data-engineer-dynamic-technology-lab-271b0336785bcbd5e046a4aa2b500c42,Central,Government support available
72,Data Engineer - SQL  /  Big Data  /  Java,DENODO TECHNOLOGIES PTE. LTD.,Full Time,Professional,"Engineering, Information Technology",Salary undisclosed,,"Your Opportunity Denodo is always looking for technical, passionate people to join our Services Engineering team. We want a professional who will travel, consult, develop, train and troubleshoot to enhance our clients’ journey around Data Virtualization. Your mission: to help people realize their full potential through accelerated adoption and productive use of Denodo solutions. In this role you will successfully employ a combination of high technical expertise and client management skills to conduct on-site and off-site consulting, product implementation and solutions development in either short or long-term engagements being critical point of contact for getting things done among Denodo, partners and client teams. Duties & Responsibilities  Obtain and maintain strong knowledge of the Denodo Platform, be able to deliver a superb technical pitch, including overview of our key and advanced features and benefits, services offerings, differentiation, and competitive positioning. Constantly learn new things and maintain an overview of modern technologies. Be able to address a majority of technical questions concerning customization, integration, enterprise architecture and general feature / functionality of our product. Capable of building and/or leading the development of custom deployments based and beyond client’s requirements. Provide timely, prioritized and complete customer-based feedback to Product Management, Sales, Support and/or Development regarding client’s business cases, requirements and issues. Train and engage clients in the product architecture, configuration, and use of the Denodo Platform. Promote knowledge and best practices while managing deliverables and client expectations. Manage client expectations, establish credibility at all levels within the client and build problem-solving partnerships with the client, partners and colleagues. Provide technical consulting, training and support. Develop white papers, presentations, training materials or documentation on related topics ","RequirementsQualifications Required Skills  BS or higher degree in Computer Science. Solid understanding of SQL and good grasp of relational and analytical database management theory and practice. Knowledge in Java software development, especially in the database field. Good knowledge of JDBC, XML and Web Services APIs. Excellent verbal and written communication skills to be able to interact with technical and business counterparts. Active listener. Strong analytical and problem solving abilities. Lots of curiosity. You never stop learning new things. Creativity. We love to be surprised with innovative solutions. Willingness to travel around 50%. Be a team worker with positive attitude.  We Value  Experience working with Java frameworks. Experience working with GIT or other version control systems. Experience working with BigData and/or noSQL environments like Hadoop, mongoDB, ... Experience working with caching approaches and technologies such as JCS. Experience in Windows & Linux (and UNIX) operating systems in server environments. Business software implementation and integration projects (e.g. ETL/Data Warehouse architectures, CEP, BPM). Integration with packaged applications (e.g. relational databases, SAP, Siebel, Oracle Financials, Business Intelligence tools, …). Industry experience in supporting mission critical software components. Experience in attending customer meetings and writing technical documentation. Foreign language skills are a plus.  Additional Information Employment Practices  We are committed to equal employment opportunity. We respect, value and welcome diversity in our workforce. We do not accept resumes from headhunters or suppliers that have not signed a formal fee agreement. Therefore, any resume received from an unapproved supplier will be considered unsolicited, and we will not be obligated to pay a referral fee. ",https://www.mycareersfuture.sg/job/data-engineer-sql-big-data-java-denodo-technologies-cfe51cc03bee7d249ecf83fde7a21e8d,,Government support available
73,Data Engineer  /  Analyst,MANAGEMENT RESOURCES CONSULTANTS (S) PTE. LTD.,Full Time,Fresh/entry level,Information Technology,"$2,500to$4,000",Monthly," Work on the continued improvement and maintenance of internal ML and analytics products. Take part in predictive analytics consulting projects for HR. Collect, extract and consolidate data across multiple online and offline sources and perform data wrangling. Contribute to the development of new features and products.  Interested applicants to send CV to apply@mrc-asia.com, indicating your qualification, skills set, experience, current and expected remuneration.","RequirementsMinimum Qualifications  Bachelor’s degree in a quantitative discipline (Computer Science, Engineering, Statistics, Mathematics, etc.) Competent in using statistical programming languages (Python, R) with associated machine learning packages (scikit-learn, caret) to manipulate data and draw insights from large data sets. Strong in Excel and data visualization tools such as Power BI or Tableau. Working knowledge of SQL / NoSQL databases. Working knowledge of web scraping. Fluent in English and Chinese (Mandarin) preferred, as work involves China clients. Willingness to travel on projects.                 Preferred Qualifications  Experience in deploying machine-learning applications into a production environment. Knowledge of advanced web scraping. Experience with data management and pipeline tools. ",https://www.mycareersfuture.sg/job/data-engineer-analyst-management-resources-consultants-52f56c53858a129fbb4f2f91eca0d5fb,Central,
74,Data Engineer,BEATHCHAPMAN (PTE. LTD.),Permanent,Manager,Information Technology,"$120,000to$140,000",Annually,•   Leading online travel company that provides a wide range of travel needs in one platform •   Mobile app that has been downloaded more than 30 million times •   Most popular travel app In the South East region,"RequirementsOn behalf of our client, BeathChapman is assisting in identifying a skilled Data Engineer that has been working with quite a significant amount of data (hundreds of TB or perhaps petabytes), as well as an individual that knows how to cope with the complexity of dealing with plenty of business requests, with multitude priorities. Job Responsibilities:  You will be designing, building, supporting and scaling our data infrastructure. Monitoring, alerting and debugging infrastructure that is streaming millions of events per hour with thousands of pipelines running Collaborate and coordinate with other departments (product, etc) to solve their use case using data technology; state of the art big data stack such as Kafka, Pubsub, Spark, DataFlow, BigQuery, Airflow, etc. on hundreds of terabytes data. Designing and building tools for maintaining deployment flows to make deployment experience is seamless.  Explore/learn new technologies that can complement or replace our current stack to improve it.  Requirements   Comfortable with writing efficient code in either Python/Java/Scala Past experience in building and running data processing systems (batch or even better in streaming) Genuine interest in big data, software engineering, and how the data can shape the business in the overall Familiar with the concept and implementation of dimensional modelling.  Uphold best practices and principles around clean code, testing, continuous integration Strong team player and collaborator, having strong initiatives, and driving the team. Having a high level of responsibility and resilience in dealing with issues Experience in productionize and maintaining data pipeline.  Familiar with big data infrastructure (such as Kafka, Hadoop, Spark, etc.), databases, and data security, preferably within the cloud environment. Preferable to have experience in integrating 3rds party data such as segment, google analytics, mixpanel, salesforce, facebook, or others.  Background in the travel industry, e-commerce, finance, and financial technology is a strong point that will be considered.   Interested candidates can forward their CVs in MS Word format to hareesh@ethosbc.com quoting reference number HB/AFVP-404356/IA   Reg No. R1441909 BeathChapman Pte Ltd Licence no. 16S8112",https://www.mycareersfuture.sg/job/data-engineer-beathchapman-48ba55728c7399c07af29eaace29967d,,
75,Data Engineer,MICROSEC PTE. LTD.,"Permanent, Full Time",Middle Management,Telecommunications,"$4,000to$6,000",Monthly,"Responsibilities: 1. Developing, enhancing, automating, and managing analytics models for anomaly detection. 2. Run those models into production environment with static as well as distributed databases. 3. Exploring and evaluating new digital tools and techniques to improve the product’s operational capabilities 4. Provide engineering support of key testing activities, including support of laboratory and field testing activities Outcome: The candidate will get to work on the state of the art intrusion attacks and how to prevent them. As a startup company, the candidate will get to work on wide domain of technologies which will increase the breadth of the experience of the candidate. This will provide an insight information about the industry trend and will groom the candidate for future prospects.","RequirementsRequirements: At least 2 year of experience in Python, Unix/Linux with machine learning tools including Tensorflow, LSTM and other models. Should have designed and built at least one system from ground up and made it into an application. Should also have experience in building APIs and using it for application integration along with Visualization tools using Python based production environment.",https://www.mycareersfuture.sg/job/data-engineer-microsec-50dd1dea87aa31217d0c39215ca26079,,Government support available
